taxonKey	nubKey	taxonID	scientificName	taxonomicStatus	acceptedKey	acceptedName	acceptedTaxonRank	acceptedClassKey	acceptedClass	acceptedKingdom
152546093	3086240	https://www.gbif.org/species/3086240	Mirabilis jalapa L.	ACCEPTED	3086240	Mirabilis jalapa L.	SPECIES	220	Magnoliopsida	Plantae
152546096	8380575	https://www.gbif.org/species/8380575	Tamarix gallica L.	ACCEPTED	8380575	Tamarix gallica L.	SPECIES	220	Magnoliopsida	Plantae
152546097	2874706	https://www.gbif.org/species/2874706	Tamarix parviflora DC.	ACCEPTED	2874706	Tamarix parviflora DC.	SPECIES	220	Magnoliopsida	Plantae
152546098	2874701	https://www.gbif.org/species/2874701	Tamarix canariensis Willd.	ACCEPTED	2874701	Tamarix canariensis Willd.	SPECIES	220	Magnoliopsida	Plantae
152546101	2874692	https://www.gbif.org/species/2874692	Frankenia pulverulenta L.	ACCEPTED	2874692	Frankenia pulverulenta L.	SPECIES	220	Magnoliopsida	Plantae
152546104	9018536	https://www.gbif.org/species/9018536	Koenigia campanulata (Hook.fil.) T.M.Schust. & Reveal	ACCEPTED	9018536	Koenigia campanulata (Hook.fil.) T.M.Schust. & Reveal	SPECIES	220	Magnoliopsida	Plantae
152546105	8773480	https://www.gbif.org/species/8773480	Koenigia ×fennica (Reiersen) T.M.Schust. & Reveal	ACCEPTED	8773480	Koenigia ×fennica (Reiersen) T.M.Schust. & Reveal	SPECIES	220	Magnoliopsida	Plantae
152546106	8720751	https://www.gbif.org/species/8720751	Koenigia divaricata (L.) T.M.Schust. & Reveal	ACCEPTED	8720751	Koenigia divaricata (L.) T.M.Schust. & Reveal	SPECIES	220	Magnoliopsida	Plantae
152546108	7510471	https://www.gbif.org/species/7510471	Polygonum argyrocoleum Steud. ex Kunze	ACCEPTED	7510471	Polygonum argyrocoleum Steud. ex Kunze	SPECIES	220	Magnoliopsida	Plantae
152546110	5652131	https://www.gbif.org/species/5652131	Polygonum aviculare subsp. rurivagum (Boreau) Berher	ACCEPTED	5652131	Polygonum aviculare subsp. rurivagum (Boreau) Berher	SUBSPECIES	220	Magnoliopsida	Plantae
152546111	5334386	https://www.gbif.org/species/5334386	Polygonum achoreum S.F.Blake	ACCEPTED	5334386	Polygonum achoreum S.F.Blake	SPECIES	220	Magnoliopsida	Plantae
152546112	5334439	https://www.gbif.org/species/5334439	Polygonum patulum M.Bieb.	ACCEPTED	5334439	Polygonum patulum M.Bieb.	SPECIES	220	Magnoliopsida	Plantae
152546113	5334430	https://www.gbif.org/species/5334430	Polygonum bellardii All.	ACCEPTED	5334430	Polygonum bellardii All.	SPECIES	220	Magnoliopsida	Plantae
152546116	5334351	https://www.gbif.org/species/5334351	Fallopia baldschuanica (Regel) Holub	ACCEPTED	5334351	Fallopia baldschuanica (Regel) Holub	SPECIES	220	Magnoliopsida	Plantae
152546118	7291264	https://www.gbif.org/species/7291264	Bistorta amplexicaulis (D.Don) Greene	ACCEPTED	7291264	Bistorta amplexicaulis (D.Don) Greene	SPECIES	220	Magnoliopsida	Plantae
152546119	4033335	https://www.gbif.org/species/4033335	Bistorta affinis (D.Don) Greene	ACCEPTED	4033335	Bistorta affinis (D.Don) Greene	SPECIES	220	Magnoliopsida	Plantae
152546121	2889378	https://www.gbif.org/species/2889378	Fagopyrum tataricum (L.) Gaertn.	ACCEPTED	2889378	Fagopyrum tataricum (L.) Gaertn.	SPECIES	220	Magnoliopsida	Plantae
152546122	2889373	https://www.gbif.org/species/2889373	Fagopyrum esculentum Moench	ACCEPTED	2889373	Fagopyrum esculentum Moench	SPECIES	220	Magnoliopsida	Plantae
152546124	4034001	https://www.gbif.org/species/4034001	Persicaria nepalensis (Meisn.) H.Gross	ACCEPTED	4034001	Persicaria nepalensis (Meisn.) H.Gross	SPECIES	220	Magnoliopsida	Plantae
152546125	2889229	https://www.gbif.org/species/2889229	Persicaria orientalis (L.) Spach	ACCEPTED	2889229	Persicaria orientalis (L.) Spach	SPECIES	220	Magnoliopsida	Plantae
152546126	2889304	https://www.gbif.org/species/2889304	Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross	ACCEPTED	2889304	Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross	SPECIES	220	Magnoliopsida	Plantae
152546128	4038485	https://www.gbif.org/species/4038485	Reynoutria ×bohemica Chrtek & Chrtková	ACCEPTED	4038485	Reynoutria ×bohemica Chrtek & Chrtková	SPECIES	220	Magnoliopsida	Plantae
152546129	2889173	https://www.gbif.org/species/2889173	Reynoutria japonica Houtt.	ACCEPTED	2889173	Reynoutria japonica Houtt.	SPECIES	220	Magnoliopsida	Plantae
152546130	2889088	https://www.gbif.org/species/2889088	Reynoutria sachalinensis (F.Schmidt) Nakai	ACCEPTED	2889088	Reynoutria sachalinensis (F.Schmidt) Nakai	SPECIES	220	Magnoliopsida	Plantae
152546132	2888859	https://www.gbif.org/species/2888859	Muehlenbeckia complexa (A.Cunn.) Meisn.	ACCEPTED	2888859	Muehlenbeckia complexa (A.Cunn.) Meisn.	SPECIES	220	Magnoliopsida	Plantae
152546134	2888867	https://www.gbif.org/species/2888867	Rheum rhabarbarum L.	ACCEPTED	2888867	Rheum rhabarbarum L.	SPECIES	220	Magnoliopsida	Plantae
152546136	7415922	https://www.gbif.org/species/7415922	Rumex pulcher subsp. woodsii (De Not.) Arcang.	ACCEPTED	7415922	Rumex pulcher subsp. woodsii (De Not.) Arcang.	SUBSPECIES	220	Magnoliopsida	Plantae
152546137	7911993	https://www.gbif.org/species/7911993	Rumex pseudonatronatus (Borbás) Borbás ex Murb.	ACCEPTED	7911993	Rumex pseudonatronatus (Borbás) Borbás ex Murb.	SPECIES	220	Magnoliopsida	Plantae
152546138	7901010	https://www.gbif.org/species/7901010	Rumex obtusifolius subsp. sylvestris (Lam.) Celak.	ACCEPTED	7901010	Rumex obtusifolius subsp. sylvestris (Lam.) Celak.	SUBSPECIES	220	Magnoliopsida	Plantae
152546140	8242651	https://www.gbif.org/species/8242651	Rumex ×erubescens Simonk.	ACCEPTED	8242651	Rumex ×erubescens Simonk.	SPECIES	220	Magnoliopsida	Plantae
152546141	6391417	https://www.gbif.org/species/6391417	Rumex thyrsiflorus Fingerh.	ACCEPTED	6391417	Rumex thyrsiflorus Fingerh.	SPECIES	220	Magnoliopsida	Plantae
152546143	4036957	https://www.gbif.org/species/4036957	Rumex pulcher subsp. pulcher	ACCEPTED	4036957	Rumex pulcher subsp. pulcher	SUBSPECIES	220	Magnoliopsida	Plantae
152546144	2889037	https://www.gbif.org/species/2889037	Rumex rugosus Campd.	ACCEPTED	2889037	Rumex rugosus Campd.	SPECIES	220	Magnoliopsida	Plantae
152546145	2889038	https://www.gbif.org/species/2889038	Rumex dentatus L.	ACCEPTED	2889038	Rumex dentatus L.	SPECIES	220	Magnoliopsida	Plantae
152546146	2889024	https://www.gbif.org/species/2889024	Rumex ×confusus Simonk.	ACCEPTED	2889024	Rumex ×confusus Simonk.	SPECIES	220	Magnoliopsida	Plantae
152546147	2889030	https://www.gbif.org/species/2889030	Rumex altissimus Wood	ACCEPTED	2889030	Rumex altissimus Wood	SPECIES	220	Magnoliopsida	Plantae
152546148	2889019	https://www.gbif.org/species/2889019	Rumex patientia L.	ACCEPTED	2889019	Rumex patientia L.	SPECIES	220	Magnoliopsida	Plantae
152546149	2889023	https://www.gbif.org/species/2889023	Rumex stenophyllus Ledeb.	ACCEPTED	2889023	Rumex stenophyllus Ledeb.	SPECIES	220	Magnoliopsida	Plantae
152546150	2888943	https://www.gbif.org/species/2888943	Rumex confertus Willd.	ACCEPTED	2888943	Rumex confertus Willd.	SPECIES	220	Magnoliopsida	Plantae
152546151	2888946	https://www.gbif.org/species/2888946	Rumex longifolius DC.	ACCEPTED	2888946	Rumex longifolius DC.	SPECIES	220	Magnoliopsida	Plantae
152546152	2888948	https://www.gbif.org/species/2888948	Rumex alpinus L.	ACCEPTED	2888948	Rumex alpinus L.	SPECIES	220	Magnoliopsida	Plantae
152546154	2888987	https://www.gbif.org/species/2888987	Rumex obovatus Danser	ACCEPTED	2888987	Rumex obovatus Danser	SPECIES	220	Magnoliopsida	Plantae
152546156	2888993	https://www.gbif.org/species/2888993	Rumex bucephalophorus L.	ACCEPTED	2888993	Rumex bucephalophorus L.	SPECIES	220	Magnoliopsida	Plantae
152546157	2889005	https://www.gbif.org/species/2889005	Rumex kerneri Borbás	ACCEPTED	2889005	Rumex kerneri Borbás	SPECIES	220	Magnoliopsida	Plantae
152546158	2889010	https://www.gbif.org/species/2889010	Rumex cristatus DC.	ACCEPTED	2889010	Rumex cristatus DC.	SPECIES	220	Magnoliopsida	Plantae
152546162	3054368	https://www.gbif.org/species/3054368	Juglans regia L.	ACCEPTED	3054368	Juglans regia L.	SPECIES	220	Magnoliopsida	Plantae
152546163	3054357	https://www.gbif.org/species/3054357	Juglans nigra L.	ACCEPTED	3054357	Juglans nigra L.	SPECIES	220	Magnoliopsida	Plantae
152546164	3054352	https://www.gbif.org/species/3054352	Juglans cinerea L.	ACCEPTED	3054352	Juglans cinerea L.	SPECIES	220	Magnoliopsida	Plantae
152546167	5333294	https://www.gbif.org/species/5333294	Castanea sativa Mill.	ACCEPTED	5333294	Castanea sativa Mill.	SPECIES	220	Magnoliopsida	Plantae
152546169	8313153	https://www.gbif.org/species/8313153	Quercus palustris Münchh.	ACCEPTED	8313153	Quercus palustris Münchh.	SPECIES	220	Magnoliopsida	Plantae
152546170	2879098	https://www.gbif.org/species/2879098	Quercus ilex L.	ACCEPTED	2879098	Quercus ilex L.	SPECIES	220	Magnoliopsida	Plantae
152546172	2880539	https://www.gbif.org/species/2880539	Quercus rubra L.	ACCEPTED	2880539	Quercus rubra L.	SPECIES	220	Magnoliopsida	Plantae
152546173	2880580	https://www.gbif.org/species/2880580	Quercus cerris L.	ACCEPTED	2880580	Quercus cerris L.	SPECIES	220	Magnoliopsida	Plantae
152546176	5332004	https://www.gbif.org/species/5332004	Betula nana L.	ACCEPTED	5332004	Betula nana L.	SPECIES	220	Magnoliopsida	Plantae
152546177	5332120	https://www.gbif.org/species/5332120	Betula papyrifera Marshall	ACCEPTED	5332120	Betula papyrifera Marshall	SPECIES	220	Magnoliopsida	Plantae
152546179	2875968	https://www.gbif.org/species/2875968	Corylus colurna L.	ACCEPTED	2875968	Corylus colurna L.	SPECIES	220	Magnoliopsida	Plantae
152546180	2876049	https://www.gbif.org/species/2876049	Corylus maxima Mill.	ACCEPTED	2876049	Corylus maxima Mill.	SPECIES	220	Magnoliopsida	Plantae
152546182	9148577	https://www.gbif.org/species/9148577	Alnus incana (L.) Moench	ACCEPTED	9148577	Alnus incana (L.) Moench	SPECIES	220	Magnoliopsida	Plantae
152546183	4097656	https://www.gbif.org/species/4097656	Alnus ×spaethii Callier	ACCEPTED	4097656	Alnus ×spaethii Callier	SPECIES	220	Magnoliopsida	Plantae
152546184	2876571	https://www.gbif.org/species/2876571	Alnus ×pubescens Tausch	ACCEPTED	2876571	Alnus ×pubescens Tausch	SPECIES	220	Magnoliopsida	Plantae
152546185	2876607	https://www.gbif.org/species/2876607	Alnus cordata (Loisel.) Duby	ACCEPTED	2876607	Alnus cordata (Loisel.) Duby	SPECIES	220	Magnoliopsida	Plantae
152546189	5331404	https://www.gbif.org/species/5331404	Echinocystis lobata (Michx.) Torr. & A.Gray	ACCEPTED	5331404	Echinocystis lobata (Michx.) Torr. & A.Gray	SPECIES	220	Magnoliopsida	Plantae
152546191	2874680	https://www.gbif.org/species/2874680	Ecballium elaterium (L.) A.Rich.	ACCEPTED	2874680	Ecballium elaterium (L.) A.Rich.	SPECIES	220	Magnoliopsida	Plantae
152546193	2874538	https://www.gbif.org/species/2874538	Thladiantha dubia Bunge	ACCEPTED	2874538	Thladiantha dubia Bunge	SPECIES	220	Magnoliopsida	Plantae
152546196	2874508	https://www.gbif.org/species/2874508	Cucurbita pepo L.	ACCEPTED	2874508	Cucurbita pepo L.	SPECIES	220	Magnoliopsida	Plantae
152546198	2874655	https://www.gbif.org/species/2874655	Sicyos angulatus L.	ACCEPTED	2874655	Sicyos angulatus L.	SPECIES	220	Magnoliopsida	Plantae
152546200	2874621	https://www.gbif.org/species/2874621	Citrullus lanatus (Thunb.) Matsum. & Nakai	ACCEPTED	2874621	Citrullus lanatus (Thunb.) Matsum. & Nakai	SPECIES	220	Magnoliopsida	Plantae
152546202	2874569	https://www.gbif.org/species/2874569	Cucumis sativus L.	ACCEPTED	2874569	Cucumis sativus L.	SPECIES	220	Magnoliopsida	Plantae
152546203	2874570	https://www.gbif.org/species/2874570	Cucumis melo L.	ACCEPTED	2874570	Cucumis melo L.	SPECIES	220	Magnoliopsida	Plantae
152546207	5384931	https://www.gbif.org/species/5384931	Houttuynia cordata Thunb.	ACCEPTED	5384931	Houttuynia cordata Thunb.	SPECIES	220	Magnoliopsida	Plantae
152546209	5384932	https://www.gbif.org/species/5384932	Saururus cernuus L.	ACCEPTED	5384932	Saururus cernuus L.	SPECIES	220	Magnoliopsida	Plantae
152546212	7313595	https://www.gbif.org/species/7313595	Asarum europaeum L.	ACCEPTED	7313595	Asarum europaeum L.	SPECIES	220	Magnoliopsida	Plantae
152546214	2873991	https://www.gbif.org/species/2873991	Aristolochia clematitis L.	ACCEPTED	2873991	Aristolochia clematitis L.	SPECIES	220	Magnoliopsida	Plantae
152546215	2874019	https://www.gbif.org/species/2874019	Aristolochia rotunda L.	ACCEPTED	2874019	Aristolochia rotunda L.	SPECIES	220	Magnoliopsida	Plantae
152546220	8338793	https://www.gbif.org/species/8338793	Modiola caroliniana (L.) G.Don	ACCEPTED	8338793	Modiola caroliniana (L.) G.Don	SPECIES	220	Magnoliopsida	Plantae
152546222	7116158	https://www.gbif.org/species/7116158	Sphaeralcea bonariensis (Cav.) Griseb.	ACCEPTED	7116158	Sphaeralcea bonariensis (Cav.) Griseb.	SPECIES	220	Magnoliopsida	Plantae
152546224	5406789	https://www.gbif.org/species/5406789	Alcea rosea L.	ACCEPTED	5406789	Alcea rosea L.	SPECIES	220	Magnoliopsida	Plantae
152546225	5617467	https://www.gbif.org/species/5617467	Alcea rugosa Alef.	ACCEPTED	5617467	Alcea rugosa Alef.	SPECIES	220	Magnoliopsida	Plantae
152546227	5406741	https://www.gbif.org/species/5406741	Sida spinosa L.	ACCEPTED	5406741	Sida spinosa L.	SPECIES	220	Magnoliopsida	Plantae
152546228	5406735	https://www.gbif.org/species/5406735	Sida rhombifolia L.	ACCEPTED	5406735	Sida rhombifolia L.	SPECIES	220	Magnoliopsida	Plantae
152546230	4259350	https://www.gbif.org/species/4259350	Tilia tomentosa Moench	ACCEPTED	4259350	Tilia tomentosa Moench	SPECIES	220	Magnoliopsida	Plantae
152546232	4939668	https://www.gbif.org/species/4939668	Kitaibela vitifolia Willd.	ACCEPTED	4939668	Kitaibela vitifolia Willd.	SPECIES	220	Magnoliopsida	Plantae
152546234	3937506	https://www.gbif.org/species/3937506	Corynabutilon ×suntense (C.D.Brickell) Fryxell	ACCEPTED	3937506	Corynabutilon ×suntense (C.D.Brickell) Fryxell	SPECIES	220	Magnoliopsida	Plantae
152546236	7278926	https://www.gbif.org/species/7278926	Malope malacoides L.	ACCEPTED	7278926	Malope malacoides L.	SPECIES	220	Magnoliopsida	Plantae
152546237	3935421	https://www.gbif.org/species/3935421	Malope trifida Cav.	ACCEPTED	3935421	Malope trifida Cav.	SPECIES	220	Magnoliopsida	Plantae
152546239	3152493	https://www.gbif.org/species/3152493	Anoda cristata (L.) Schltdl.	ACCEPTED	3152493	Anoda cristata (L.) Schltdl.	SPECIES	220	Magnoliopsida	Plantae
152546241	3152560	https://www.gbif.org/species/3152560	Hibiscus trionum L.	ACCEPTED	3152560	Hibiscus trionum L.	SPECIES	220	Magnoliopsida	Plantae
152546242	3152583	https://www.gbif.org/species/3152583	Hibiscus syriacus L.	ACCEPTED	3152583	Hibiscus syriacus L.	SPECIES	220	Magnoliopsida	Plantae
152546244	3152264	https://www.gbif.org/species/3152264	Malvastrum americanum (L.) Torr.	ACCEPTED	3152264	Malvastrum americanum (L.) Torr.	SPECIES	220	Magnoliopsida	Plantae
152546245	3152268	https://www.gbif.org/species/3152268	Malvastrum coromandelianum (L.) Garcke	ACCEPTED	3152268	Malvastrum coromandelianum (L.) Garcke	SPECIES	220	Magnoliopsida	Plantae
152546247	7823743	https://www.gbif.org/species/7823743	Malva maroccana (Batt. & Trab.) Verloove & Lambinon	ACCEPTED	7823743	Malva maroccana (Batt. & Trab.) Verloove & Lambinon	SPECIES	220	Magnoliopsida	Plantae
152546248	8402586	https://www.gbif.org/species/8402586	Malva ×clementii (Cheek) Stace	ACCEPTED	8402586	Malva ×clementii (Cheek) Stace	SPECIES	220	Magnoliopsida	Plantae
152546249	3940960	https://www.gbif.org/species/3940960	Malva punctata (All.) Alef.	ACCEPTED	3940960	Malva punctata (All.) Alef.	SPECIES	220	Magnoliopsida	Plantae
152546250	3940423	https://www.gbif.org/species/3940423	Malva thuringiaca (L.) Vis.	ACCEPTED	3940423	Malva thuringiaca (L.) Vis.	SPECIES	220	Magnoliopsida	Plantae
152546251	3152372	https://www.gbif.org/species/3152372	Malva pusilla Sm.	ACCEPTED	3152372	Malva pusilla Sm.	SPECIES	220	Magnoliopsida	Plantae
152546252	3152377	https://www.gbif.org/species/3152377	Malva verticillata L.	ACCEPTED	3152377	Malva verticillata L.	SPECIES	220	Magnoliopsida	Plantae
152546253	3152378	https://www.gbif.org/species/3152378	Malva parviflora L.	ACCEPTED	3152378	Malva parviflora L.	SPECIES	220	Magnoliopsida	Plantae
152546254	3152367	https://www.gbif.org/species/3152367	Malva nicaeensis All.	ACCEPTED	3152367	Malva nicaeensis All.	SPECIES	220	Magnoliopsida	Plantae
152546256	3152723	https://www.gbif.org/species/3152723	Sidalcea candida A.Gray	ACCEPTED	3152723	Sidalcea candida A.Gray	SPECIES	220	Magnoliopsida	Plantae
152546258	3152614	https://www.gbif.org/species/3152614	Abutilon theophrasti Medik.	ACCEPTED	3152614	Abutilon theophrasti Medik.	SPECIES	220	Magnoliopsida	Plantae
152546263	2874024	https://www.gbif.org/species/2874024	Tuberaria guttata (L.) Fourr.	ACCEPTED	2874024	Tuberaria guttata (L.) Fourr.	SPECIES	220	Magnoliopsida	Plantae
152546267	6369819	https://www.gbif.org/species/6369819	Sambucus canadensis L.	ACCEPTED	6369819	Sambucus canadensis L.	SPECIES	220	Magnoliopsida	Plantae
152546270	2888585	https://www.gbif.org/species/2888585	Viburnum tinus L.	ACCEPTED	2888585	Viburnum tinus L.	SPECIES	220	Magnoliopsida	Plantae
152546271	2888625	https://www.gbif.org/species/2888625	Viburnum rhytidophyllum Hemsl. ex Forbes & Hemsl.	ACCEPTED	2888625	Viburnum rhytidophyllum Hemsl. ex Forbes & Hemsl.	SPECIES	220	Magnoliopsida	Plantae
152546272	2888588	https://www.gbif.org/species/2888588	Viburnum ×rhytidophylloides Suringar	ACCEPTED	2888588	Viburnum ×rhytidophylloides Suringar	SPECIES	220	Magnoliopsida	Plantae
152546278	7902463	https://www.gbif.org/species/7902463	Lonicera maackii (Rupr.) Maxim.	ACCEPTED	7902463	Lonicera maackii (Rupr.) Maxim.	SPECIES	220	Magnoliopsida	Plantae
152546280	8242349	https://www.gbif.org/species/8242349	Lonicera chrysantha Turcz.	ACCEPTED	8242349	Lonicera chrysantha Turcz.	SPECIES	220	Magnoliopsida	Plantae
152546281	5598839	https://www.gbif.org/species/5598839	Lonicera ×purpusii Rehder	ACCEPTED	5598839	Lonicera ×purpusii Rehder	SPECIES	220	Magnoliopsida	Plantae
152546282	5598598	https://www.gbif.org/species/5598598	Lonicera acuminata Wall.	ACCEPTED	5598598	Lonicera acuminata Wall.	SPECIES	220	Magnoliopsida	Plantae
152546283	5598915	https://www.gbif.org/species/5598915	Lonicera pileata Oliv.	ACCEPTED	5598915	Lonicera pileata Oliv.	SPECIES	220	Magnoliopsida	Plantae
152546284	5334253	https://www.gbif.org/species/5334253	Lonicera involucrata (Richards.) Banks ex Spreng.	ACCEPTED	5334253	Lonicera involucrata (Richards.) Banks ex Spreng.	SPECIES	220	Magnoliopsida	Plantae
152546285	5334275	https://www.gbif.org/species/5334275	Lonicera morrowii A.Gray	ACCEPTED	5334275	Lonicera morrowii A.Gray	SPECIES	220	Magnoliopsida	Plantae
152546286	5334227	https://www.gbif.org/species/5334227	Lonicera caprifolium L.	ACCEPTED	5334227	Lonicera caprifolium L.	SPECIES	220	Magnoliopsida	Plantae
152546287	5334239	https://www.gbif.org/species/5334239	Lonicera sempervirens L.	ACCEPTED	5334239	Lonicera sempervirens L.	SPECIES	220	Magnoliopsida	Plantae
152546288	5334240	https://www.gbif.org/species/5334240	Lonicera japonica Thunb.	ACCEPTED	5334240	Lonicera japonica Thunb.	SPECIES	220	Magnoliopsida	Plantae
152546289	5334242	https://www.gbif.org/species/5334242	Lonicera tatarica L.	ACCEPTED	5334242	Lonicera tatarica L.	SPECIES	220	Magnoliopsida	Plantae
152546291	7504215	https://www.gbif.org/species/7504215	Knautia integrifolia (L.) Bertol.	ACCEPTED	7504215	Knautia integrifolia (L.) Bertol.	SPECIES	220	Magnoliopsida	Plantae
152546292	4102952	https://www.gbif.org/species/4102952	Knautia macedonica Griseb.	ACCEPTED	4102952	Knautia macedonica Griseb.	SPECIES	220	Magnoliopsida	Plantae
152546294	4102909	https://www.gbif.org/species/4102909	Lomelosia stellata (L.) Raf.	ACCEPTED	4102909	Lomelosia stellata (L.) Raf.	SPECIES	220	Magnoliopsida	Plantae
152546296	8201823	https://www.gbif.org/species/8201823	Valeriana phu L.	ACCEPTED	8201823	Valeriana phu L.	SPECIES	220	Magnoliopsida	Plantae
152546297	4095186	https://www.gbif.org/species/4095186	Valeriana pyrenaica L.	ACCEPTED	4095186	Valeriana pyrenaica L.	SPECIES	220	Magnoliopsida	Plantae
152546299	2888636	https://www.gbif.org/species/2888636	Symphoricarpos orbiculatus Moench	ACCEPTED	2888636	Symphoricarpos orbiculatus Moench	SPECIES	220	Magnoliopsida	Plantae
152546301	2888706	https://www.gbif.org/species/2888706	Kolkwitzia amabilis Graebn.	ACCEPTED	2888706	Kolkwitzia amabilis Graebn.	SPECIES	220	Magnoliopsida	Plantae
152546304	7298858	https://www.gbif.org/species/7298858	Valerianella coronata (L.) DC.	ACCEPTED	7298858	Valerianella coronata (L.) DC.	SPECIES	220	Magnoliopsida	Plantae
152546305	4095244	https://www.gbif.org/species/4095244	Valerianella vesicaria (L.) Moench	ACCEPTED	4095244	Valerianella vesicaria (L.) Moench	SPECIES	220	Magnoliopsida	Plantae
152546306	2888773	https://www.gbif.org/species/2888773	Valerianella eriocarpa Desv.	ACCEPTED	2888773	Valerianella eriocarpa Desv.	SPECIES	220	Magnoliopsida	Plantae
152546310	2888797	https://www.gbif.org/species/2888797	Cephalaria gigantea (Ledeb.) Bobrov	ACCEPTED	2888797	Cephalaria gigantea (Ledeb.) Bobrov	SPECIES	220	Magnoliopsida	Plantae
152546312	2888806	https://www.gbif.org/species/2888806	Scabiosa ochroleuca L.	ACCEPTED	2888806	Scabiosa ochroleuca L.	SPECIES	220	Magnoliopsida	Plantae
152546314	7443846	https://www.gbif.org/species/7443846	Dipsacus strigosus Willd.	ACCEPTED	7443846	Dipsacus strigosus Willd.	SPECIES	220	Magnoliopsida	Plantae
152546315	2888816	https://www.gbif.org/species/2888816	Dipsacus sativus (L.) Honck.	ACCEPTED	2888816	Dipsacus sativus (L.) Honck.	SPECIES	220	Magnoliopsida	Plantae
152546316	2888814	https://www.gbif.org/species/2888814	Dipsacus laciniatus L.	ACCEPTED	2888814	Dipsacus laciniatus L.	SPECIES	220	Magnoliopsida	Plantae
152546318	2888579	https://www.gbif.org/species/2888579	Leycesteria formosa Wall.	ACCEPTED	2888579	Leycesteria formosa Wall.	SPECIES	220	Magnoliopsida	Plantae
152546322	3922770	https://www.gbif.org/species/3922770	Aconitum napellus var. giganteum (Dumort. ex Thielens) J.Duvign.	SYNONYM	7707872	Aconitum napellus subsp. lusitanicum Rouy	SUBSPECIES	220	Magnoliopsida	Plantae
152546324	8246651	https://www.gbif.org/species/8246651	Adonis flammea Jacq.	ACCEPTED	8246651	Adonis flammea Jacq.	SPECIES	220	Magnoliopsida	Plantae
152546325	5371709	https://www.gbif.org/species/5371709	Adonis annua L.	ACCEPTED	5371709	Adonis annua L.	SPECIES	220	Magnoliopsida	Plantae
152546327	5371702	https://www.gbif.org/species/5371702	Nigella damascena L.	ACCEPTED	5371702	Nigella damascena L.	SPECIES	220	Magnoliopsida	Plantae
152546328	5371700	https://www.gbif.org/species/5371700	Nigella sativa L.	ACCEPTED	5371700	Nigella sativa L.	SPECIES	220	Magnoliopsida	Plantae
152546330	7823272	https://www.gbif.org/species/7823272	Ranunculus pensylvanicus L.fil.	ACCEPTED	7823272	Ranunculus pensylvanicus L.fil.	SPECIES	220	Magnoliopsida	Plantae
152546331	7826351	https://www.gbif.org/species/7826351	Ranunculus lanuginosus L.	ACCEPTED	7826351	Ranunculus lanuginosus L.	SPECIES	220	Magnoliopsida	Plantae
152546332	3927790	https://www.gbif.org/species/3927790	Ranunculus gramineus L.	ACCEPTED	3927790	Ranunculus gramineus L.	SPECIES	220	Magnoliopsida	Plantae
152546333	3033318	https://www.gbif.org/species/3033318	Ranunculus muricatus L.	ACCEPTED	3033318	Ranunculus muricatus L.	SPECIES	220	Magnoliopsida	Plantae
152546334	3033460	https://www.gbif.org/species/3033460	Ranunculus trilobus Desf.	ACCEPTED	3033460	Ranunculus trilobus Desf.	SPECIES	220	Magnoliopsida	Plantae
152546335	3033396	https://www.gbif.org/species/3033396	Ranunculus marginatus d'Urv.	ACCEPTED	3033396	Ranunculus marginatus d'Urv.	SPECIES	220	Magnoliopsida	Plantae
152546336	3033434	https://www.gbif.org/species/3033434	Ranunculus parviflorus L.	DOUBTFUL	3033434	Ranunculus parviflorus L.	SPECIES	220	Magnoliopsida	Plantae
152546338	3033289	https://www.gbif.org/species/3033289	Trollius europaeus L.	ACCEPTED	3033289	Trollius europaeus L.	SPECIES	220	Magnoliopsida	Plantae
152546340	3927746	https://www.gbif.org/species/3927746	Anemone apennina L.	ACCEPTED	3927746	Anemone apennina L.	SPECIES	220	Magnoliopsida	Plantae
152546341	3922888	https://www.gbif.org/species/3922888	Anemone sylvestris L.	ACCEPTED	3922888	Anemone sylvestris L.	SPECIES	220	Magnoliopsida	Plantae
152546343	3033242	https://www.gbif.org/species/3033242	Anemone blanda Schott & Kotschy	ACCEPTED	3033242	Anemone blanda Schott & Kotschy	SPECIES	220	Magnoliopsida	Plantae
152546344	3033261	https://www.gbif.org/species/3033261	Anemone coronaria L.	ACCEPTED	3033261	Anemone coronaria L.	SPECIES	220	Magnoliopsida	Plantae
152546346	6376216	https://www.gbif.org/species/6376216	Clematis montana Buch.-Ham. ex DC.	ACCEPTED	6376216	Clematis montana Buch.-Ham. ex DC.	SPECIES	220	Magnoliopsida	Plantae
152546347	6374790	https://www.gbif.org/species/6374790	Clematis integrifolia L.	ACCEPTED	6374790	Clematis integrifolia L.	SPECIES	220	Magnoliopsida	Plantae
152546348	3921611	https://www.gbif.org/species/3921611	Clematis flammula L.	ACCEPTED	3921611	Clematis flammula L.	SPECIES	220	Magnoliopsida	Plantae
152546349	3033543	https://www.gbif.org/species/3033543	Clematis recta L.	ACCEPTED	3033543	Clematis recta L.	SPECIES	220	Magnoliopsida	Plantae
152546350	3033584	https://www.gbif.org/species/3033584	Clematis ×jackmanii T.Moore	ACCEPTED	3033584	Clematis ×jackmanii T.Moore	SPECIES	220	Magnoliopsida	Plantae
