taxonKey	canonicalName	kingdom	class	em_pts	mean_growth	year_2023_em_status_occupancy_natura2000_Flanders	year_2023_em_status_occs_natura2000_Flanders	year_2023_em_status_occupancy_Flanders	year_2023_em_status_occs_Flanders	year_2022_em_status_occupancy_natura2000_Flanders	year_2022_em_status_occs_natura2000_Flanders	year_2022_em_status_occupancy_Flanders	year_2022_em_status_occs_Flanders	year_2021_em_status_occupancy_natura2000_Flanders	year_2021_em_status_occs_natura2000_Flanders	year_2021_em_status_occupancy_Flanders	year_2021_em_status_occs_Flanders	kingdomKey	classKey
8421432	Cornus sanguinea hungarica	Plantae	Magnoliopsida	25		1	1	1	1	1	1	1	1	1	1	1	2	6	220
8485639	Ensis leei	Animalia	Bivalvia	24.5	0.9982163963766668	0	3	0	1	0	3	0	1	0	3	0	3	1	137
3083680	Atriplex micrantha	Plantae	Magnoliopsida	24.5	0.9678392969517927	1	1	1	1	1	1	1	1	2	0	1	1	6	220
2717467	Eleocharis obtusa	Plantae	Liliopsida	24.5	0.5033011282483589	1	1	1	0	1	1	1	0	2	2	2	0	6	196
1095946	Reesa vespulae	Animalia	Insecta	24.5				3	3			1	1			3	3	1	216
2157203	Steatoda nobilis	Animalia	Arachnida	24.5				2	2			3	3			2	2	1	367
2749791	Gladiolus italicus	Plantae	Liliopsida	24.5				3	3			1	1			3	3	6	196
2865524	Vallisneria australis	Plantae	Liliopsida	24.5				3	3			1	1			3	3	6	196
3000679	Chaenomeles speciosa	Plantae	Magnoliopsida	24.5		0	0	1	1	1	1	2	2	1	1	2	2	6	220
3104314	Liatris spicata	Plantae	Magnoliopsida	24.5				3	3			1	1			3	3	6	220
3190544	Rhus glabra	Plantae	Magnoliopsida	24.5		0	0	3	3	0	0	1	1	0	0	3	3	6	220
5376158	Hornungia procumbens	Plantae	Magnoliopsida	24.5				3	3			1	1			3	3	6	220
6100962	Urocissa erythroryncha	Animalia	Aves	24.5				3	2			3	3			1	1	1	212
7393329	Cucurbita moschata	Plantae	Magnoliopsida	24.5				2	2			3	3			2	2	6	220
7569075	Rosalia alpina	Animalia	Insecta	24.5				3	3			1	1			3	3	1	216
5341394	Perilla frutescens	Plantae	Magnoliopsida	24	1.073407514847904	0	0	2	3	0	0	2	3	0	0	1	3	6	220
4129181	Festuca ambigua	Plantae	Liliopsida	24	0.9964700973187407	1	1	1	1	1	1	1	1	1	1	1	1	6	196
2867614	Lemna minuta	Plantae	Liliopsida	24	0.9887885370218878	1	1	1	1	1	1	1	1	1	1	1	1	6	196
7315286	Fumaria muralis	Plantae	Magnoliopsida	24	0.9807588266255448	1	1	1	1	1	1	1	1	1	1	1	1	6	220
2217982	Crangonyx pseudogracilis	Animalia	Malacostraca	24	0.971129351123134	1	1	1	1	1	1	1	1	1	1	1	1	1	229
5561475	Chaenostoma cordatum	Plantae	Magnoliopsida	24	0.9616539283609354	3	1	0	0	2	1	0	0	2	1	0	0	6	220
5355395	Spartium junceum	Plantae	Magnoliopsida	24	0.9478635869340992	1	0	2	1	1	0	2	1	1	0	2	1	6	220
2498090	Anas bahamensis	Animalia	Aves	24	0.947269924091091	1	1	1	1	1	1	1	1	1	1	1	1	1	212
7978544	Hydrocotyle ranunculoides	Plantae	Magnoliopsida	24	0.9142526854276548	1	1	1	1	1	1	1	1	1	1	1	1	6	220
2928859	Petunia atkinsiana	Plantae	Magnoliopsida	24	0.9134358870382175	1	1	1	1	1	1	1	1	1	1	1	1	6	220
2888636	Symphoricarpos orbiculatus	Plantae	Magnoliopsida	24	0.9070338367978551	1	1	1	1	1	1	1	1	1	1	1	1	6	220
7820753	Magallana gigas	Animalia	Bivalvia	24	0.8436048551632098	0	3	1	0	0	3	1	0	0	3	1	0	1	137
4497054	Andricus lignicolus	Animalia	Insecta	24	0.7671020863677432	1	1	1	1	1	1	1	1	1	1	1	1	1	216
2880580	Quercus cerris	Plantae	Magnoliopsida	24	0.7334222623996849	1	1	1	0	2	1	1	0	2	1	1	0	6	220
2874706	Tamarix parviflora	Plantae	Magnoliopsida	24	0.6608437241188728	1	0	1	0	3	0	2	0	2	0	2	0	6	220
2479311	Platycercus elegans	Animalia	Aves	24	0.607434291714155	1	1	1	1	1	1	1	1	1	1	1	1	1	212
2367919	Misgurnus anguillicaudatus	Animalia		24	9.137427485374975e-15	1	1	1	1	1	1	1	1	1	1	1	1	1	
1309652	Dryocosmus kuriphilus	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
1411953	Carausius morosus	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
1450317	Telmatogeton japonicus	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
1551754	Phytomyza jucunda	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
1891245	Sufetula diminutalis	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
1995681	Blaptica dubia	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
2077985	Impatientinum asiaticum	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
2204831	Synidotea laticauda	Animalia	Malacostraca	24		1	1	1	1	1	1	1	1	1	1	1	1	1	229
2211599	Ianiropsis serricaudis	Animalia	Malacostraca	24		1	1	1	1	1	1	1	1	1	1	1	1	1	229
2234836	Daphnia ambigua	Animalia	Branchiopoda	24		1	1	1	1	1	1	1	1	1	1	1	1	1	281
2287073	Dreissena bugensis	Animalia	Bivalvia	24		1	1	1	1	1	1	1	1	1	1	1	1	1	137
2479925	Alisterus scapularis	Animalia	Aves	24		1	1	1	1	1	1	1	1	1	1	1	1	1	212
2480542	Buteo jamaicensis	Animalia	Aves	24		1	1	1	1	1	1	1	1	1	1	1	1	1	212
2480772	Plegadis ridgwayi	Animalia	Aves	24		1	1	1	1	1	1	1	1	1	1	1	1	1	212
2495840	Chalcophaps indica	Animalia	Aves	24		1	1	1	1	1	1	1	1	1	1	1	1	1	212
2498288	Coscoroba coscoroba	Animalia	Aves	24				3	3			3	3			0	0	1	212
2650479	Phlebodium aureum	Plantae	Polypodiopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	7228684
2651098	Polystichum acrostichoides	Plantae	Polypodiopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	7228684
2685663	Abies homolepis	Plantae	Pinopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	194
2718377	Bolboschoenus planiculmis	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
2720171	Scirpus cyperinus	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
2722380	Carex crawfordii	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
2747939	Crocosmia crocosmiiflora	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
2752849	Erythronium dens-canis	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
2769493	Maianthemum stellatum	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
2855705	Allium lusitanicum	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
2856681	Allium sativum	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
2890739	Geranium versicolor	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
2890972	Geranium wallichianum	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
2925303	Lantana camara	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
2925530	Verbena urticifolia	Plantae	Magnoliopsida	24				3	3			3	3			0	0	6	220
2964167	Lupinus albus	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
2994229	Rubus nutkanus	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
3026024	Cotoneaster ascendens	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
3026622	Spiraea vanhouttei	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
3039272	Elaeagnus multiflora	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
3083488	Paeonia officinalis	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
3115828	Filago congesta	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
3151434	Symphyotrichum dumosum	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
3169713	Trachelospermum jasminoides	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
3678256	Cuscuta lupuliformis	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
3853033	Neillia incisa	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
3902360	Mentha cervina	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
4005004	Lysimachia fortunei	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
4034001	Persicaria nepalensis	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
4205640	Juglans mandshurica	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
4270675	Echinochloa muricata muricata	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
4362883	Cerithium vulgatum	Animalia	Gastropoda	24		1	1	1	1	1	1	1	1	1	1	1	1	1	225
4363583	Rapana venosa	Animalia	Gastropoda	24		1	1	1	1	1	1	1	1	1	1	1	1	1	225
4487598	Closterotomus trivialis	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
4938160	Berberis gagnepainii	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
5152721	Tuponia mixticolor	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
5220435	Pelodiscus sinensis	Animalia	Testudines	24		1	1	1	1	1	1	1	1	1	1	1	1	1	11418114
5289739	Cenchrus echinatus	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
5297966	Iris xiphium	Plantae	Liliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	196
5332120	Betula papyrifera	Plantae	Magnoliopsida	24				3	3			3	3			0	0	6	220
5332305	Ostrya carpinifolia	Plantae	Magnoliopsida	24				3	2			1	2			3	3	6	220
5334315	Polygonum arenarium	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
5341407	Monarda didyma	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
5358774	Trifolium nigrescens	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
5361977	Sedum mexicanum	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
5373475	Crambe hispanica	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
5373483	Crambe hispanica abyssinica	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
5415056	Forsythia suspensa	Plantae	Magnoliopsida	24				3	3			3	3			0	0	6	220
5415453	Acanthus spinosus	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
5528747	Paronychia argentea	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
5563116	Nemesia caerulea	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
6100941	Sturnia pagodarum	Animalia	Aves	24		1	1	1	1	1	1	1	1	1	1	1	1	1	212
6369140	Prunus domestica domestica	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
7262958	Acer monspessulanum	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
7267630	Dianthus giganteus	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
7278040	Thalictrum delavayi	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
7309012	Callicarpa bodinieri	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
7341745	Spinus magellanicus	Animalia	Aves	24		1	1	1	1	1	1	1	1	1	1	1	1	1	212
7427542	Aleurotuba jelinekii	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
7475424	Scabiosa lucida	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
7699567	Hymenoscyphus pseudoalbidus	Fungi	Leotiomycetes	24		1	1	1	1	1	1	1	1	1	1	1	1	5	179
7848321	Linaria triornithophora	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
8049400	Parentucellia latifolia	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
8052025	Dicyphus escalerae	Animalia	Insecta	24		1	1	1	1	1	1	1	1	1	1	1	1	1	216
9018536	Koenigia campanulata	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
9288935	Spatula rhynchotis	Animalia	Aves	24		1	1	1	1	1	1	1	1	1	1	1	1	1	212
9606290	Meleagris gallopavo	Animalia	Aves	24		1	1	1	1	1	1	1	1	1	1	1	1	1	212
9685907	Falco sparverius	Animalia	Aves	24		1	1	1	1	1	1	1	1	1	1	1	1	1	212
9791464	Colinus virginianus	Animalia	Aves	24		1	1	1	1	1	1	1	1	1	1	1	1	1	212
11794300	Xanthium orientale saccharatum	Plantae	Magnoliopsida	24		1	1	1	1	1	1	1	1	1	1	1	1	6	220
8149923	Prunus persica	Plantae	Magnoliopsida	23.5	0.9419813938076239	2	1	0	0	3	1	0	0	2	1	0	0	6	220
3120790	Artemisia verlotiorum	Plantae	Magnoliopsida	23.5	0.8255554710675027	2	0	1	0	3	0	1	0	2	0	1	0	6	220
3020871	Prunus lusitanica	Plantae	Magnoliopsida	23.5	0.6879068162302439	2	1	0	0	3	1	0	0	2	1	0	0	6	220
2494097	Euplectes afer	Animalia	Aves	23.5		1	0	1	2	2	0	1	1	1	0	1	2	1	212
3189824	Aesculus flava	Plantae	Magnoliopsida	23.5		0	0	3	2	0	0	2	2	0	0	2	2	6	220
5296432	Sisyrinchium striatum	Plantae	Liliopsida	23.5		0	0	1	1	1	1	1	1	1	1	3	3	6	196
5359249	Trifolium rubens	Plantae	Magnoliopsida	23.5				2	2			2	2			3	3	6	220
5384950	Eclipta prostrata	Plantae	Magnoliopsida	23.5				2	2			2	2			3	3	6	220
5362054	Crassula helmsii	Plantae	Magnoliopsida	23	0.9774622600445063	1	0	1	1	1	0	1	1	1	2	1	3	6	220
2888585	Viburnum tinus	Plantae	Magnoliopsida	23	0.8894982638223865	2	1	0	0	2	1	0	0	3	1	0	0	6	220
3026049	Cotoneaster dammeri	Plantae	Magnoliopsida	23	0.8037350551932079	1	1	1	0	1	1	2	0	1	1	2	0	6	220
2926681	Lamium confertum	Plantae	Magnoliopsida	23				3	2			3	2			1	1	6	220
9592414	Sporobolus michauxianus	Plantae	Liliopsida	23				3	2			3	2			1	1	6	196
9508460	Mareca sibilatrix	Animalia	Aves	22.5	0.9912093303991351	1	0	1	1	2	0	1	1	2	0	1	1	1	212
3040185	Populus canescens	Plantae	Magnoliopsida	22.5	0.9701630636722544	1	0	1	2	1	0	1	2	1	0	1	2	6	220
7127810	Cyclamen hederifolium	Plantae	Magnoliopsida	22.5	0.9142686286237528	2	0	0	0	3	0	0	0	2	2	0	2	6	220
2985863	Hylotelephium spectabile	Plantae	Magnoliopsida	22.5	0.7073804368596373	1	1	1	0	2	2	2	0	0	0	1	0	6	220
8599762	Aproceros leucopoda	Animalia	Insecta	22.5	0.2136615004136254	1	0	1	0	3	0	3	0	1	0	1	0	1	216
1829659	Lepidotarphius perornatella	Animalia	Insecta	22.5				1	1			3	3			3	3	1	216
2049296	Pithyotettix abietinus	Animalia	Insecta	22.5				1	1			3	3			3	3	1	216
3020838	Prunus tomentosa	Plantae	Magnoliopsida	22.5		0	0	1	1	0	0	3	3	0	0	3	3	6	220
3666422	Chamaenerion dodonaei	Plantae	Magnoliopsida	22.5				1	1			3	3			3	3	6	220
4400961	Badonnelia titei	Animalia	Insecta	22.5				1	1			3	3			3	3	1	216
4484009	Tremulicerus distinguendus	Animalia	Insecta	22.5				1	1			3	3			3	3	1	216
4487370	Tropidosteptes pacificus	Animalia	Insecta	22.5				1	1			3	3			3	3	1	216
5229044	Psittacula cyanocephala	Animalia	Aves	22.5				1	1			3	3			3	3	1	212
5330001	Dracunculus vulgaris	Plantae	Liliopsida	22.5				1	1			3	3			3	3	6	196
5353590	Cercis siliquastrum	Plantae	Magnoliopsida	22.5				2	2			2	3			2	2	6	220
5361944	Broussonetia papyrifera	Plantae	Magnoliopsida	22.5		0	0	2	2	0	0	2	2	0	0	3	2	6	220
5410210	Campanula fenestrellata	Plantae	Magnoliopsida	22.5		0	0	1	1	0	0	3	3	0	0	3	3	6	220
7298987	Centranthus calcitrapae	Plantae	Magnoliopsida	22.5				1	1			3	3			3	3	6	220
11104870	Cicada orni	Animalia	Insecta	22.5				1	1			3	3			3	3	1	216
5567694	Bergenia crassifolia	Plantae	Magnoliopsida	22	0.8807564486837911	1	0	2	0	2	0	2	0	1	0	2	0	6	220
7738766	Miscanthus sacchariflorus	Plantae	Liliopsida	22	0.7660140698568525	1	1	1	0	2	1	1	0	1	1	1	0	6	196
2747489	Crocus chrysanthus	Plantae	Liliopsida	22		0	0	2	3	0	0	1	1	0	0	3	3	6	196
3104150	Tripleurospermum decipiens	Plantae	Magnoliopsida	22		0	0	1	1	1	1	2	2	1	1	1	1	6	220
4984851	Bugula neritina	Animalia	Gymnolaemata	22				2	3			1	1			3	3	1	252
5231398	Leiothrix lutea	Animalia	Aves	22		0	0	1	1	1	1	2	2	1	1	1	1	1	212
5284702	Cedrus atlantica	Plantae	Pinopsida	22				3	3			1	1			2	2	6	194
8400045	Daboecia cantabrica	Plantae	Magnoliopsida	22				3	3			1	1			2	2	6	220
8699607	Mycosarcoma maydis	Fungi	Ustilaginomycetes	22				2	2			3	3			1	1	5	148
9673106	Eriocapitella hybrida	Plantae	Magnoliopsida	21.5	0.6453980419685894	0	0	1	1	1	1	1	1	1	1	3	1	6	220
2426661	Pelophylax ridibundus	Animalia	Amphibia	21.5	0.5535758002367308	1	0	1	0	2	0	2	0	2	0	2	0	1	131
9496048	Spatula hottentota	Animalia	Aves	21.5	0.48723059188132833	1	0	1	0	2	0	2	0	2	0	2	0	1	212
8362005	Sasa palmata	Plantae	Liliopsida	21.5	0.4745827426364714	1	0	1	0	2	0	2	0	2	0	2	0	6	196
2775530	Yucca flaccida	Plantae	Liliopsida	21	1.1506580471841408	1	0	0	3	1	0	0	3	1	0	0	3	6	196
2988188	Pyracantha coccinea	Plantae	Magnoliopsida	21	0.9608611402964833	2	1	0	0	2	1	0	0	2	1	0	0	6	220
8288647	Pterocarya fraxinifolia	Plantae	Magnoliopsida	21	0.8560397792646787	2	0	1	0	2	0	1	0	2	0	1	0	6	220
1316908	Linepithema humile	Animalia	Insecta	21				2	2			2	2			2	2	1	216
2431781	Salamandra atra	Animalia	Amphibia	21		0	0	1	1	0	0	3	3	1	1	1	1	1	131
2437397	Callosciurus prevostii	Animalia	Mammalia	21		0	0	1	1	1	1	1	1	1	1	2	2	1	359
2469188	Podarcis muralis	Animalia	Squamata	21				2	2			2	2			2	2	1	11592253
2855893	Allium roseum	Plantae	Liliopsida	21				1	1			3	2			3	3	6	196
7230699	Pinus nigra nigra	Plantae	Pinopsida	21		0	0	2	2	0	0	2	2	0	0	2	2	6	194
2651816	Adiantum capillus-veneris	Plantae	Polypodiopsida	20.5	0.9996951195870817			2	1			3	1			2	3	6	7228684
5406735	Sida rhombifolia	Plantae	Magnoliopsida	20.5	0.9645665376141426	0	0	1	2	0	0	2	2	1	1	1	2	6	220
6157035	Trachemys scripta troostii	Animalia	Testudines	20.5	0.29065859442626846	1	1	0	0	1	1	0	0	3	3	0	0	1	11418114
9305555	Spatula versicolor	Animalia	Aves	20.5	0.2645468764224832	1	0	1	0	3	0	2	0	1	0	1	0	1	212
2931104	Solanum pseudocapsicum	Plantae	Magnoliopsida	20.5				1	2			3	3			1	2	6	220
3935079	Malva arborea	Plantae	Magnoliopsida	20.5				1	1			2	3			3	3	6	220
5410826	Campanula carpatica	Plantae	Magnoliopsida	20.5				2	2			3	2			1	1	6	220
5598915	Lonicera pileata	Plantae	Magnoliopsida	20	0.9938262038505763	1	0	1	1	1	0	1	1	1	0	1	3	6	220
2876607	Alnus cordata	Plantae	Magnoliopsida	20	0.988899733322171	0	3	0	0	0	3	0	0	0	3	0	2	6	220
3036892	Aralia elata	Plantae	Magnoliopsida	20	0.9519156639370253	1	1	0	0	2	1	0	0	3	1	0	0	6	220
5229055	Psittacula eupatria	Animalia	Aves	20	0.8594131670946336	1	0	1	0	2	0	1	0	3	0	1	0	1	212
7437751	Urtica membranacea	Plantae	Magnoliopsida	20	0.842695478906377			2	1			3	1			3	1	6	220
2913169	Galium parisiense	Plantae	Magnoliopsida	20	0.8005981354901696	1	1	0	0	2	1	0	0	3	1	0	0	6	220
4565039	Hygromia cinctella	Animalia	Gastropoda	20	0.7942720500290905	2	0	0	0	2	0	0	0	3	0	2	0	1	225
2498097	Anas castanea	Animalia	Aves	20		2	2	2	2	0	0	0	0	0	0	0	0	1	212
7262908	Acer cappadocicum	Plantae	Magnoliopsida	20				1	1			3	3			2	2	6	220
7303117	Plantago sempervirens	Plantae	Magnoliopsida	20		0	0	1	1	0	0	3	3	0	0	2	2	6	220
3981543	Berberis julianae	Plantae	Magnoliopsida	19.5	1.1657130630036658	0	0	1	3	0	0	1	3	0	0	1	3	6	220
2020686	Stephanitis takeyai	Animalia	Insecta	19.5	0.6740660545999718	1	1	1	0	1	1	1	0	1	1	1	0	1	216
2870583	Pistia stratiotes	Plantae	Liliopsida	19.5	0.4695536934229575	1	0	1	0	2	0	2	0	1	0	2	0	6	196
2475648	Dacelo novaeguineae	Animalia	Aves	19.5	0.11076385711470475	1	1	1	0	1	1	1	0	1	1	1	0	1	212
1111797	Chlorophorus annularis	Animalia	Insecta	19.5				3	3			1	1			1	1	1	216
2128502	Aceria erinea	Animalia	Arachnida	19.5				3	3			1	1			1	1	1	367
2169430	Macaroeris nidicolens	Animalia	Arachnida	19.5				3	3			1	1			1	1	1	367
2515351	Puccinia oxalidis	Fungi	Pucciniomycetes	19.5				3	3			1	1			1	1	5	270
3084842	Carpobrotus edulis	Plantae	Magnoliopsida	19.5		0	0	3	3	0	0	0	0	1	1	1	1	6	220
3172206	Veronicastrum virginicum	Plantae	Magnoliopsida	19.5				1	2			3	3			1	1	6	220
5153082	Homotoma ficus	Animalia	Insecta	19.5				3	3			1	1			1	1	1	216
5415053	Forsythia viridissima	Plantae	Magnoliopsida	19.5		0	0	3	3	0	0	1	1	0	0	1	1	6	220
7577557	Bispira polyomma	Animalia	Polychaeta	19.5				3	3			1	1			1	1	1	256
7619206	Erodium trifolium	Plantae	Magnoliopsida	19.5				1	2			3	3			1	1	6	220
3033396	Ranunculus marginatus	Plantae	Magnoliopsida	19	1.0068459133762486	0	0	1	1	0	0	2	3	0	0	2	3	6	220
6369819	Sambucus canadensis	Plantae	Magnoliopsida	19	0.710956580724963	1	0	1	0	1	0	2	0	2	0	2	0	6	220
5375012	Arabis procurrens	Plantae	Magnoliopsida	19				1	1			2	2			3	3	6	220
3033077	Aucuba japonica	Plantae	Magnoliopsida	18.5	1.0003947978124788	1	1	0	0	1	1	0	2	1	1	0	2	6	220
5414239	Ilex crenata	Plantae	Magnoliopsida	18.5	0.9797117381334712	1	0	0	1	2	0	0	1	2	0	0	3	6	220
7358677	Populus nigra italica	Plantae	Magnoliopsida	18.5	0.8024354035318852	0	0	1	1	1	1	1	1	1	1	1	1	6	220
4486365	Nysius huttoni	Animalia	Insecta	18.5	0.7192935651885418	0	0	1	1	1	1	1	1	1	1	1	1	1	216
2020779	Buchananiella continua	Animalia	Insecta	18.5		0	0	1	1	1	1	1	1	1	1	1	1	1	216
2426640	Pelophylax bedriagae	Animalia	Amphibia	18.5		0	0	1	1	1	1	1	1	1	1	1	1	1	131
2703041	Arundo donax	Plantae	Liliopsida	18.5		0	0	1	1	1	1	1	1	1	1	1	1	6	196
2857679	Allium macleanii	Plantae	Liliopsida	18.5		0	0	1	1	1	1	1	1	1	1	1	1	6	196
4048240	Elaeagnus submacrophylla	Plantae	Magnoliopsida	18.5		0	0	1	1	1	1	1	1	1	1	1	1	6	220
5104748	Cameraria gaultheriella	Animalia	Insecta	18.5		0	0	1	1	1	1	1	1	1	1	1	1	1	216
5229110	Cyanoramphus novaezelandiae	Animalia	Aves	18.5				1	1			1	3			3	3	1	212
5372827	Salix irrorata	Plantae	Magnoliopsida	18.5		0	0	1	1	1	1	1	1	1	1	1	1	6	220
5959118	Bubo virginianus	Animalia	Aves	18.5				2	2			2	2			1	1	1	212
6709291	Reynoutria compacta	Plantae	Magnoliopsida	18.5		0	0	2	2	0	0	2	2	0	0	1	1	6	220
8909595	Faxonius limosus	Animalia	Malacostraca	18	0.9675432061202078	1	0	1	1	1	0	1	1	1	0	1	1	1	229
4201607	Phedimus spurius	Plantae	Magnoliopsida	18	0.9584566026119248	0	3	0	0	0	3	0	0	0	3	0	0	6	220
2891677	Oxalis dillenii	Plantae	Magnoliopsida	18	0.944224091268624	0	0	1	2	0	0	1	2	0	0	3	2	6	220
3026092	Cotoneaster hjelmqvistii	Plantae	Magnoliopsida	18	0.9041946482063328	1	0	1	1	1	0	1	1	1	0	1	1	6	220
2703712	Bromus carinatus	Plantae	Liliopsida	18	0.893258211573147	1	0	1	0	2	0	1	0	2	0	1	0	6	196
2480764	Threskiornis aethiopicus	Animalia	Aves	18	0.8749889047474234	1	0	1	1	1	0	1	1	1	0	1	1	1	212
4315705	Dikerogammarus villosus	Animalia	Malacostraca	18	0.8594974125902455	1	0	1	1	1	0	1	1	1	0	1	1	1	229
2686157	Larix kaempferi	Plantae	Pinopsida	18	0.8476939255180325	1	1	0	0	2	1	0	0	2	1	0	0	6	194
3666776	Oenothera ersteinensis	Plantae	Magnoliopsida	18	0.707531334669075	1	1	0	0	2	1	0	0	2	1	0	0	6	220
3663237	Cornus sanguinea australis	Plantae	Magnoliopsida	18	0.5699389071159131	1	0	1	1	1	0	1	1	1	0	1	1	6	220
1652150	Aedes koreicus	Animalia	Insecta	18	0.2327719092660947	1	0	1	1	1	0	1	1	1	0	1	1	1	216
12187916	Tarenaya houtteana	Plantae	Magnoliopsida	17.5	0.7986390065591895	0	0	1	1	0	0	2	1	1	1	2	1	6	220
7322292	Oenothera cambrica	Plantae	Magnoliopsida	17.5	0.5752264325656089	0	0	1	0	1	1	2	0	1	1	2	0	6	220
1523628	Callopistromyia annulipes	Animalia	Insecta	17.5				1	1			3	3			1	1	1	216
2176858	Philaeus chrysops	Animalia	Arachnida	17.5				1	1			3	3			1	1	1	367
2220312	Hemimysis anomala	Animalia	Malacostraca	17.5		0	0	2	2	0	0	1	1	0	0	2	2	1	229
2651843	Adiantum aleuticum	Plantae	Polypodiopsida	17.5				1	1			3	3			1	1	6	7228684
2855338	Galanthus plicatus	Plantae	Liliopsida	17.5				1	1			3	3			1	1	6	196
