taxonKey	year_2022_em_status_occs_Belgium	year_2022_em_status_occupancy_Belgium	year_2022_em_status_occs_natura2000	year_2022_em_status_occupancy_natura2000	year_2023_em_status_occs_Belgium	year_2023_em_status_occupancy_Belgium	year_2023_em_status_occs_natura2000	year_2023_em_status_occupancy_natura2000	year_2024_em_status_occs_Belgium	year_2024_em_status_occupancy_Belgium	year_2024_em_status_occs_natura2000	year_2024_em_status_occupancy_natura2000	mean_growth	taxonName	class	clasKey	kingdom
2925756	3	1			3	1			3	1			1.0565465922413781	Lappula squarrosa (Retz.) Dumort.	Magnoliopsida	220	Plantae
2925816	0	0			0	0			0	0			0.4696613453040828	Cynoglossum amabile Stapf & J.R.Drumm.	Magnoliopsida	220	Plantae
2925870	3	3	3	1	3	3	3	1	3	3	3	1	1.2579110406962184	Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.	Magnoliopsida	220	Plantae
2925895	0	3	2	2	0	3	0	0	0	3	0	0	0.76928458429896	Echium plantagineum L.	Magnoliopsida	220	Plantae
2926042	2	3			3	3			3	2			1.0238652671226547	Nonea lutea (Desr.) DC.	Magnoliopsida	220	Plantae
2926045	3	1	3	2	3	3	3	3	3	3	3	2	1.265021417757319	Brunnera macrophylla (Adams) I.M.Johnst.	Magnoliopsida	220	Plantae
2926048	1	0			1	0			1	0			0.9332971478268913	Omphalodes verna Moench	Magnoliopsida	220	Plantae
2926066	3	3	3	1	3	3	3	1	3	3	3	1	1.0827123219132775	Symphytum asperum Lepech.	Magnoliopsida	220	Plantae
2926110	3	3	3	3	3	3	3	3	3	3	3	3	1.3617365146117328	Borago officinalis L.	Magnoliopsida	220	Plantae
2926130	3	3	3	3	3	3	3	3	3	3	3	3	1.3252158326543901	Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey	Magnoliopsida	220	Plantae
2926572	1	1	1	1	1	1	1	1	1	3	3	3	0.9516150904316985	Physostegia virginiana (L.) Benth.	Magnoliopsida	220	Plantae
2926681	2	3			2	3			1	1				Lamium confertum Fr.	Magnoliopsida	220	Plantae
2926884	1	1	2	2	1	1	2	2	1	1	2	3	0.9032815541431385	Satureja montana L.	Magnoliopsida	220	Plantae
2926885	1	1			1	1			1	1			0.8005802049972106	Satureja hortensis L.	Magnoliopsida	220	Plantae
2926992	3	3	0	3	3	3	0	1	1	3	0	1	1.015322577164797	Salvia hispanica L.	Magnoliopsida	220	Plantae
2926995	1	0			1	0			1	0			0.9869183006923404	Salvia verticillata L.	Magnoliopsida	220	Plantae
2927000	2	2	1	1	2	2	3	3	2	2	3	3		Salvia sclarea L.	Magnoliopsida	220	Plantae
2927004	1	1	3	1	1	1	3	1	1	1	3	1	0.9662711815329393	Salvia officinalis L.	Magnoliopsida	220	Plantae
2927028	3	1	0	3	3	1	0	3	3	1	0	3	1.1926830982527739	Salvia nemorosa L.	Magnoliopsida	220	Plantae
2927045	1	1			1	1			1	1				Salvia microphylla Kunth	Magnoliopsida	220	Plantae
2927174	2	3	1	1	2	3	1	1	2	3	3	3		Mentha requienii Benth.	Magnoliopsida	220	Plantae
2927220	1	2			1	2			1	2			0.9758459164364627	Dracocephalum parviflorum Nutt.	Magnoliopsida	220	Plantae
2927230	3	1	1	0	3	1	1	0	3	1	1	0	1.0649150553647748	Stachys byzantina K.Koch	Magnoliopsida	220	Plantae
2927305	1	1	1	1	1	1	1	1	1	1	1	1	0.9321007158122148	Lavandula angustifolia Mill.	Magnoliopsida	220	Plantae
2927727	1	2	2	2	1	2	1	1	1	2	2	2	0.7055323347746174	Phlox subulata L.	Magnoliopsida	220	Plantae
2927744	2	2			3	3			1	2				Phlox paniculata L.	Magnoliopsida	220	Plantae
2927850	3	1	1	1	3	1	1	1	3	1	1	1	1.0426424193648847	Polemonium caeruleum L.	Magnoliopsida	220	Plantae
2928026	3	3	2	2	3	3	2	3	3	3	3	3	1.2472894294645736	Nemophila menziesii Hook. & Arn.	Magnoliopsida	220	Plantae
2928034	1	1			2	3			1	1				Nemophila maculata Benth. ex Lindl.	Magnoliopsida	220	Plantae
2928226	3	3	3	1	3	3	3	1	3	3	3	1	1.3069580529039844	Phacelia tanacetifolia Benth.	Magnoliopsida	220	Plantae
2928238	3	3			2	2			2	1				Phacelia campanularia A.Gray	Magnoliopsida	220	Plantae
2928538	1	1			1	1			1	1			0.7637069968272234	Ipomoea hederacea Jacq.	Magnoliopsida	220	Plantae
2928576	3	3	3	2	3	3	3	3	3	3	2	2	1.1392764290156743	Ipomoea purpurea (L.) Roth	Magnoliopsida	220	Plantae
2928666	3	3			1	1			2	1				Dichondra micrantha Urb.	Magnoliopsida	220	Plantae
2928668	3	3			1	1			1	1				Dichondra argentea Humb. & Bonpl. ex Willd.	Magnoliopsida	220	Plantae
2928751	3	3	3	3	3	3	3	3	3	3	3	3	1.2132052759455125	Datura stramonium L.	Magnoliopsida	220	Plantae
2928755	1	1			1	1			1	1			0.751997652007002	Datura innoxia Mill.	Magnoliopsida	220	Plantae
2928759	3	3			1	1			1	1				Nicotiana langsdorffii Weinm.	Magnoliopsida	220	Plantae
2928761	3	1	3	1	2	1	2	1	2	1	2	1		Nicotiana alata Link & Otto	Magnoliopsida	220	Plantae
2928767	0	3			0	3			0	2			0.7122989633585108	Nicotiana sylvestris Speg.	Magnoliopsida	220	Plantae
2928774	1	1			1	1			1	1			0.8141770675112091	Nicotiana tabacum L.	Magnoliopsida	220	Plantae
2928775	1	1			1	1			1	1			0.8579757346952561	Nicotiana rustica L.	Magnoliopsida	220	Plantae
2928835	3	1	3	1	3	1	3	1	3	1	3	1	1.1686033010861874	Lycium barbarum L.	Magnoliopsida	220	Plantae
2928859	3	3	3	2	3	3	3	2	3	3	3	3	1.1461950331252906	Petunia ×atkinsiana D.Don ex Loudon	Magnoliopsida	220	Plantae
2928905	1	1			1	1			3	3				Calibrachoa parviflora (Juss.) D' Arcy	Magnoliopsida	220	Plantae
2929505	3	3			3	3			3	3			1.1091373142408838	Solanum villosum Mill.	Magnoliopsida	220	Plantae
2929800	1	1	1	1	1	1	1	1	1	1	1	1	0.7044575696586292	Solanum angustifolium Houst. ex Mill.	Magnoliopsida	220	Plantae
2930137	3	3	3	3	3	3	3	3	3	3	3	3	1.0884847889646856	Solanum lycopersicum L.	Magnoliopsida	220	Plantae
2930222	1	1	0	1	1	1	1	1	1	1	1	1	0.8508054926497124	Solanum americanum Mill.	Magnoliopsida	220	Plantae
2930262	3	1	1	1	3	1	1	1	3	1	1	1	1.0408196289501548	Solanum tuberosum L.	Magnoliopsida	220	Plantae
2930805	1	1	1	0	1	1	1	0	1	1	1	0	0.9180892284085458	Solanum sarrachoides Sendtn.	Magnoliopsida	220	Plantae
2931104	3	2	2	2	3	2	2	2	3	2	2	2	1.0992404431620164	Solanum pseudocapsicum L.	Magnoliopsida	220	Plantae
2931237	3	1	3	1	3	1	3	1	3	1	3	1	1.0601323646139393	Solanum triflorum Nutt.	Magnoliopsida	220	Plantae
2932147	1	1	1	1	1	1	1	1	1	1	1	1	0.9540257050622778	Solanum nitidibaccatum Bitter	Magnoliopsida	220	Plantae
2932184	0	0			0	0			0	0			0.7256229730559526	Solanum sisymbriifolium Lam.	Magnoliopsida	220	Plantae
2932872	1	1	1	0	1	0	1	0	1	0	1	0	0.9952240207242585	Solanum decipiens Opiz	Magnoliopsida	220	Plantae
2932944	1	1			1	1			1	1			0.7906182310922237	Capsicum annuum L.	Magnoliopsida	220	Plantae
2943190	1	1			1	1			1	1			0.6891219575602785	Caragana arborescens Lam.	Magnoliopsida	220	Plantae
2947311	2	2			2	2			2	2				Cicer arietinum L.	Magnoliopsida	220	Plantae
2956441	1	1	3	1	1	1	3	1	1	1	3	1	1.0030423420272003	Colutea ×media Willd.	Magnoliopsida	220	Plantae
2959443	3	1	1	1	3	1	1	1	3	1	1	1	1.0310346915591366	Gleditsia triacanthos L.	Magnoliopsida	220	Plantae
2963569	1	0			1	0			1	0			0.7710097099874506	Styphnolobium japonicum (L.) Schott	Magnoliopsida	220	Plantae
2963817	1	1	0	0	1	1	0	0	1	1	0	0	0.8342067959718428	Lupinus luteus L.	Magnoliopsida	220	Plantae
2964025	3	3	3	3	3	2	2	1	3	2	2	2	1.08203586517029	Lupinus angustifolius L.	Magnoliopsida	220	Plantae
2964355	3	3	3	3	3	3	3	3	3	3	3	3	1.226004451892316	Lupinus polyphyllus Lindl.	Magnoliopsida	220	Plantae
2965331	3	3	3	1	3	3	3	1	3	3	3	1	1.2750725370249734	Medicago ×varia Martyn	Magnoliopsida	220	Plantae
2965354	0	0	1	0	0	0	1	0	0	0	1	0	0.7120182138622796	Medicago falcata L.	Magnoliopsida	220	Plantae
2965531	1	3	1	1	1	3	1	1	1	3	1	1	1.0056049265307352	Medicago polymorpha L.	Magnoliopsida	220	Plantae
2971016	3	1			3	1			3	1			1.1890706127115547	Melilotus indicus (L.) All.	Magnoliopsida	220	Plantae
2971024	1	1	1	1	1	1	1	1	3	3	3	3		Melilotus officinalis (L.) Pallas	Magnoliopsida	220	Plantae
2971095	3	3	3	3	3	3	3	3	3	3	3	3	1.1616649195861266	Melilotus albus Medik.	Magnoliopsida	220	Plantae
2972595	3	3	1	1	3	3	1	1	1	3	1	1	1.013162594357764	Onobrychis viciifolia Scop.	Magnoliopsida	220	Plantae
2974753	0	1	0	1	0	1	0	1	0	1	0	1	0.7452718001583294	Vicia lutea L.	Magnoliopsida	220	Plantae
2974811	3	3	1	1	3	3	1	1	3	3	3	3	2.0265490378201365	Vicia pannonica Crantz	Magnoliopsida	220	Plantae
2974832	3	3	3	1	3	3	3	1	3	3	3	1	1.2915121215418641	Vicia faba L.	Magnoliopsida	220	Plantae
2974901	2	2			1	1			2	2				Vicia grandiflora Scop.	Magnoliopsida	220	Plantae
2974921	1	1	1	1	1	1	1	1	1	1	1	1	0.9094689981308196	Vicia villosa subsp. varia (Host) Corb.	Magnoliopsida	220	Plantae
2975132	1	1			1	1			1	1			0.7709544474130566	Vicia narbonensis L.	Magnoliopsida	220	Plantae
2975309	0	1			0	1			1	1			0.8555405766033634	Vicia bithynica (L.) L.	Magnoliopsida	220	Plantae
2975667	3	3	3	3	3	3	3	3	3	3	3	3	1.2263138386750279	Galega officinalis L.	Magnoliopsida	220	Plantae
2984306	2	1			1	1			2	1				Gunnera tinctoria (Molina) Mirb.	Magnoliopsida	220	Plantae
2984366	2	3	3	3	2	3	3	3	2	3	3	3	1.1883979848432877	Soleirolia soleirolii (Req.) Dandy	Magnoliopsida	220	Plantae
2984492	1	1			2	2			2	2				Celtis australis L.	Magnoliopsida	220	Plantae
2984532	0	3	3	3	0	1	1	1	0	1	1	1	0.7497061304357154	Zelkova serrata (Thunb.) Makino	Magnoliopsida	220	Plantae
2984676	1	1	1	3	1	1	1	3	1	1	1	3	1.0003673175694952	Pachysandra terminalis Siebold & Zucc.	Magnoliopsida	220	Plantae
2985863	1	1			1	1			1	1			0.9186862727193654	Hylotelephium spectabile (Boreau) H.Ohba	Magnoliopsida	220	Plantae
2985949	1	1	1	0	1	1	1	0	1	1	1	0	0.9830185742622022	Sempervivum tectorum L.	Magnoliopsida	220	Plantae
2985964	3	2	3	3	3	2	2	2	3	3	2	2	1.0257191367892853	Deutzia gracilis Siebold & Zucc.	Magnoliopsida	220	Plantae
2985965	3	3	1	1	3	3	1	1	3	3	1	1	1.1478085489535146	Deutzia scabra Thunb.	Magnoliopsida	220	Plantae
2985994	3	3			3	3			2	2				Hydrangea macrophylla (Thunb.) Ser.	Magnoliopsida	220	Plantae
2985995	2	2			2	2			3	3				Hydrangea paniculata Siebold	Magnoliopsida	220	Plantae
2986045	1	0	1	0	1	0	3	0	1	0	3	0	0.7772621554674118	Philadelphus coronarius L.	Magnoliopsida	220	Plantae
2986111	1	1	1	1	1	1	1	1	1	1	1	1	0.942256032815054	Ribes aureum Pursh	Magnoliopsida	220	Plantae
2986130	3	3	3	1	3	3	3	1	3	3	3	1	1.1486436473276578	Ribes sanguineum Pursh	Magnoliopsida	220	Plantae
2986184	3	1	1	1	3	1	1	1	3	1	1	1	1.1284010132337587	Ribes alpinum L.	Magnoliopsida	220	Plantae
2987948	1	1			1	1			3	3				Neillia tanakae Franch. & Sav.	Magnoliopsida	220	Plantae
2988188	3	1	3	1	3	1	1	1	3	1	1	1	1.0527817955092231	Pyracantha coccinea M.Roem.	Magnoliopsida	220	Plantae
2988354	3	1	3	0	3	1	3	0	3	1	3	0	1.0623692784307919	Physocarpus opulifolius (L.) Maxim.	Magnoliopsida	220	Plantae
2992543	3	1	3	3	3	1	3	3	3	1	3	3	1.0423620725504443	Rubus laciniatus Willd.	Magnoliopsida	220	Plantae
2993761	1	1			1	1			1	1			0.9050802045792823	Rubus spectabilis Pursh	Magnoliopsida	220	Plantae
2994229	1	1	1	1	1	1	1	1	3	3	3	3		Rubus nutkanus Moc. ex Ser.	Magnoliopsida	220	Plantae
2994912	1	0			1	0			1	0			0.9332485382573915	Rubus odoratus L.	Magnoliopsida	220	Plantae
2995149	3	1	1	0	3	1	1	0	3	1	1	0	1.0833317638364137	Rubus phoenicolasius Maxim.	Magnoliopsida	220	Plantae
2996525	3	3	2	3	3	3	0	3	3	3	0	3	1.0618443572890175	Rubus armeniacus Focke	Magnoliopsida	220	Plantae
3000406	2	1			1	1			1	1				Stranvaesia davidiana Decne.	Magnoliopsida	220	Plantae
3000610	3	1	1	1	3	1	1	1	3	1	1	1	1.0290876644699667	Chaenomeles japonica (Thunb.) Lindl. ex Spach	Magnoliopsida	220	Plantae
3000679	3	3			3	3			3	3			1.110698904206131	Chaenomeles speciosa (Sweet) Nakai	Magnoliopsida	220	Plantae
3001244	1	1	1	1	1	1	1	1	1	1	1	1	0.985585691351728	Malus domestica (Suckow) Borkh.	Magnoliopsida	220	Plantae
3003244	3	1	1	1	3	1	1	1	3	1	1	1	1.030237182595637	Rosa multiflora Thunb.	Magnoliopsida	220	Plantae
3003709	3	1	1	1	3	1	1	1	3	1	1	1	1.0619195980256602	Rosa glauca Pourr.	Magnoliopsida	220	Plantae
3003979	3	3	3	1	3	3	3	1	3	3	3	1	1.2637390636456232	Rosa rugosa Thunb.	Magnoliopsida	220	Plantae
3012089	3	3	3	3	3	3	3	3	3	3	3	3	1.1588519090158014	Sorbaria sorbifolia (L.) A.Braun	Magnoliopsida	220	Plantae
3015457	0	1	2	3	0	1	2	3	0	1	2	3	0.5505123522071649	Crataegus persimilis Sarg.	Magnoliopsida	220	Plantae
3020871	0	1	3	3	0	1	3	2	0	1	3	2	0.7235227754201351	Prunus lusitanica L.	Magnoliopsida	220	Plantae
3021496	3	3	3	3	3	3	3	3	3	3	3	3	1.1339625546811285	Prunus laurocerasus L.	Magnoliopsida	220	Plantae
3021730	3	1	3	1	3	1	3	1	3	1	3	1	1.1650966114916796	Prunus cerasifera Ehrh.	Magnoliopsida	220	Plantae
3021850	3	3	3	3	3	3	3	3	3	3	3	3	1.0618103021312015	Prunus serotina Ehrh.	Magnoliopsida	220	Plantae
3021922	3	3	3	3	3	3	3	3	3	3	3	3	1.2181740877012455	Prunus cerasus L.	Magnoliopsida	220	Plantae
3022203	3	3	1	1	3	3	3	1	3	3	3	1	1.224016882159236	Prunus ×fruticans Weihe	Magnoliopsida	220	Plantae
3022609	0	0			0	0			0	1			0.31623057616451405	Prunus serrulata Lindl.	Magnoliopsida	220	Plantae
3022668	1	1			1	1			1	1			0.7187381629635718	Prunus virginiana L.	Magnoliopsida	220	Plantae
3024109	3	3	3	3	3	3	3	3	3	3	1	3	1.024342554978921	Amelanchier ×lamarckii F.G.Schroed.	Magnoliopsida	220	Plantae
3025617	1	0	1	0	1	0	1	0	1	0	1	0	0.888271364467245	Cotoneaster horizontalis Decne.	Magnoliopsida	220	Plantae
3025858	1	1			1	1			1	1			0.860456888068225	Cotoneaster ambiguus Rehder & E.H.Wilson	Magnoliopsida	220	Plantae
3025896	1	0	1	0	1	0	1	0	1	0	1	0	0.7911311397684022	Cotoneaster dielsianus E.Pritz.	Magnoliopsida	220	Plantae
3026024	0	1			0	1			1	1			0.5884331470844595	Cotoneaster ascendens Flinck & B.Hylmö	Magnoliopsida	220	Plantae
3026035	2	2			2	2			1	1				Cotoneaster coriaceus Franch.	Magnoliopsida	220	Plantae
3026040	0	0	0	0	0	0	0	0	0	0	0	0	0.5056070296685371	Cotoneaster ×suecicus G.Klotz	Magnoliopsida	220	Plantae
3026049	2	3			2	2			1	1				Cotoneaster dammeri C.K.Schneid.	Magnoliopsida	220	Plantae
3026074	1	0	2	0	1	0	2	0	1	0	2	0	0.9096851153902283	Cotoneaster salicifolius Franch.	Magnoliopsida	220	Plantae
3026092	1	1	0	0	1	1	0	0	1	0	0	0	0.748299738285572	Cotoneaster hjelmqvistii Flinck & B.Hylmö	Magnoliopsida	220	Plantae
3026162	1	1	1	0	1	1	1	0	1	1	1	0	0.9635902746730765	Cotoneaster franchetii Boiss.	Magnoliopsida	220	Plantae
3026294	3	1	3	0	3	1	3	0	3	0	3	0	1.1158284545233486	Cotoneaster bullatus Bois ex Bilm. & Bois	Magnoliopsida	220	Plantae
3026334	1	1	1	1	1	1	1	1	1	1	1	1	0.9400355503550792	Cotoneaster divaricatus Rehder & E.H.Wilson	Magnoliopsida	220	Plantae
3026454	1	1	1	1	1	1	1	1	1	1	1	1	0.8978784588792399	Spiraea salicifolia L.	Magnoliopsida	220	Plantae
3026585	3	3	3	1	3	3	3	1	3	3	3	1	1.2776186022045855	Spiraea alba Du Roi	Magnoliopsida	220	Plantae
3026622	1	1	1	1	1	1	2	2	1	1	2	3	0.8384876719766555	Spiraea ×vanhouttei (Briot) Zabel	Magnoliopsida	220	Plantae
3026819	0	0	0	0	0	0	0	0	0	0	0	0	0.703999964223594	Spiraea tomentosa L.	Magnoliopsida	220	Plantae
3027159	1	1	1	0	1	1	1	0	1	1	0	0	0.8938843392137141	Spiraea douglasii Hook.	Magnoliopsida	220	Plantae
3028528	0	0	0	0	0	0	0	0	0	0	0	0	0.7227562892700483	Alchemilla mollis (Buser) Rothm.	Magnoliopsida	220	Plantae
3029912	0	0			0	0			0	0			0.7868150070893543	Fragaria ×ananassa (Weston) Rozier	Magnoliopsida	220	Plantae
3031774	3	1	3	1	3	1	3	1	3	1	3	1	1.0298076325798997	Mespilus germanica L.	Magnoliopsida	220	Plantae
3032442	1	1	1	1	1	1	1	1	1	1	1	1		Rhodotypos scandens (Thunb.) Makino	Magnoliopsida	220	Plantae
3032611	1	1	1	1	1	1	1	1	1	1	3	1	0.9318586467066011	Darmera peltata (Torr. ex Benth.) Voss	Magnoliopsida	220	Plantae
3032653	2	2	2	2	1	1	1	1	3	2	3	3		Heuchera sanguinea Engelm.	Magnoliopsida	220	Plantae
3032698	3	3	3	3	3	3	3	3	3	3	3	3	1.1953796504804768	Tellima grandiflora (Pursh) Douglas ex Lindl.	Magnoliopsida	220	Plantae
3033077	1	0	1	1	1	0	1	1	1	0	1	1	0.9762811428909237	Aucuba japonica Thunb.	Magnoliopsida	220	Plantae
3033227	3	3	3	3	3	3	3	3	3	3	3	3	1.1859890839532514	Eranthis hyemalis (L.) Salisb.	Magnoliopsida	220	Plantae
3033242	3	3	3	1	3	3	3	1	3	3	1	1	1.3440678995388688	Anemone blanda Schott & Kotschy	Magnoliopsida	220	Plantae
3033261	1	1			1	1			1	1			0.975420339755618	Anemone coronaria L.	Magnoliopsida	220	Plantae
3033289	3	3			1	1			1	1				Trollius europaeus L.	Magnoliopsida	220	Plantae
3033434	1	1			1	1			1	1			0.7658196530772924	Ranunculus parviflorus L.	Magnoliopsida	220	Plantae
3033518	3	1	1	1	3	1	1	1	3	1	1	1	1.173484120580456	Clematis viticella L.	Magnoliopsida	220	Plantae
3033535	1	1			1	1			1	1			0.7069315963739745	Clematis tangutica (Maxim.) Korsh.	Magnoliopsida	220	Plantae
3033543	3	3	2	2	2	2	1	1	2	2	2	2		Clematis recta L.	Magnoliopsida	220	Plantae
3033833	3	1	3	1	3	1	3	1	3	1	3	1	1.1074601764842067	Delphinium ajacis L.	Magnoliopsida	220	Plantae
3033865	3	3	3	3	3	3	3	3	3	3	3	3	1.355193905135135	Mahonia aquifolium (Pursh) Nutt.	Magnoliopsida	220	Plantae
3033896	3	3	3	3	3	3	3	3	3	3	3	3	1.1458624346229986	Berberis thunbergii DC.	Magnoliopsida	220	Plantae
3033965	1	3			1	2			1	3			0.890677394293535	Akebia quinata (Houtt.) Decne.	Magnoliopsida	220	Plantae
3034015	0	2	3	1	0	2	1	1	0	2	2	1	0.6761616604194014	Laurus nobilis L.	Magnoliopsida	220	Plantae
3034046	3	3			3	3			3	1			1.237657445523693	Persea americana Mill.	Magnoliopsida	220	Plantae
3034182	3	1	3	1	3	1	1	1	3	1	1	1	1.1317573261887974	Ammi majus L.	Magnoliopsida	220	Plantae
3034393	3	3	1	1	3	3	1	1	3	3	1	1	1.0578266774882088	Eryngium planum L.	Magnoliopsida	220	Plantae
3034646	1	0	1	0	1	0	1	0	1	0	1	0	0.877440521744184	Anethum graveolens L.	Magnoliopsida	220	Plantae
3034681	3	1	2	0	3	1	2	0	3	1	2	0	1.0557085195324831	Myrrhis odorata (L.) Scop.	Magnoliopsida	220	Plantae
3034782	3	3	2	2	3	3	1	1	3	3	1	1	1.238289339440139	Smyrnium olusatrum L.	Magnoliopsida	220	Plantae
3034825	3	3	3	3	3	3	3	3	3	3	3	3	1.117303505370875	Heracleum mantegazzianum Sommier & Levier	Magnoliopsida	220	Plantae
3034871	3	1			3	1			3	1			1.0861621661528051	Coriandrum sativum L.	Magnoliopsida	220	Plantae
3034915	1	0	1	0	1	0	1	0	1	0	1	0	0.9307001211572837	Astrantia major L.	Magnoliopsida	220	Plantae
3034922	3	3	3	1	3	3	3	1	3	3	3	1	1.1907335418554401	Foeniculum vulgare Mill.	Magnoliopsida	220	Plantae
3036033	3	1	1	1	2	1	1	1	3	1	1	1		Hedera colchica (K.Koch) K.Koch	Magnoliopsida	220	Plantae
3036892	3	3	3	3	3	3	3	3	3	3	3	3	1.0340209323231142	Aralia elata (Miq.) Seem.	Magnoliopsida	220	Plantae
3039046	2	2	1	1	2	1	1	1	2	1	2	3		Fatsia japonica (Thunb.) Decne. & Planch.	Magnoliopsida	220	Plantae
3039194	3	1	3	1	3	1	3	1	3	1	3	1	1.1753503887621843	Parthenocissus quinquefolia (L.) Planch.	Magnoliopsida	220	Plantae
3039203	0	0	0	0	0	0	0	0	0	0	0	0	0.8205084365998161	Parthenocissus inserta (A.Kern.) Fritsch	Magnoliopsida	220	Plantae
3039209	3	0	1	0	3	0	1	0	3	0	1	0	1.1045553001844652	Parthenocissus tricuspidata (Siebold & Zucc.) Planch.	Magnoliopsida	220	Plantae
3039267	1	3	3	1	1	3	3	1	1	3	3	3	0.9893965796256513	Elaeagnus umbellata Thunb.	Magnoliopsida	220	Plantae
3039269	3	3	3	3	3	3	3	3	3	3	3	3	1.7875845256688438	Elaeagnus angustifolia L.	Magnoliopsida	220	Plantae
3039270	1	1	2	3	1	1	2	3	1	1	2	2	0.8956750253180459	Elaeagnus pungens Thunb.	Magnoliopsida	220	Plantae
3040184	1	1			1	1			1	1			0.9465229994890435	Populus balsamifera L.	Magnoliopsida	220	Plantae
3040185	3	3	3	1	3	3	3	1	3	3	3	3	1.0495431767287755	Populus ×canescens (Aiton) Sm.	Magnoliopsida	220	Plantae
3040233	3	3	3	1	3	3	3	1	3	3	3	1	1.0608010991638728	Populus alba L.	Magnoliopsida	220	Plantae
3040254	1	1	1	1	1	1	1	1	1	1	1	1	0.8807889555643604	Reseda alba L.	Magnoliopsida	220	Plantae
3040999	1	2	1	2	1	2	1	2	1	2	1	2	0.7668819126663294	Raphanus raphanistrum subsp. landra (Moretti ex DC.) Bonnier & Layens	Magnoliopsida	220	Plantae
3041022	3	3	3	1	3	3	3	1	3	3	3	1	1.1920027163463598	Armoracia rusticana P.Gaertn., B.Mey. & Scherb.	Magnoliopsida	220	Plantae
3042291	3	3	3	1	3	3	3	1	3	3	3	1	1.28410915745734	Hesperis matronalis L.	Magnoliopsida	220	Plantae
3042416	0	0			0	0			0	0			0.6244929685169445	Camelina microcarpa Andrz. ex DC.	Magnoliopsida	220	Plantae
3042636	0	0	1	0	0	0	1	0	0	0	1	0	0.8777163398187128	Brassica napus L.	Magnoliopsida	220	Plantae
3042751	1	1	1	1	1	1	1	1	1	1	1	1	0.9068364736374381	Brassica juncea (L.) Czern.	Magnoliopsida	220	Plantae
3042845	3	0	3	0	3	0	3	0	3	0	3	0	1.0300865807756143	Brassica oleracea L.	Magnoliopsida	220	Plantae
3045803	3	2	2	3	1	1	1	1	2	2	2	3		Cardamine graeca L.	Magnoliopsida	220	Plantae
3046015	3	3	2	1	3	3	1	1	3	3	2	1	1.0501425117628795	Cardamine corymbosa Hook.f.	Magnoliopsida	220	Plantae
3046736	2	2	3	1	2	2	3	1	2	1	3	1		Sisymbrium altissimum L.	Magnoliopsida	220	Plantae
3046812	1	1	1	1	1	1	1	1	1	1	1	1	1.0039941691902996	Sisymbrium orientale L.	Magnoliopsida	220	Plantae
3046851	3	3			3	3			3	3			1.3360280964643705	Sisymbrium irio L.	Magnoliopsida	220	Plantae
3046875	1	0			1	0			1	0			0.8298679823044467	Sisymbrium loeselii L.	Magnoliopsida	220	Plantae
3046929	1	1	1	0	1	1	1	0	1	1	1	0	0.8664106716143812	Sisymbrium chrysanthum Jord.	Magnoliopsida	220	Plantae
3047621	3	3	3	3	3	3	3	3	3	3	3	3	1.4364148959858307	Sinapis alba L.	Magnoliopsida	220	Plantae
3048203	3	3	3	3	3	3	3	3	3	3	3	3	1.2319041812788225	Erysimum cheiri (L.) Crantz	Magnoliopsida	220	Plantae
3048532	3	3	3	3	3	3	3	3	2	2	2	2		Erysimum marshallii Bois	Magnoliopsida	220	Plantae
3050364	3	1	3	1	3	1	3	1	3	1	3	1	1.0813298918774294	Bunias orientalis L.	Magnoliopsida	220	Plantae
3050595	3	1	1	1	3	1	1	1	3	1	1	1	1.0131000213536867	Hirschfeldia incana (L.) Lagr.-Foss.	Magnoliopsida	220	Plantae
3053406	3	1	3	1	3	1	3	1	3	1	3	1	1.0714473424731024	Rorippa austriaca (Crantz) Besser	Magnoliopsida	220	Plantae
3053522	3	3	3	3	3	3	3	3	3	3	3	3	1.252319140982121	Berteroa incana (L.) DC.	Magnoliopsida	220	Plantae
3054110	3	2			3	2			3	3			1.0943917904880014	Aubrieta columnae Guss.	Magnoliopsida	220	Plantae
3054117	0	0	0	0	0	0	0	0	0	0	0	0	0.2966098951815631	Aubrieta deltoidea (L.) DC.	Magnoliopsida	220	Plantae
3054357	3	1	3	1	3	1	3	1	3	1	3	1	1.1498081377172764	Juglans nigra L.	Magnoliopsida	220	Plantae
3054368	3	1	3	1	3	1	3	1	3	1	3	1	1.1133853865745809	Juglans regia L.	Magnoliopsida	220	Plantae
3064056	3	3	3	2	3	3	3	3	3	3	3	3	1.1452684034326068	Euphorbia palustris L.	Magnoliopsida	220	Plantae
3064221	3	3	2	2	3	3	1	1	3	3	3	3	1.1775031764704915	Euphorbia serpens Kunth	Magnoliopsida	220	Plantae
3064282	1	1			1	1			1	1			0.7357342723542886	Euphorbia tommasiniana Bertol.	Magnoliopsida	220	Plantae
3064669	2	1	2	1	2	1	2	1	2	1	2	1		Euphorbia myrsinites L.	Magnoliopsida	220	Plantae
3065244	1	2	1	1	1	2	3	3	1	2	3	2	0.794390713605278	Euphorbia amygdaloides subsp. robbiae (Turrill) Stace	Magnoliopsida	220	Plantae
3066965	3	3	3	3	3	3	3	3	3	3	3	3	1.2338810622267344	Euphorbia lathyris L.	Magnoliopsida	220	Plantae
3067054	3	2			2	2			3	2				Euphorbia humifusa Willd.	Magnoliopsida	220	Plantae
