taxonKey	canonicalName	kingdom	class	em_pts	mean_growth	year_2023_em_status_occupancy_natura2000_Flanders	year_2023_em_status_occs_natura2000_Flanders	year_2022_em_status_occupancy_natura2000_Flanders	year_2022_em_status_occs_natura2000_Flanders	year_2021_em_status_occupancy_natura2000_Flanders	year_2021_em_status_occs_natura2000_Flanders	kingdomKey	classKey
5372559	Salix exigua	Plantae	Magnoliopsida	6		0	0	1	1	1	1	6	220
5372827	Salix irrorata	Plantae	Magnoliopsida	6		0	0	1	1	1	1	6	220
5389058	Solidago altissima	Plantae	Magnoliopsida	6		0	0	1	1	1	1	6	220
5395559	Ligularia przewalskii	Plantae	Magnoliopsida	6		0	0	1	1	1	1	6	220
5676646	Digitaria aequiglumis	Plantae	Liliopsida	6		0	0	1	1	1	1	6	196
5729018	Donax serra	Animalia	Bivalvia	6		0	0	1	1	1	1	1	137
6427785	Oenothera tetragona	Plantae	Magnoliopsida	6		0	0	1	1	1	1	6	220
7322292	Oenothera cambrica	Plantae	Magnoliopsida	6		0	0	1	1	1	1	6	220
7358677	Populus nigra italica	Plantae	Magnoliopsida	6		0	0	1	1	1	1	6	220
9040863	Neslia paniculata	Plantae	Magnoliopsida	6		0	0	1	1	1	1	6	220
9462721	Spatula versicolor versicolor	Animalia	Aves	6		0	0	1	1	1	1	1	212
9673106	Eriocapitella hybrida	Plantae	Magnoliopsida	6		0	0	1	1	1	1	6	220
2879098	Quercus ilex	Plantae	Magnoliopsida	5	0.7948094549678557	0	0	0	0	2	2	6	220
3026294	Cotoneaster bullatus	Plantae	Magnoliopsida	4.5	0.9754091146910279	0	1	0	1	0	1	6	220
2685796	Pseudotsuga menziesii	Plantae	Pinopsida	4.5	0.9323492928670682	0	1	0	1	0	1	6	194
5284884	Picea abies	Plantae	Pinopsida	4.5	0.9278641598400378	0	1	0	1	0	1	6	194
3026162	Cotoneaster franchetii	Plantae	Magnoliopsida	4.5	0.9187771356396448	0	1	0	1	0	1	6	220
2041682	Graphocephala fennahi	Animalia	Insecta	4.5	0.8888953791328817	0	1	0	1	0	1	1	216
2686212	Larix decidua	Plantae	Pinopsida	4.5	0.8872714078910883	0	1	0	1	0	1	6	194
2498155	Mareca americana	Animalia	Aves	4.5	0.8599413006659506	0	1	0	1	0	1	1	212
4314683	Chelicorophium curvispinum	Animalia	Malacostraca	4.5	0.027457400363260238	0	1	0	1	0	1	1	229
2205951	Proasellus coxalis	Animalia	Malacostraca	4.5	5.3481057457616496e-5	0	1	0	1	0	1	1	229
3022203	Prunus fruticans	Plantae	Magnoliopsida	3.5	0.7494496335483977	0	0	1	0	1	0	6	220
4497124	Andricus quercuscalicis	Animalia	Insecta	3.5	0.18470215216423977	0	0	1	0	1	0	1	216
1830284	Argyresthia thuiella	Animalia	Insecta	2.5		0	0	0	0	1	1	1	216
2092040	Pulvinaria regalis	Animalia	Insecta	2.5		0	0	0	0	1	1	1	216
2431781	Salamandra atra	Animalia	Amphibia	2.5		0	0	0	0	1	1	1	131
2445034	Tarentola mauritanica	Animalia	Squamata	2.5		0	0	0	0	1	1	1	11592253
2465380	Python regius	Animalia	Squamata	2.5		0	0	0	0	1	1	1	11592253
2480668	Geranoaetus melanoleucus	Animalia	Aves	2.5		0	0	0	0	1	1	1	212
2489005	Acridotheres tristis	Animalia	Aves	2.5		0	0	0	0	1	1	1	212
2498313	Nettapus auritus	Animalia	Aves	2.5		0	0	0	0	1	1	1	212
2537743	Lentinula edodes	Fungi	Agaricomycetes	2.5		0	0	0	0	1	1	5	186
2705622	Paspalum distichum	Plantae	Liliopsida	2.5		0	0	0	0	1	1	6	196
3023671	Prunus domestica syriaca	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
3084842	Carpobrotus edulis	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
3188829	Oenothera elata	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
3188859	Oenothera speciosa	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
3663772	Oenothera moravica	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
3768287	Acer cissifolium	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
4102909	Lomelosia stellata	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
4133390	Lolium boucheanum	Plantae	Liliopsida	2.5		0	0	0	0	1	1	6	196
4293134	Neoclytus acuminatus	Animalia	Insecta	2.5		0	0	0	0	1	1	1	216
5224503	Lampropeltis triangulum	Animalia	Squamata	2.5		0	0	0	0	1	1	1	11592253
5229156	Pelecanus conspicillatus	Animalia	Aves	2.5		0	0	0	0	1	1	1	212
5395475	Ligularia dentata	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
5406735	Sida rhombifolia	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
5609719	Scutellaria columnae	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
8021567	Hypericum olympicum	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
8045533	Potentilla supina costata	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
8302634	Oenothera suaveolens	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
8766638	Hypsopygia nostralis	Animalia	Insecta	2.5		0	0	0	0	1	1	1	216
12187916	Tarenaya houtteana	Plantae	Magnoliopsida	2.5		0	0	0	0	1	1	6	220
3190653	Ailanthus altissima	Plantae	Magnoliopsida	0	0.9731343310617295	0	0	0	0	0	0	6	220
5284809	Pinus nigra	Plantae	Pinopsida	0	0.954115184384389	0	0	0	0	0	0	6	194
2775619	Yucca gloriosa	Plantae	Liliopsida	0	0.9270841495790751	0	0	0	0	0	0	6	196
8183217	Salix gmelinii	Plantae	Magnoliopsida	0	0.9130275954879912	0	0	0	0	0	0	6	220
3981543	Berberis julianae	Plantae	Magnoliopsida	0	0.8964029993113524	0	0	0	0	0	0	6	220
5285637	Pinus sylvestris	Plantae	Pinopsida	0	0.892697344693726	0	0	0	0	0	0	6	194
3003244	Rosa multiflora Thunb.	Plantae	Magnoliopsida	0	0.8895828310639692	0	0	0	0	0	0	6	220
5384361	Amaranthus bouchonii	Plantae	Magnoliopsida	0	0.8884280904331348	0	0	0	0	0	0	6	220
6362904	Populus trichocarpa	Plantae	Magnoliopsida	0	0.879781637043639	0	0	0	0	0	0	6	220
2890541	Geranium purpureum	Plantae	Magnoliopsida	0	0.8569140974660566	0	0	0	0	0	0	6	220
2435035	Felis catus	Animalia	Mammalia	0	0.8388590654166808	0	0	0	0	0	0	1	359
3152583	Hibiscus syriacus	Plantae	Magnoliopsida	0	0.8247130399731555	0	0	0	0	0	0	6	220
7068732	Arabidopsis arenosa arenosa	Plantae	Magnoliopsida	0	0.8179692118416187	0	0	0	0	0	0	6	220
3169137	Euonymus fortunei	Plantae	Magnoliopsida	0	0.8168515730945778	0	0	0	0	0	0	6	220
2995149	Rubus phoenicolasius	Plantae	Magnoliopsida	0	0.7932434706331613	0	0	0	0	0	0	6	220
6157026	Trachemys scripta elegans	Animalia	Testudines	0	0.7688653780406681	0	0	0	0	0	0	1	11418114
2362868	Pseudorasbora parva	Animalia		0	0.7439461980768945	0	0	0	0	0	0	1	
1690429	Meconema meridionale	Animalia	Insecta	0	0.6851229254567268	0	0	0	0	0	0	1	216
8168344	Hedera hibernica	Plantae	Magnoliopsida	0	0.6593729627725231	0	0	0	0	0	0	6	220
5220136	Dama dama	Animalia	Mammalia	0	0.6525436970433867	0	0	0	0	0	0	1	359
2337607	Silurus glanis	Animalia		0	0.6292554439925535	0	0	0	0	0	0	1	
4460066	Chrysolina americana	Animalia	Insecta	0	0.5470923126286528	0	0	0	0	0	0	1	216
4409643	Leuciscus idus	Animalia		0	0.49686000243293393	0	0	0	0	0	0	1	
4372686	Ruditapes philippinarum	Animalia	Bivalvia	0	0.4021049282320655	0	0	0	0	0	0	1	137
2379245	Proterorhinus semilunaris	Animalia		0	0.22304863164331398	0	0	0	0	0	0	1	
2362881	Leucaspius delineatus	Animalia		0	0.21859286290541766	0	0	0	0	0	0	1	
2379089	Neogobius melanostomus	Animalia		0	0.15280455049049096	0	0	0	0	0	0	1	
4287131	Acipenser baerii	Animalia		0	0.09832017307029277	0	0	0	0	0	0	1	
2402129	Acipenser gueldenstaedtii	Animalia		0	0.045727353675432486	0	0	0	0	0	0	1	
1008955	Fenestrulina delicia	Animalia	Gymnolaemata	0		0	0	0	0	0	0	1	252
1031400	Ectopsocus briggsi	Animalia	Insecta	0		0	0	0	0	0	0	1	216
1247584	Stenopelmus rufinasus	Animalia	Insecta	0		0	0	0	0	0	0	1	216
1707320	Schistocerca gregaria	Animalia	Insecta	0		0	0	0	0	0	0	1	216
1728965	Tachycines asynamorus	Animalia	Insecta	0		0	0	0	0	0	0	1	216
1830823	Prays citri	Animalia	Insecta	0		0	0	0	0	0	0	1	216
1873890	Cadra cautella	Animalia	Insecta	0		0	0	0	0	0	0	1	216
1971998	Nepytia phantasmaria	Animalia	Insecta	0		0	0	0	0	0	0	1	216
2020688	Stephanitis rhododendri	Animalia	Insecta	0		0	0	0	0	0	0	1	216
2020879	Lyctocoris campestris	Animalia	Insecta	0		0	0	0	0	0	0	1	216
2049732	Adelges cooleyi	Animalia	Insecta	0		0	0	0	0	0	0	1	216
2114769	Pseudodiaptomus marinus	Animalia	Copepoda	0		0	0	0	0	0	0	1	11545536
2138688	Mermessus trilobatus	Animalia	Arachnida	0		0	0	0	0	0	0	1	367
2149761	Micropholcus fauroti	Animalia	Arachnida	0		0	0	0	0	0	0	1	367
2162537	Oecobius navus	Animalia	Arachnida	0		0	0	0	0	0	0	1	367
2172885	Evarcha jucunda	Animalia	Arachnida	0		0	0	0	0	0	0	1	367
2220312	Hemimysis anomala	Animalia	Malacostraca	0		0	0	0	0	0	0	1	229
2225646	Callinectes sapidus	Animalia	Malacostraca	0		0	0	0	0	0	0	1	229
2226990	Pacifastacus leniusculus	Animalia	Malacostraca	0		0	0	0	0	0	0	1	229
2287249	Ensis directus	Animalia	Bivalvia	0		0	0	0	0	0	0	1	137
2307447	Barbronia weberi	Animalia	Clitellata	0		0	0	0	0	0	0	1	255
2307929	Placobdella ornata	Animalia	Clitellata	0		0	0	0	0	0	0	1	255
2308609	Potamothrix moldaviensis	Animalia	Clitellata	0		0	0	0	0	0	0	1	255
2321010	Marenzelleria neglecta	Animalia	Polychaeta	0		0	0	0	0	0	0	1	256
2331942	Styela clava	Animalia	Ascidiacea	0		0	0	0	0	0	0	1	356
2367742	Pimephales promelas	Animalia		0		0	0	0	0	0	0	1	
2379105	Neogobius fluviatilis	Animalia		0		0	0	0	0	0	0	1	
2399874	Micropogonias undulatus	Animalia		0		0	0	0	0	0	0	1	
2402168	Acipenser ruthenus	Animalia		0		0	0	0	0	0	0	1	
2427555	Hyla meridionalis	Animalia	Amphibia	0		0	0	0	0	0	0	1	131
2434552	Nyctereutes procyonoides	Animalia	Mammalia	0		0	0	0	0	0	0	1	359
2437232	Cynomys ludovicianus	Animalia	Mammalia	0		0	0	0	0	0	0	1	359
2437394	Callosciurus erythraeus	Animalia	Mammalia	0		0	0	0	0	0	0	1	359
2449133	Chamaeleo calyptratus	Animalia	Squamata	0		0	0	0	0	0	0	1	11592253
2474055	Alectoris graeca	Animalia	Aves	0		0	0	0	0	0	0	1	212
2474942	Grus vipio	Animalia	Aves	0		0	0	0	0	0	0	1	212
2474944	Grus japonensis	Animalia	Aves	0		0	0	0	0	0	0	1	212
2476041	Bucorvus leadbeateri	Animalia	Aves	0		0	0	0	0	0	0	1	212
2479555	Agapornis canus	Animalia	Aves	0		0	0	0	0	0	0	1	212
2479666	Amazona amazonica	Animalia	Aves	0		0	0	0	0	0	0	1	212
2479955	Poicephalus cryptoxanthus	Animalia	Aves	0		0	0	0	0	0	0	1	212
2480317	Charadrius pecuarius	Animalia	Aves	0		0	0	0	0	0	0	1	212
2480350	Pelecanus onocrotalus	Animalia	Aves	0		0	0	0	0	0	0	1	212
2480352	Pelecanus rufescens	Animalia	Aves	0		0	0	0	0	0	0	1	212
2480514	Aquila rapax	Animalia	Aves	0		0	0	0	0	0	0	1	212
2480762	Pluvianus aegyptius	Animalia	Aves	0		0	0	0	0	0	0	1	212
2480800	Platalea alba	Animalia	Aves	0		0	0	0	0	0	0	1	212
2480897	Egretta novaehollandiae	Animalia	Aves	0		0	0	0	0	0	0	1	212
2481034	Falco cherrug	Animalia	Aves	0		0	0	0	0	0	0	1	212
2481104	Phoeniconaias minor	Animalia	Aves	0		0	0	0	0	0	0	1	212
2484103	Chrysomus icterocephalus	Animalia	Aves	0		0	0	0	0	0	0	1	212
2484133	Quiscalus major	Animalia	Aves	0		0	0	0	0	0	0	1	212
2486131	Pycnonotus cafer	Animalia	Aves	0		0	0	0	0	0	0	1	212
2489004	Acridotheres ginginianus	Animalia	Aves	0		0	0	0	0	0	0	1	212
2493598	Lonchura punctulata	Animalia	Aves	0		0	0	0	0	0	0	1	212
2494066	Ploceus jacksoni	Animalia	Aves	0		0	0	0	0	0	0	1	212
2494070	Ploceus melanocephalus	Animalia	Aves	0		0	0	0	0	0	0	1	212
2494408	Mycerobas icterioides	Animalia	Aves	0		0	0	0	0	0	0	1	212
2494514	Carpodacus roseus	Animalia	Aves	0		0	0	0	0	0	0	1	212
2495190	Ocyphaps lophotes	Animalia	Aves	0		0	0	0	0	0	0	1	212
2498001	Sarkidiornis melanotos	Animalia	Aves	0		0	0	0	0	0	0	1	212
2498011	Tadorna variegata	Animalia	Aves	0		0	0	0	0	0	0	1	212
2498084	Anas superciliosa	Animalia	Aves	0		0	0	0	0	0	0	1	212
2498345	Cygnus buccinator	Animalia	Aves	0		0	0	0	0	0	0	1	212
2498380	Cyanochen cyanoptera	Animalia	Aves	0		0	0	0	0	0	0	1	212
2498398	Dendrocygna arcuata	Animalia	Aves	0		0	0	0	0	0	0	1	212
2498405	Dendrocygna eytoni	Animalia	Aves	0		0	0	0	0	0	0	1	212
2514972	Puccinia komarovii	Fungi	Pucciniomycetes	0		0	0	0	0	0	0	5	270
2516809	Melampsoridium betulinum	Fungi	Pucciniomycetes	0		0	0	0	0	0	0	5	270
2653256	Ephedra intermedia	Plantae	Gnetopsida	0		0	0	0	0	0	0	6	282
2683894	Xanthocyparis nootkatensis	Plantae	Pinopsida	0		0	0	0	0	0	0	6	194
2685552	Abies nordmanniana	Plantae	Pinopsida	0		0	0	0	0	0	0	6	194
2701649	Juncus xiphioides	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2702822	Echinochloa frumentacea	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2703240	Dinebra retroflexa	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2703346	Anthoxanthum nitens	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2704854	Dasypyrum villosum (L.) Borbás	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2705512	Glyceria canadensis	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2705854	Urochloa platyphylla	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2705932	Axonopus fissifolius	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2706301	Coix lacryma-jobi	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2706526	Agrostis exarata	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2723271	Carex melanostachya	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2728060	Carex vulpinoidea	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2747489	Crocus chrysanthus	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2747750	Crocus luteus	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2769435	Maianthemum dilatatum	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2772885	Ornithogalum pyramidale	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2772958	Ornithogalum narbonense	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2774846	Chlorophytum comosum	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
2874569	Cucumis sativus	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2874702	Tamarix africana	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2876571	Alnus pubescens	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2882360	Fagus orientalis	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2888990	Rumex salicifolius	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2889005	Rumex kerneri	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2889980	Geranium magnificum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2890623	Geranium carolinianum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2890995	Geranium cantabrigiense	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2891677	Oxalis dillenii	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2927492	Cuscuta gronovii	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2927530	Cuscuta epilinum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2928534	Ipomoea nil	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2928584	Ipomoea lacunosa	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2928861	Petunia integrifolia	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2931738	Solanum pimpinellifolium	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2971033	Melilotus infestus	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2975132	Vicia narbonensis	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2977222	Ononis alopecuroides	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2982380	Vigna radiata	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2985944	Kalanchoe blossfeldiana	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2985986	Hydrangea arborescens	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2986022	Philadelphus pubescens	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2988224	Pyracantha fortuneana	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
2994120	Rubus cockburnianus	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3000406	Stranvaesia davidiana	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3001362	Malus baccata	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3020838	Prunus tomentosa	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3025605	Cotoneaster zabelii	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3025731	Cotoneaster moupinensis	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3025858	Cotoneaster ambiguus	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3025875	Cotoneaster conspicuus	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3025889	Cotoneaster beimashanensis	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3026004	Cotoneaster watereri	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3026105	Cotoneaster integrifolius	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3027341	Spiraea nipponica	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3027791	Alchemilla micans	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3033396	Ranunculus marginatus	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3033460	Ranunculus trilobus	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3033905	Berberis darwinii	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3034602	Hydrocotyle verticillata	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3040232	Populus deltoides	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3040241	Populus jackii	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3040928	Conringia planisiliqua	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3046744	Sisymbrium volgense	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3085366	Agrostemma brachyloba	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3094939	Onopordum tauricum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3112994	Cirsium subalpinum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3119185	Helianthus decapetalus	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3120391	Achillea ageratum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3125933	Santolina chamaecyparissus	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3131367	Helichrysum petiolare	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3139003	Melampodium montanum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3147913	Verbesina encelioides	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3151692	Symphyotrichum ciliatum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3169169	Celastrus orbiculatus	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3172099	Veronica austriaca	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3172327	Fraxinus americana	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3172613	Catalpa ovata	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3188711	Ammannia coccinea	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3189807	Aesculus pavia	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3189824	Aesculus flava	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3190544	Rhus glabra	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3586046	Gladiolus hortulanus	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
3633319	Tordylium maximum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3642531	Chaerophyllum aureum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3667721	Oenothera wratislaviensis	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3693336	Rorippa anceps	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3707631	Delosperma aberdeenense	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3754587	Rodgersia podophylla	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3826854	Erodium manescavi	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
3829143	Erodium stephanianum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
4067281	Symphytum hidcotense	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
4083707	Verbena aristigera	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
4094511	Campsis grandiflora	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
4097656	Alnus spaethii	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
4114348	Phyllostachys sulphurea	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
4121360	Secale derzhavinii	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
4125930	Agropogon lutosus	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
4127352	Sasaella ramosa	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
4273336	Amsinckia menziesii intermedia	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
4283395	Diadumene lineata	Animalia	Anthozoa	0		0	0	0	0	0	0	1	206
4314702	Monocorophium sextonae	Animalia	Malacostraca	0		0	0	0	0	0	0	1	229
4344674	Dendrocoelum romanodanubiale	Animalia		0		0	0	0	0	0	0	1	
4366527	Hexaplex cichoreum	Animalia	Gastropoda	0		0	0	0	0	0	0	1	225
4410088	Quistadrilus multisetosus	Animalia	Clitellata	0		0	0	0	0	0	0	1	255
4416920	Synurella ambulans	Animalia	Malacostraca	0		0	0	0	0	0	0	1	229
4417132	Chaetogammarus trichiatus	Animalia	Malacostraca	0		0	0	0	0	0	0	1	229
4496869	Neuroterus saliens	Animalia	Insecta	0		0	0	0	0	0	0	1	216
4497120	Andricus corruptrix	Animalia	Insecta	0		0	0	0	0	0	0	1	216
4535888	Bucculatrix chrysanthemella	Animalia	Insecta	0		0	0	0	0	0	0	1	216
4925890	Acer tataricum ginnala	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
4932232	Dactylis glomerata lobata	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
5151589	Blatta orientalis	Animalia	Insecta	0		0	0	0	0	0	0	1	216
5152536	Gastrodes abietum	Animalia	Insecta	0		0	0	0	0	0	0	1	216
5177089	Jaera istri	Animalia	Malacostraca	0		0	0	0	0	0	0	1	229
5177825	Incisocalliope aestuarius	Animalia	Malacostraca	0		0	0	0	0	0	0	1	229
5219380	Mephitis mephitis	Animalia	Mammalia	0		0	0	0	0	0	0	1	359
5219681	Sciurus carolinensis	Animalia	Mammalia	0		0	0	0	0	0	0	1	359
5219683	Sciurus niger	Animalia	Mammalia	0		0	0	0	0	0	0	1	359
5219702	Cavia porcellus	Animalia	Mammalia	0		0	0	0	0	0	0	1	359
5227966	Lophura nycthemera	Animalia	Aves	0		0	0	0	0	0	0	1	212
5227993	Lophura leucomelanos	Animalia	Aves	0		0	0	0	0	0	0	1	212
5229154	Scopus umbretta	Animalia	Aves	0		0	0	0	0	0	0	1	212
5230862	Passerina caerulea	Animalia	Aves	0		0	0	0	0	0	0	1	212
5232422	Chloephaga melanoptera	Animalia	Aves	0		0	0	0	0	0	0	1	212
5232445	Branta sandvicensis	Animalia	Aves	0		0	0	0	0	0	0	1	212
5232465	Plectropterus gambensis	Animalia	Aves	0		0	0	0	0	0	0	1	212
5250069	Thecaphora oxalidis	Fungi	Ustilaginomycetes	0		0	0	0	0	0	0	5	148
5274861	Salvinia auriculata	Plantae	Polypodiopsida	0		0	0	0	0	0	0	6	7228684
5275404	Pteris cretica	Plantae	Polypodiopsida	0		0	0	0	0	0	0	6	7228684
5285074	Pinus wallichiana	Plantae	Pinopsida	0		0	0	0	0	0	0	6	194
5285385	Pinus mugo	Plantae	Pinopsida	0		0	0	0	0	0	0	6	194
5285750	Pinus contorta	Plantae	Pinopsida	0		0	0	0	0	0	0	6	194
5289746	Phalaris aquatica	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
5289764	Gastridium ventricosum	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
5295375	Smilax rotundifolia	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
5300102	Gagea pratensis	Plantae	Liliopsida	0		0	0	0	0	0	0	6	196
5333354	Leucothoe fontanesiana	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
5334247	Lonicera etrusca	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
5341394	Perilla frutescens	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
5359411	Trifolium pallidum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
5361944	Broussonetia papyrifera	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
5367186	Potentilla rivalis	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
5367214	Potentilla nepalensis	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
5391810	Bidens vulgata	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
5392270	Cichorium pumilum	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
5402363	Dimorphotheca pluvialis	Plantae	Magnoliopsida	0		0	0	0	0	0	0	6	220
