taxonKey	nubKey	taxonID	scientificName	taxonomicStatus	acceptedKey	acceptedName	acceptedTaxonRank	acceptedClassKey	acceptedClass	acceptedKingdom	first_observed
152546098	2874701	https://www.gbif.org/species/2874701	Tamarix canariensis Willd.	ACCEPTED	2874701	Tamarix canariensis Willd.	SPECIES	220	Magnoliopsida	Plantae	1946
152546101	2874692	https://www.gbif.org/species/2874692	Frankenia pulverulenta L.	ACCEPTED	2874692	Frankenia pulverulenta L.	SPECIES	220	Magnoliopsida	Plantae	1835
152546111	5334386	https://www.gbif.org/species/5334386	Polygonum achoreum S.F.Blake	ACCEPTED	5334386	Polygonum achoreum S.F.Blake	SPECIES	220	Magnoliopsida	Plantae	1918
152546111	5334386	https://www.gbif.org/species/5334386	Polygonum achoreum S.F.Blake	ACCEPTED	5334386	Polygonum achoreum S.F.Blake	SPECIES	220	Magnoliopsida	Plantae	1918
152546112	5334439	https://www.gbif.org/species/5334439	Polygonum patulum M.Bieb.	ACCEPTED	5334439	Polygonum patulum M.Bieb.	SPECIES	220	Magnoliopsida	Plantae	1915
152546112	5334439	https://www.gbif.org/species/5334439	Polygonum patulum M.Bieb.	ACCEPTED	5334439	Polygonum patulum M.Bieb.	SPECIES	220	Magnoliopsida	Plantae	1915
152546113	5334430	https://www.gbif.org/species/5334430	Polygonum bellardii All.	ACCEPTED	5334430	Polygonum bellardii All.	SPECIES	220	Magnoliopsida	Plantae	1882
152546116	5334351	https://www.gbif.org/species/5334351	Fallopia baldschuanica (Regel) Holub	ACCEPTED	5334351	Fallopia baldschuanica (Regel) Holub	SPECIES	220	Magnoliopsida	Plantae	1942
152546121	2889378	https://www.gbif.org/species/2889378	Fagopyrum tataricum (L.) Gaertn.	ACCEPTED	2889378	Fagopyrum tataricum (L.) Gaertn.	SPECIES	220	Magnoliopsida	Plantae	1856
152546122	2889373	https://www.gbif.org/species/2889373	Fagopyrum esculentum Moench	ACCEPTED	2889373	Fagopyrum esculentum Moench	SPECIES	220	Magnoliopsida	Plantae	1855
152546125	2889229	https://www.gbif.org/species/2889229	Persicaria orientalis (L.) Spach	ACCEPTED	2889229	Persicaria orientalis (L.) Spach	SPECIES	220	Magnoliopsida	Plantae	1873
152546129	2889173	https://www.gbif.org/species/2889173	Reynoutria japonica Houtt.	ACCEPTED	2889173	Reynoutria japonica Houtt.	SPECIES	220	Magnoliopsida	Plantae	1882
152546130	2889088	https://www.gbif.org/species/2889088	Reynoutria sachalinensis (F.Schmidt) Nakai	ACCEPTED	2889088	Reynoutria sachalinensis (F.Schmidt) Nakai	SPECIES	220	Magnoliopsida	Plantae	1924
152546143	4036957	https://www.gbif.org/species/4036957	Rumex pulcher subsp. pulcher	ACCEPTED	4036957	Rumex pulcher subsp. pulcher	SUBSPECIES	220	Magnoliopsida	Plantae	1903
152546145	2889038	https://www.gbif.org/species/2889038	Rumex dentatus L.	ACCEPTED	2889038	Rumex dentatus L.	SPECIES	220	Magnoliopsida	Plantae	1891
152546145	2889038	https://www.gbif.org/species/2889038	Rumex dentatus L.	ACCEPTED	2889038	Rumex dentatus L.	SPECIES	220	Magnoliopsida	Plantae	1891
152546147	2889030	https://www.gbif.org/species/2889030	Rumex altissimus Wood	ACCEPTED	2889030	Rumex altissimus Wood	SPECIES	220	Magnoliopsida	Plantae	1903
152546147	2889030	https://www.gbif.org/species/2889030	Rumex altissimus Wood	ACCEPTED	2889030	Rumex altissimus Wood	SPECIES	220	Magnoliopsida	Plantae	1903
152546148	2889019	https://www.gbif.org/species/2889019	Rumex patientia L.	ACCEPTED	2889019	Rumex patientia L.	SPECIES	220	Magnoliopsida	Plantae	1866
152546149	2889023	https://www.gbif.org/species/2889023	Rumex stenophyllus Ledeb.	ACCEPTED	2889023	Rumex stenophyllus Ledeb.	SPECIES	220	Magnoliopsida	Plantae	1904
152546150	2888943	https://www.gbif.org/species/2888943	Rumex confertus Willd.	ACCEPTED	2888943	Rumex confertus Willd.	SPECIES	220	Magnoliopsida	Plantae	1918
152546150	2888943	https://www.gbif.org/species/2888943	Rumex confertus Willd.	ACCEPTED	2888943	Rumex confertus Willd.	SPECIES	220	Magnoliopsida	Plantae	1918
152546151	2888946	https://www.gbif.org/species/2888946	Rumex longifolius DC.	ACCEPTED	2888946	Rumex longifolius DC.	SPECIES	220	Magnoliopsida	Plantae	1857
152546154	2888987	https://www.gbif.org/species/2888987	Rumex obovatus Danser	ACCEPTED	2888987	Rumex obovatus Danser	SPECIES	220	Magnoliopsida	Plantae	1940
152546156	2888993	https://www.gbif.org/species/2888993	Rumex bucephalophorus L.	ACCEPTED	2888993	Rumex bucephalophorus L.	SPECIES	220	Magnoliopsida	Plantae	1928
152546156	2888993	https://www.gbif.org/species/2888993	Rumex bucephalophorus L.	ACCEPTED	2888993	Rumex bucephalophorus L.	SPECIES	220	Magnoliopsida	Plantae	1928
152546167	5333294	https://www.gbif.org/species/5333294	Castanea sativa Mill.	ACCEPTED	5333294	Castanea sativa Mill.	SPECIES	220	Magnoliopsida	Plantae	1873
152546182	9148577	https://www.gbif.org/species/9148577	Alnus incana (L.) Moench	ACCEPTED	9148577	Alnus incana (L.) Moench	SPECIES	220	Magnoliopsida	Plantae	1869
152546191	2874680	https://www.gbif.org/species/2874680	Ecballium elaterium (L.) A.Rich.	ACCEPTED	2874680	Ecballium elaterium (L.) A.Rich.	SPECIES	220	Magnoliopsida	Plantae	1875
152546191	2874680	https://www.gbif.org/species/2874680	Ecballium elaterium (L.) A.Rich.	ACCEPTED	2874680	Ecballium elaterium (L.) A.Rich.	SPECIES	220	Magnoliopsida	Plantae	1875
152546196	2874508	https://www.gbif.org/species/2874508	Cucurbita pepo L.	ACCEPTED	2874508	Cucurbita pepo L.	SPECIES	220	Magnoliopsida	Plantae	1901
152546198	2874655	https://www.gbif.org/species/2874655	Sicyos angulatus L.	ACCEPTED	2874655	Sicyos angulatus L.	SPECIES	220	Magnoliopsida	Plantae	1882
152546200	2874621	https://www.gbif.org/species/2874621	Citrullus lanatus (Thunb.) Matsum. & Nakai	ACCEPTED	2874621	Citrullus lanatus (Thunb.) Matsum. & Nakai	SPECIES	220	Magnoliopsida	Plantae	1908
152546203	2874570	https://www.gbif.org/species/2874570	Cucumis melo L.	ACCEPTED	2874570	Cucumis melo L.	SPECIES	220	Magnoliopsida	Plantae	1949
152546212	7313595	https://www.gbif.org/species/7313595	Asarum europaeum L.	ACCEPTED	7313595	Asarum europaeum L.	SPECIES	220	Magnoliopsida	Plantae	1811
152546214	2873991	https://www.gbif.org/species/2873991	Aristolochia clematitis L.	ACCEPTED	2873991	Aristolochia clematitis L.	SPECIES	220	Magnoliopsida	Plantae	1828
152546220	8338793	https://www.gbif.org/species/8338793	Modiola caroliniana (L.) G.Don	ACCEPTED	8338793	Modiola caroliniana (L.) G.Don	SPECIES	220	Magnoliopsida	Plantae	1893
152546224	5406789	https://www.gbif.org/species/5406789	Alcea rosea L.	ACCEPTED	5406789	Alcea rosea L.	SPECIES	220	Magnoliopsida	Plantae	1945
152546232	4939668	https://www.gbif.org/species/4939668	Kitaibela vitifolia Willd.	ACCEPTED	4939668	Kitaibela vitifolia Willd.	SPECIES	220	Magnoliopsida	Plantae	1949
152546237	3935421	https://www.gbif.org/species/3935421	Malope trifida Cav.	ACCEPTED	3935421	Malope trifida Cav.	SPECIES	220	Magnoliopsida	Plantae	1905
152546239	3152493	https://www.gbif.org/species/3152493	Anoda cristata (L.) Schltdl.	ACCEPTED	3152493	Anoda cristata (L.) Schltdl.	SPECIES	220	Magnoliopsida	Plantae	1940
152546241	3152560	https://www.gbif.org/species/3152560	Hibiscus trionum L.	ACCEPTED	3152560	Hibiscus trionum L.	SPECIES	220	Magnoliopsida	Plantae	1892
152546244	3152264	https://www.gbif.org/species/3152264	Malvastrum americanum (L.) Torr.	ACCEPTED	3152264	Malvastrum americanum (L.) Torr.	SPECIES	220	Magnoliopsida	Plantae	1892
152546249	3940960	https://www.gbif.org/species/3940960	Malva punctata (All.) Alef.	ACCEPTED	3940960	Malva punctata (All.) Alef.	SPECIES	220	Magnoliopsida	Plantae	1918
152546250	3940423	https://www.gbif.org/species/3940423	Malva thuringiaca (L.) Vis.	ACCEPTED	3940423	Malva thuringiaca (L.) Vis.	SPECIES	220	Magnoliopsida	Plantae	1893
152546251	3152372	https://www.gbif.org/species/3152372	Malva pusilla Sm.	ACCEPTED	3152372	Malva pusilla Sm.	SPECIES	220	Magnoliopsida	Plantae	1872
152546252	3152377	https://www.gbif.org/species/3152377	Malva verticillata L.	ACCEPTED	3152377	Malva verticillata L.	SPECIES	220	Magnoliopsida	Plantae	1858
152546253	3152378	https://www.gbif.org/species/3152378	Malva parviflora L.	ACCEPTED	3152378	Malva parviflora L.	SPECIES	220	Magnoliopsida	Plantae	1850
152546254	3152367	https://www.gbif.org/species/3152367	Malva nicaeensis All.	ACCEPTED	3152367	Malva nicaeensis All.	SPECIES	220	Magnoliopsida	Plantae	1891
152546256	3152723	https://www.gbif.org/species/3152723	Sidalcea candida A.Gray	ACCEPTED	3152723	Sidalcea candida A.Gray	SPECIES	220	Magnoliopsida	Plantae	1920
152546256	3152723	https://www.gbif.org/species/3152723	Sidalcea candida A.Gray	ACCEPTED	3152723	Sidalcea candida A.Gray	SPECIES	220	Magnoliopsida	Plantae	1920
152546258	3152614	https://www.gbif.org/species/3152614	Abutilon theophrasti Medik.	ACCEPTED	3152614	Abutilon theophrasti Medik.	SPECIES	220	Magnoliopsida	Plantae	1929
152546263	2874024	https://www.gbif.org/species/2874024	Tuberaria guttata (L.) Fourr.	ACCEPTED	2874024	Tuberaria guttata (L.) Fourr.	SPECIES	220	Magnoliopsida	Plantae	1837
152546263	2874024	https://www.gbif.org/species/2874024	Tuberaria guttata (L.) Fourr.	ACCEPTED	2874024	Tuberaria guttata (L.) Fourr.	SPECIES	220	Magnoliopsida	Plantae	1837
152546286	5334227	https://www.gbif.org/species/5334227	Lonicera caprifolium L.	ACCEPTED	5334227	Lonicera caprifolium L.	SPECIES	220	Magnoliopsida	Plantae	1851
152546289	5334242	https://www.gbif.org/species/5334242	Lonicera tatarica L.	ACCEPTED	5334242	Lonicera tatarica L.	SPECIES	220	Magnoliopsida	Plantae	1939
152546296	8201823	https://www.gbif.org/species/8201823	Valeriana phu L.	ACCEPTED	8201823	Valeriana phu L.	SPECIES	220	Magnoliopsida	Plantae	1850
152546296	8201823	https://www.gbif.org/species/8201823	Valeriana phu L.	ACCEPTED	8201823	Valeriana phu L.	SPECIES	220	Magnoliopsida	Plantae	1850
152546304	7298858	https://www.gbif.org/species/7298858	Valerianella coronata (L.) DC.	ACCEPTED	7298858	Valerianella coronata (L.) DC.	SPECIES	220	Magnoliopsida	Plantae	1823
152546305	4095244	https://www.gbif.org/species/4095244	Valerianella vesicaria (L.) Moench	ACCEPTED	4095244	Valerianella vesicaria (L.) Moench	SPECIES	220	Magnoliopsida	Plantae	1850
152546305	4095244	https://www.gbif.org/species/4095244	Valerianella vesicaria (L.) Moench	ACCEPTED	4095244	Valerianella vesicaria (L.) Moench	SPECIES	220	Magnoliopsida	Plantae	1850
152546306	2888773	https://www.gbif.org/species/2888773	Valerianella eriocarpa Desv.	ACCEPTED	2888773	Valerianella eriocarpa Desv.	SPECIES	220	Magnoliopsida	Plantae	1813
152546315	2888816	https://www.gbif.org/species/2888816	Dipsacus sativus (L.) Honck.	ACCEPTED	2888816	Dipsacus sativus (L.) Honck.	SPECIES	220	Magnoliopsida	Plantae	1835
152546315	2888816	https://www.gbif.org/species/2888816	Dipsacus sativus (L.) Honck.	ACCEPTED	2888816	Dipsacus sativus (L.) Honck.	SPECIES	220	Magnoliopsida	Plantae	1835
152546316	2888814	https://www.gbif.org/species/2888814	Dipsacus laciniatus L.	ACCEPTED	2888814	Dipsacus laciniatus L.	SPECIES	220	Magnoliopsida	Plantae	1876
152546322	3922770	https://www.gbif.org/species/3922770	Aconitum napellus var. giganteum (Dumort. ex Thielens) J.Duvign.	SYNONYM	7707872	Aconitum napellus subsp. lusitanicum Rouy	SUBSPECIES	220	Magnoliopsida	Plantae	1835
152546324	8246651	https://www.gbif.org/species/8246651	Adonis flammea Jacq.	ACCEPTED	8246651	Adonis flammea Jacq.	SPECIES	220	Magnoliopsida	Plantae	1864
152546325	5371709	https://www.gbif.org/species/5371709	Adonis annua L.	ACCEPTED	5371709	Adonis annua L.	SPECIES	220	Magnoliopsida	Plantae	1846
152546327	5371702	https://www.gbif.org/species/5371702	Nigella damascena L.	ACCEPTED	5371702	Nigella damascena L.	SPECIES	220	Magnoliopsida	Plantae	1860
152546328	5371700	https://www.gbif.org/species/5371700	Nigella sativa L.	ACCEPTED	5371700	Nigella sativa L.	SPECIES	220	Magnoliopsida	Plantae	1865
152546331	7826351	https://www.gbif.org/species/7826351	Ranunculus lanuginosus L.	ACCEPTED	7826351	Ranunculus lanuginosus L.	SPECIES	220	Magnoliopsida	Plantae	1800
152546331	7826351	https://www.gbif.org/species/7826351	Ranunculus lanuginosus L.	ACCEPTED	7826351	Ranunculus lanuginosus L.	SPECIES	220	Magnoliopsida	Plantae	1800
152546332	3927790	https://www.gbif.org/species/3927790	Ranunculus gramineus L.	ACCEPTED	3927790	Ranunculus gramineus L.	SPECIES	220	Magnoliopsida	Plantae	1850
152546332	3927790	https://www.gbif.org/species/3927790	Ranunculus gramineus L.	ACCEPTED	3927790	Ranunculus gramineus L.	SPECIES	220	Magnoliopsida	Plantae	1850
152546333	3033318	https://www.gbif.org/species/3033318	Ranunculus muricatus L.	ACCEPTED	3033318	Ranunculus muricatus L.	SPECIES	220	Magnoliopsida	Plantae	1886
152546333	3033318	https://www.gbif.org/species/3033318	Ranunculus muricatus L.	ACCEPTED	3033318	Ranunculus muricatus L.	SPECIES	220	Magnoliopsida	Plantae	1886
152546336	3033434	https://www.gbif.org/species/3033434	Ranunculus parviflorus L.	DOUBTFUL	3033434	Ranunculus parviflorus L.	SPECIES	220	Magnoliopsida	Plantae	1868
152546338	3033289	https://www.gbif.org/species/3033289	Trollius europaeus L.	ACCEPTED	3033289	Trollius europaeus L.	SPECIES	220	Magnoliopsida	Plantae	1852
152546340	3927746	https://www.gbif.org/species/3927746	Anemone apennina L.	ACCEPTED	3927746	Anemone apennina L.	SPECIES	220	Magnoliopsida	Plantae	1807
152546341	3922888	https://www.gbif.org/species/3922888	Anemone sylvestris L.	ACCEPTED	3922888	Anemone sylvestris L.	SPECIES	220	Magnoliopsida	Plantae	1813
152546347	6374790	https://www.gbif.org/species/6374790	Clematis integrifolia L.	ACCEPTED	6374790	Clematis integrifolia L.	SPECIES	220	Magnoliopsida	Plantae	1882
152546347	6374790	https://www.gbif.org/species/6374790	Clematis integrifolia L.	ACCEPTED	6374790	Clematis integrifolia L.	SPECIES	220	Magnoliopsida	Plantae	1882
152546348	3921611	https://www.gbif.org/species/3921611	Clematis flammula L.	ACCEPTED	3921611	Clematis flammula L.	SPECIES	220	Magnoliopsida	Plantae	1869
152546349	3033543	https://www.gbif.org/species/3033543	Clematis recta L.	ACCEPTED	3033543	Clematis recta L.	SPECIES	220	Magnoliopsida	Plantae	1834
152546349	3033543	https://www.gbif.org/species/3033543	Clematis recta L.	ACCEPTED	3033543	Clematis recta L.	SPECIES	220	Magnoliopsida	Plantae	1834
152546351	3033518	https://www.gbif.org/species/3033518	Clematis viticella L.	ACCEPTED	3033518	Clematis viticella L.	SPECIES	220	Magnoliopsida	Plantae	1864
152546354	3033227	https://www.gbif.org/species/3033227	Eranthis hyemalis (L.) Salisb.	ACCEPTED	3033227	Eranthis hyemalis (L.) Salisb.	SPECIES	220	Magnoliopsida	Plantae	1813
152546360	6374953	https://www.gbif.org/species/6374953	Helleborus orientalis Lam.	ACCEPTED	6374953	Helleborus orientalis Lam.	SPECIES	220	Magnoliopsida	Plantae	1947
152546361	3033107	https://www.gbif.org/species/3033107	Helleborus niger L.	ACCEPTED	3033107	Helleborus niger L.	SPECIES	220	Magnoliopsida	Plantae	1792
152546361	3033107	https://www.gbif.org/species/3033107	Helleborus niger L.	ACCEPTED	3033107	Helleborus niger L.	SPECIES	220	Magnoliopsida	Plantae	1792
152546363	3033757	https://www.gbif.org/species/3033757	Delphinium elatum L.	ACCEPTED	3033757	Delphinium elatum L.	SPECIES	220	Magnoliopsida	Plantae	1949
152546363	3033757	https://www.gbif.org/species/3033757	Delphinium elatum L.	ACCEPTED	3033757	Delphinium elatum L.	SPECIES	220	Magnoliopsida	Plantae	1949
152546366	7695021	https://www.gbif.org/species/7695021	Epimedium alpinum L.	ACCEPTED	7695021	Epimedium alpinum L.	SPECIES	220	Magnoliopsida	Plantae	1847
152546387	7315023	https://www.gbif.org/species/7315023	Roemeria hybrida (L.) DC.	ACCEPTED	7315023	Roemeria hybrida (L.) DC.	SPECIES	220	Magnoliopsida	Plantae	1927
152546389	5530881	https://www.gbif.org/species/5530881	Corydalis cava (L.) Schweigg. & Körte	ACCEPTED	5530881	Corydalis cava (L.) Schweigg. & Körte	SPECIES	220	Magnoliopsida	Plantae	1861
152546389	5530881	https://www.gbif.org/species/5530881	Corydalis cava (L.) Schweigg. & Körte	ACCEPTED	5530881	Corydalis cava (L.) Schweigg. & Körte	SPECIES	220	Magnoliopsida	Plantae	1861
152546390	5530829	https://www.gbif.org/species/5530829	Corydalis cheilanthifolia Hemsl.	ACCEPTED	5530829	Corydalis cheilanthifolia Hemsl.	SPECIES	220	Magnoliopsida	Plantae	1918
152546395	5334188	https://www.gbif.org/species/5334188	Glaucium corniculatum (L.) Rudolph	ACCEPTED	5334188	Glaucium corniculatum (L.) Rudolph	SPECIES	220	Magnoliopsida	Plantae	1880
152546397	2888485	https://www.gbif.org/species/2888485	Argemone mexicana L.	ACCEPTED	2888485	Argemone mexicana L.	SPECIES	220	Magnoliopsida	Plantae	1891
152546397	2888485	https://www.gbif.org/species/2888485	Argemone mexicana L.	ACCEPTED	2888485	Argemone mexicana L.	SPECIES	220	Magnoliopsida	Plantae	1891
152546402	3602069	https://www.gbif.org/species/3602069	Papaver somniferum subsp. somniferum	ACCEPTED	3602069	Papaver somniferum subsp. somniferum	SUBSPECIES	220	Magnoliopsida	Plantae	1854
152546405	2888553	https://www.gbif.org/species/2888553	Dicentra formosa (Andrews) Walp.	ACCEPTED	2888553	Dicentra formosa (Andrews) Walp.	SPECIES	220	Magnoliopsida	Plantae	1916
152546407	7315063	https://www.gbif.org/species/7315063	Pseudofumaria alba (Mill.) Lidén	ACCEPTED	7315063	Pseudofumaria alba (Mill.) Lidén	SPECIES	220	Magnoliopsida	Plantae	1905
152546408	2888513	https://www.gbif.org/species/2888513	Pseudofumaria lutea (L.) Borkh.	ACCEPTED	2888513	Pseudofumaria lutea (L.) Borkh.	SPECIES	220	Magnoliopsida	Plantae	1824
152546410	2888559	https://www.gbif.org/species/2888559	Hypecoum pendulum L.	ACCEPTED	2888559	Hypecoum pendulum L.	SPECIES	220	Magnoliopsida	Plantae	1903
152546410	2888559	https://www.gbif.org/species/2888559	Hypecoum pendulum L.	ACCEPTED	2888559	Hypecoum pendulum L.	SPECIES	220	Magnoliopsida	Plantae	1903
152546412	2888380	https://www.gbif.org/species/2888380	Eschscholzia californica Cham.	ACCEPTED	2888380	Eschscholzia californica Cham.	SPECIES	220	Magnoliopsida	Plantae	1888
152546416	7628663	https://www.gbif.org/species/7628663	Viola cornuta L.	ACCEPTED	7628663	Viola cornuta L.	SPECIES	220	Magnoliopsida	Plantae	1835
152546416	7628663	https://www.gbif.org/species/7628663	Viola cornuta L.	ACCEPTED	7628663	Viola cornuta L.	SPECIES	220	Magnoliopsida	Plantae	1835
152546417	7901652	https://www.gbif.org/species/7901652	Viola ×wittrockiana Gams ex Kappert	DOUBTFUL	7901652	Viola ×wittrockiana Gams ex Kappert	SPECIES	220	Magnoliopsida	Plantae	1935
152546420	5646136	https://www.gbif.org/species/5646136	Elatine alsinastrum L.	ACCEPTED	5646136	Elatine alsinastrum L.	SPECIES	220	Magnoliopsida	Plantae	1860
152546420	5646136	https://www.gbif.org/species/5646136	Elatine alsinastrum L.	ACCEPTED	5646136	Elatine alsinastrum L.	SPECIES	220	Magnoliopsida	Plantae	1860
152546425	3711564	https://www.gbif.org/species/3711564	Hypericum ×inodorum Mill.	ACCEPTED	3711564	Hypericum ×inodorum Mill.	SPECIES	220	Magnoliopsida	Plantae	1862
152546426	3189497	https://www.gbif.org/species/3189497	Hypericum calycinum L.	ACCEPTED	3189497	Hypericum calycinum L.	SPECIES	220	Magnoliopsida	Plantae	1867
152546429	5380041	https://www.gbif.org/species/5380041	Ricinus communis L.	ACCEPTED	5380041	Ricinus communis L.	SPECIES	220	Magnoliopsida	Plantae	1940
152546436	3064056	https://www.gbif.org/species/3064056	Euphorbia palustris L.	ACCEPTED	3064056	Euphorbia palustris L.	SPECIES	220	Magnoliopsida	Plantae	1838
152546436	3064056	https://www.gbif.org/species/3064056	Euphorbia palustris L.	ACCEPTED	3064056	Euphorbia palustris L.	SPECIES	220	Magnoliopsida	Plantae	1838
152546441	3066179	https://www.gbif.org/species/3066179	Euphorbia seguieriana Neck.	ACCEPTED	3066179	Euphorbia seguieriana Neck.	SPECIES	220	Magnoliopsida	Plantae	1858
152546441	3066179	https://www.gbif.org/species/3066179	Euphorbia seguieriana Neck.	ACCEPTED	3066179	Euphorbia seguieriana Neck.	SPECIES	220	Magnoliopsida	Plantae	1858
152546442	3066112	https://www.gbif.org/species/3066112	Euphorbia epithymoides L.	ACCEPTED	3066112	Euphorbia epithymoides L.	SPECIES	220	Magnoliopsida	Plantae	1937
152546443	3066482	https://www.gbif.org/species/3066482	Euphorbia peplis L.	ACCEPTED	3066482	Euphorbia peplis L.	SPECIES	220	Magnoliopsida	Plantae	1878
152546443	3066482	https://www.gbif.org/species/3066482	Euphorbia peplis L.	ACCEPTED	3066482	Euphorbia peplis L.	SPECIES	220	Magnoliopsida	Plantae	1878
152546444	3066965	https://www.gbif.org/species/3066965	Euphorbia lathyris L.	ACCEPTED	3066965	Euphorbia lathyris L.	SPECIES	220	Magnoliopsida	Plantae	1554
152546446	3067054	https://www.gbif.org/species/3067054	Euphorbia humifusa Willd.	ACCEPTED	3067054	Euphorbia humifusa Willd.	SPECIES	220	Magnoliopsida	Plantae	1880
152546459	3079631	https://www.gbif.org/species/3079631	Andrachne telephioides L.	ACCEPTED	3079631	Andrachne telephioides L.	SPECIES	220	Magnoliopsida	Plantae	1947
152546459	3079631	https://www.gbif.org/species/3079631	Andrachne telephioides L.	ACCEPTED	3079631	Andrachne telephioides L.	SPECIES	220	Magnoliopsida	Plantae	1947
152546469	5372647	https://www.gbif.org/species/5372647	Salix pentandra L.	ACCEPTED	5372647	Salix pentandra L.	SPECIES	220	Magnoliopsida	Plantae	1835
152546479	2873926	https://www.gbif.org/species/2873926	Linum grandiflorum Desf.	ACCEPTED	2873926	Linum grandiflorum Desf.	SPECIES	220	Magnoliopsida	Plantae	1887
152546480	2873861	https://www.gbif.org/species/2873861	Linum usitatissimum L.	ACCEPTED	2873861	Linum usitatissimum L.	SPECIES	220	Magnoliopsida	Plantae	1830
152546489	2653321	https://www.gbif.org/species/2653321	Ephedra distachya L.	ACCEPTED	2653321	Ephedra distachya L.	SPECIES	282	Gnetopsida	Plantae	1842
152546489	2653321	https://www.gbif.org/species/2653321	Ephedra distachya L.	ACCEPTED	2653321	Ephedra distachya L.	SPECIES	282	Gnetopsida	Plantae	1842
152546498	2677047	https://www.gbif.org/species/2677047	Orthodontium lineare Schwägr.	ACCEPTED	2677047	Orthodontium lineare Schwägr.	SPECIES	327	Bryopsida	Plantae	1945
152546498	2677047	https://www.gbif.org/species/2677047	Orthodontium lineare Schwägr.	ACCEPTED	2677047	Orthodontium lineare Schwägr.	SPECIES	327	Bryopsida	Plantae	1945
152546545	2688189	https://www.gbif.org/species/2688189	Selaginella kraussiana (Kunze) A.Braun	ACCEPTED	2688189	Selaginella kraussiana (Kunze) A.Braun	SPECIES	245	Lycopodiopsida	Plantae	1887
152546569	2865526	https://www.gbif.org/species/2865526	Vallisneria spiralis L.	ACCEPTED	2865526	Vallisneria spiralis L.	SPECIES	196	Liliopsida	Plantae	1864
152546572	5329212	https://www.gbif.org/species/5329212	Elodea nuttallii (Planch.) H.St.John	ACCEPTED	5329212	Elodea nuttallii (Planch.) H.St.John	SPECIES	196	Liliopsida	Plantae	1939
152546573	2865448	https://www.gbif.org/species/2865448	Elodea canadensis Michx.	ACCEPTED	2865448	Elodea canadensis Michx.	SPECIES	196	Liliopsida	Plantae	1860
152546592	2873769	https://www.gbif.org/species/2873769	Acorus calamus L.	ACCEPTED	2873769	Acorus calamus L.	SPECIES	196	Liliopsida	Plantae	1680
152546596	6109699	https://www.gbif.org/species/6109699	Phoenix dactylifera L.	ACCEPTED	6109699	Phoenix dactylifera L.	SPECIES	196	Liliopsida	Plantae	1945
152546606	2742119	https://www.gbif.org/species/2742119	Veratrum album L.	ACCEPTED	2742119	Veratrum album L.	SPECIES	196	Liliopsida	Plantae	1835
152546606	2742119	https://www.gbif.org/species/2742119	Veratrum album L.	ACCEPTED	2742119	Veratrum album L.	SPECIES	196	Liliopsida	Plantae	1835
152546609	5299675	https://www.gbif.org/species/5299675	Tulipa gesneriana L.	ACCEPTED	5299675	Tulipa gesneriana L.	SPECIES	196	Liliopsida	Plantae	1850
152546610	5299536	https://www.gbif.org/species/5299536	Tulipa sylvestris L.	ACCEPTED	5299536	Tulipa sylvestris L.	SPECIES	196	Liliopsida	Plantae	1800
152546617	2753146	https://www.gbif.org/species/2753146	Lilium martagon L.	ACCEPTED	2753146	Lilium martagon L.	SPECIES	196	Liliopsida	Plantae	1912
152546624	2778358	https://www.gbif.org/species/2778358	Asphodelus tenuifolius Cav.	ACCEPTED	2778358	Asphodelus tenuifolius Cav.	SPECIES	196	Liliopsida	Plantae	1887
152546626	2781074	https://www.gbif.org/species/2781074	Hemerocallis fulva (L.) L.	ACCEPTED	2781074	Hemerocallis fulva (L.) L.	SPECIES	196	Liliopsida	Plantae	1935
152546634	2784401	https://www.gbif.org/species/2784401	Traunsteinera globosa (L.) Rchb.	ACCEPTED	2784401	Traunsteinera globosa (L.) Rchb.	SPECIES	196	Liliopsida	Plantae	1812
152546634	2784401	https://www.gbif.org/species/2784401	Traunsteinera globosa (L.) Rchb.	ACCEPTED	2784401	Traunsteinera globosa (L.) Rchb.	SPECIES	196	Liliopsida	Plantae	1812
152546636	2840931	https://www.gbif.org/species/2840931	Goodyera repens (L.) R.Br.	ACCEPTED	2840931	Goodyera repens (L.) R.Br.	SPECIES	196	Liliopsida	Plantae	1902
152546639	9177060	https://www.gbif.org/species/9177060	Allium scorodoprasum L.	ACCEPTED	9177060	Allium scorodoprasum L.	SPECIES	196	Liliopsida	Plantae	1925
152546643	2855968	https://www.gbif.org/species/2855968	Allium carinatum L.	ACCEPTED	2855968	Allium carinatum L.	SPECIES	196	Liliopsida	Plantae	1811
152546644	2856504	https://www.gbif.org/species/2856504	Allium fistulosum L.	ACCEPTED	2856504	Allium fistulosum L.	SPECIES	196	Liliopsida	Plantae	1850
152546644	2856504	https://www.gbif.org/species/2856504	Allium fistulosum L.	ACCEPTED	2856504	Allium fistulosum L.	SPECIES	196	Liliopsida	Plantae	1850
152546646	2855825	https://www.gbif.org/species/2855825	Allium moly L.	ACCEPTED	2855825	Allium moly L.	SPECIES	196	Liliopsida	Plantae	1885
152546646	2855825	https://www.gbif.org/species/2855825	Allium moly L.	ACCEPTED	2855825	Allium moly L.	SPECIES	196	Liliopsida	Plantae	1885
152546649	2855860	https://www.gbif.org/species/2855860	Allium schoenoprasum L.	ACCEPTED	2855860	Allium schoenoprasum L.	SPECIES	196	Liliopsida	Plantae	1836
