taxonKey	canonicalName	kingdom	class	em_pts	mean_growth	year_2022_em_status_occupancy_pa	year_2022_em_status_observations_pa	year_2022_em_status_occupancy_BE	year_2022_em_status_observations_BE	year_2021_em_status_occupancy_pa	year_2021_em_status_observations_pa	year_2021_em_status_occupancy_BE	year_2021_em_status_observations_BE	year_2020_em_status_occupancy_pa	year_2020_em_status_observations_pa	year_2020_em_status_occupancy_BE	year_2020_em_status_observations_BE	kingdomKey	classKey
7127810	Cyclamen hederifolium	Plantae	Magnoliopsida	49.5	1.2074256310780862	3	3	0	2	3	3	0	2	3	3	0	2	6	220
2684191	Taxodium distichum	Plantae	Pinopsida	49.5	0.9567833298902769	3	2	3	0	2	2	2	0	3	3	3	0	6	194
3190411	Ptelea trifoliata	Plantae	Magnoliopsida	49.5	0.7402073895090572	2	2	2	1	3	3	2	1	2	2	3	1	6	220
2469188	Podarcis muralis	Animalia	Squamata	49.5		1	3	2	2	3	2	2	2	1	3	2	2	1	11592253
2480786	Theristicus melanopis	Animalia	Aves	49.5		2	3	2	2	2	2	2	2	1	1	3	3	1	212
2772082	Muscari latifolium	Plantae	Liliopsida	49.5		3	2	3	3	1	1	2	1	1	3	3	1	6	196
2856780	Allium cristophii	Plantae	Liliopsida	49.5		1	2	3	2	2	3	3	3	1	1	2	2	6	196
2956441	Colutea media	Plantae	Magnoliopsida	49.5		3	3	2	2	3	3	3	3	0	0	0	0	6	220
3000679	Chaenomeles speciosa	Plantae	Magnoliopsida	49.5		1	1	2	2	3	3	3	3	1	1	3	3	6	220
5334527	Limnanthes douglasii	Plantae	Magnoliopsida	49.5		1	1	2	2	3	3	3	3	1	1	3	3	6	220
5353590	Cercis siliquastrum	Plantae	Magnoliopsida	49.5		2	2	2	2	1	1	2	2	3	3	3	3	6	220
5354707	Cytisus striatus	Plantae	Magnoliopsida	49.5		2	2	2	2	2	2	2	2	2	2	3	2	6	220
5358907	Trifolium alexandrinum	Plantae	Magnoliopsida	49	1.1393079452862809	2	0	3	3	3	0	3	3	2	0	3	3	6	220
3085420	Dianthus caryophyllus	Plantae	Magnoliopsida	49	1.063472223172777	3	2	2	3	1	1	1	3	2	2	2	3	6	220
3040184	Populus balsamifera	Plantae	Magnoliopsida	49	0.9629130891040015	3	1	3	1	3	1	2	1	3	1	3	1	6	220
3003709	Rosa glauca	Plantae	Magnoliopsida	49	0.9482557512182226	3	3	1	1	3	3	1	1	2	3	1	1	6	220
6387003	Equisetum praealtum	Plantae	Polypodiopsida	49	0.9435318872587662	2	2	2	1	2	2	3	1	2	2	3	3	6	7228684
3069460	Euphorbia oblongata	Plantae	Magnoliopsida	49	0.9059415268122071	2	2	2	1	3	2	2	1	2	3	3	1	6	220
2959443	Gleditsia triacanthos	Plantae	Magnoliopsida	49	0.8043762223746747	2	2	2	0	3	3	3	0	2	2	3	2	6	220
3064669	Euphorbia myrsinites	Plantae	Magnoliopsida	49	0.5161814322468324	2	3	2	0	3	3	3	0	1	3	3	0	6	220
1119292	Morimus asper	Animalia	Insecta	49		1	1	3	3	3	3	3	3	1	1	1	1	1	216
2651122	Polystichum munitum	Plantae	Polypodiopsida	49		1	3	3	3	1	1	1	3	1	3	3	3	6	7228684
4201709	Sempervivum arachnoideum	Plantae	Magnoliopsida	49		3	3	3	3	1	1	1	1	1	1	3	3	6	220
4487799	Tupiocoris rhododendri	Animalia	Insecta	49		3	3	3	3	1	1	1	1	1	1	3	3	1	216
4990175	Rhyzobius lophanthae	Animalia	Insecta	49		3	3	3	3	1	1	1	1	1	1	3	3	1	216
10786206	Rhaphiolepis bibas	Plantae	Magnoliopsida	49		1	1	1	1	3	3	3	3	2	3	3	2	6	220
4483961	Viridicerus ustulatus	Animalia	Insecta	48.5	1.33324186492466	3	1	1	3	2	1	1	3	3	3	1	3	1	216
3022609	Prunus serrulata	Plantae	Magnoliopsida	48.5	0.9630765722769858	2	2	2	1	2	2	2	1	3	3	3	1	6	220
2857697	Allium cepa	Plantae	Liliopsida	48.5	0.8885991758914592	2	2	2	1	2	2	2	1	3	3	3	1	6	196
5415455	Acanthus mollis	Plantae	Magnoliopsida	48.5	0.8299097718250954	2	2	2	1	2	2	2	1	3	3	3	1	6	220
7564934	Odontites jaubertianus	Plantae	Magnoliopsida	48.5		1	1	1	1	3	3	2	2	3	3	3	3	6	220
2986111	Ribes aureum	Plantae	Magnoliopsida	48	1.125894608788282	2	1	1	3	3	1	1	3	3	3	1	3	6	220
3172615	Catalpa bignonioides	Plantae	Magnoliopsida	48	0.9058504872639883	2	3	1	1	3	3	1	1	3	3	1	1	6	220
2928761	Nicotiana alata	Plantae	Magnoliopsida	48	0.9023895037915152	2	1	3	1	3	1	3	1	3	1	3	1	6	220
2439261	Rattus norvegicus	Animalia	Mammalia	48	0.8829490691306511	1	3	3	1	1	3	3	1	1	3	3	1	1	359
3032653	Heuchera sanguinea	Plantae	Magnoliopsida	48	0.8666369455789351	2	2	2	1	3	3	3	1	1	1	3	1	6	220
4067302	Symphytum grandiflorum	Plantae	Magnoliopsida	48	0.7310634444041743	2	3	1	1	3	3	1	1	3	3	1	1	6	220
2434552	Nyctereutes procyonoides	Animalia	Mammalia	48		3	2	2	2	3	2	2	2	0	1	2	2	1	359
7319302	Dryopteris cycadina	Plantae	Polypodiopsida	47.5	1.083519678480298	2	3	1	3	0	3	2	3	1	3	1	3	6	7228684
3026454	Spiraea salicifolia	Plantae	Magnoliopsida	47.5	0.995081701257764	2	3	2	1	2	3	2	1	1	3	2	1	6	220
2856920	Allium hollandicum	Plantae	Liliopsida	47.5		2	1	2	2	3	2	2	2	1	2	3	2	6	196
3666776	Oenothera ersteinensis	Plantae	Magnoliopsida	47	1.0007962487017368	2	1	2	1	2	1	2	3	2	3	3	3	6	220
7433196	Euonymus latifolius	Plantae	Magnoliopsida	47	0.9989935050400147	3	3	3	1	1	1	1	1	3	2	2	1	6	220
3172266	Jasminum nudiflorum	Plantae	Magnoliopsida	47	0.970175310851383	2	2	2	1	2	2	2	1	2	2	3	3	6	220
5370006	Geum ternatum	Plantae	Magnoliopsida	47	0.6795981832350014	3	3	2	0	3	3	2	0	1	1	3	0	6	220
11844792	Geum ternatum ternatum	Plantae	Magnoliopsida	47	0.6795981832350014	3	3	2	0	3	3	2	0	1	1	3	0	6	220
2297108	Milax gagates	Animalia	Gastropoda	47		1	2	2	2	3	3	3	3	1	1	1	1	1	225
2498007	Tadorna tadornoides	Animalia	Aves	47		1	1	3	2	3	3	3	3	1	1	1	1	1	212
2722515	Carex morrowii	Plantae	Liliopsida	47		1	1	2	2	2	2	2	2	3	2	3	3	6	196
2984306	Gunnera tinctoria	Plantae	Magnoliopsida	47		2	2	2	2	2	2	2	2	1	1	3	3	6	220
3026040	Cotoneaster suecicus	Plantae	Magnoliopsida	47		2	2	2	2	2	2	2	2	1	1	3	3	6	220
5712981	Coccus hesperidum	Animalia	Insecta	47		2	2	3	3	1	1	2	2	1	1	3	3	1	216
5414239	Ilex crenata	Plantae	Magnoliopsida	46.5	1.2295397662561327	2	3	0	3	2	3	0	3	2	3	0	3	6	220
2889304	Persicaria capitata	Plantae	Magnoliopsida	46.5	1.015497274392096	1	1	2	3	3	3	3	3	0	0	2	3	6	220
2876049	Corylus maxima	Plantae	Magnoliopsida	46.5	0.9216919851379851	3	1	3	1	2	1	2	1	3	1	3	1	6	220
8745918	Deroceras invadens	Animalia	Gastropoda	46.5	0.8716817881735514	2	2	1	2	3	3	1	2	2	2	1	2	1	225
4123912	Agrostis dimorpholemma	Plantae	Liliopsida	46.5	0.8107259731460453	3	3	2	1	3	2	2	1	1	1	1	1	6	196
1852787	Blastobasis lacticolella	Animalia	Insecta	46.5		1	2	2	2	1	1	2	2	3	3	3	3	1	216
2479553	Agapornis personatus	Animalia	Aves	46.5		3	3	2	2	1	1	1	1	3	3	1	1	1	212
2781103	Hemerocallis lilioasphodelus	Plantae	Liliopsida	46.5		1	2	2	2	2	2	3	3	1	2	2	2	6	196
5584240	Silene schafta	Plantae	Magnoliopsida	46.5		3	3	3	3	1	1	1	1	1	1	2	2	6	220
8599762	Aproceros leucopoda	Animalia	Insecta	46.5		3	3	3	3	1	1	1	1	1	1	2	2	1	216
3020871	Prunus lusitanica	Plantae	Magnoliopsida	46	1.1118170624283834	3	3	0	3	2	2	0	3	2	2	0	3	6	220
2888978	Rumex pulcher	Plantae	Magnoliopsida	46	1.0132753057151336	1	1	2	3	1	1	3	3	2	2	3	3	6	220
2927744	Phlox paniculata	Plantae	Magnoliopsida	46	0.8479338229771484	2	1	2	1	2	2	2	1	3	3	3	1	6	220
5584611	Silene chalcedonica	Plantae	Magnoliopsida	46	0.6622533724051344	3	2	2	0	3	2	3	0	1	2	3	0	6	220
7272185	Rosa carolina carolina	Plantae	Magnoliopsida	46		2	2	1	1	2	2	1	1	3	3	3	3	6	220
7818643	Prunus armeniaca	Plantae	Magnoliopsida	45.5	1.1510023070228659	1	1	2	3	2	2	3	3	1	1	2	3	6	220
3032611	Darmera peltata	Plantae	Magnoliopsida	45.5	1.0216858376846905	1	1	2	1	1	1	3	3	3	3	3	3	6	220
5363627	Aronia melanocarpa	Plantae	Magnoliopsida	45.5	0.9948061900718747	1	1	1	1	3	3	3	1	3	3	2	1	6	220
2869311	Lysichiton americanus	Plantae	Liliopsida	45.5	0.9846938736793623	2	1	2	1	3	1	3	1	2	1	3	3	6	196
2888579	Leycesteria formosa	Plantae	Magnoliopsida	45.5	0.9164993543429344	2	2	1	1	3	3	1	1	3	3	1	1	6	220
2891664	Oxalis articulata	Plantae	Magnoliopsida	45.5	0.8760389802793411	1	1	2	1	3	2	2	1	3	3	3	1	6	220
2889037	Rumex rugosus	Plantae	Magnoliopsida	45.5	0.7627607673118835	3	3	2	0	1	1	3	0	3	3	2	0	6	220
2294284	Otala lactea	Animalia	Gastropoda	45.5		2	2	1	2	3	3	3	3	0	1	1	1	1	225
3045803	Cardamine graeca	Plantae	Magnoliopsida	45.5		2	2	2	2	2	2	3	3	0	0	2	3	6	220
5403605	Crepis sancta	Plantae	Magnoliopsida	45.5		1	1	2	2	1	1	2	3	3	3	3	3	6	220
5421039	Ludwigia grandiflora	Plantae	Magnoliopsida	45	1.265897005394385	1	3	1	3	1	3	1	3	1	3	1	3	6	220
2498344	Cygnus atratus	Animalia	Aves	45	1.257571138243645	1	3	1	3	1	3	1	3	1	3	1	3	1	212
9451184	Pavo cristatus	Animalia	Aves	45	1.2333655706963367	1	3	1	3	1	3	1	3	1	3	1	3	1	212
9398259	Sporobolus anglicus	Plantae	Liliopsida	45	1.2111765524478961	1	3	1	3	1	3	1	3	1	3	1	3	6	196
3172291	Ligustrum ovalifolium	Plantae	Magnoliopsida	45	1.187495102518663	1	3	1	3	1	3	1	3	1	3	1	3	6	220
2498034	Anser cygnoides	Animalia	Aves	45	1.1854389296792984	1	3	1	3	1	3	1	3	1	3	1	3	1	212
3088310	Petasites japonicus	Plantae	Magnoliopsida	45	1.0933708651541567	2	1	1	3	3	1	1	3	3	1	1	3	6	220
5341201	Anchusa officinalis	Plantae	Magnoliopsida	45	1.0911186254746088	1	3	1	3	1	3	1	3	1	3	1	3	6	220
3021730	Prunus cerasifera	Plantae	Magnoliopsida	45	1.0865051782623947	1	3	1	3	1	3	1	3	1	3	1	3	6	220
8909595	Faxonius limosus	Animalia	Malacostraca	45	1.0723249042183483	1	3	1	3	1	3	1	3	1	3	1	3	1	229
3084015	Phytolacca americana	Plantae	Magnoliopsida	45	1.0717616077674779	1	3	1	3	1	3	1	3	1	3	1	3	6	220
5362573	Pyrus communis	Plantae	Magnoliopsida	45	1.0622809718521156	1	3	1	3	1	3	1	3	1	3	1	3	6	220
3033865	Mahonia aquifolium	Plantae	Magnoliopsida	45	1.0443235389170578	1	3	1	3	1	3	1	3	1	3	1	3	6	220
3797084	Alkekengi officinarum	Plantae	Magnoliopsida	45	1.0425699078650477	1	3	1	3	1	3	1	3	1	3	1	3	6	220
3128225	Centaurea nigra	Plantae	Magnoliopsida	45	1.0320361574258508	1	3	1	3	1	3	1	3	1	3	1	3	6	220
5285565	Pinus pinaster	Plantae	Pinopsida	45	1.018076623251792	1	3	1	3	1	3	1	3	1	3	1	3	6	194
2882482	Calluna vulgaris	Plantae	Magnoliopsida	45	1.0095702409893714	1	3	1	3	1	3	1	3	1	3	1	3	6	220
2142456	Uloborus plumipes	Animalia	Arachnida	45	0.9030330831682377	1	2	3	0	3	2	3	0	3	2	2	0	1	367
2049661	Adelges abietis	Animalia	Insecta	45	0.8981494560010884	1	2	2	1	3	3	2	1	2	2	2	1	1	216
3131614	Helichrysum italicum	Plantae	Magnoliopsida	45	0.6578409793858049	3	0	3	1	3	0	3	1	3	0	3	1	6	220
5284982	Pinus strobus	Plantae	Pinopsida	44.5	1.0929976610764733	0	1	3	3	0	3	3	3	0	3	3	3	6	194
2294275	Eobania vermiculata	Animalia	Gastropoda	44.5		3	1	3	3	1	1	3	2	1	1	1	1	1	225
2474029	Alectoris chukar	Animalia	Aves	44.5		1	1	2	2	3	3	3	3	1	1	1	1	1	212
7172831	Phedimus aizoon	Plantae	Magnoliopsida	44.5		1	1	2	2	3	3	3	3	1	1	1	1	6	220
9078997	Saissetia oleae	Animalia	Insecta	44.5		3	3	2	2	1	1	1	1	1	1	3	3	1	216
2889934	Tropaeolum majus	Plantae	Magnoliopsida	44	1.0713254094171567	2	3	0	2	2	3	0	2	3	3	0	2	6	220
5391928	Bidens triplinervia	Plantae	Magnoliopsida	44	0.9141775136836933	2	2	2	1	1	1	2	1	3	3	3	1	6	220
2874515	Cucurbita maxima	Plantae	Magnoliopsida	44	0.31052092273517945	3	3	2	1	1	1	1	1	2	2	3	1	6	220
1885213	Crocidophora butleri	Animalia	Insecta	44		3	3	3	3	1	1	1	1	1	1	1	1	1	216
1910629	Hypolimnas bolina	Animalia	Insecta	44		3	3	3	3	1	1	1	1	1	1	1	1	1	216
2702058	Juncus anthelatus	Plantae	Liliopsida	44		2	2	3	3	2	2	3	3	0	0	0	0	6	196
2858501	Narcissus triandrus	Plantae	Liliopsida	44		3	3	3	3	1	1	1	1	1	1	1	1	6	196
5189713	Menetus dilatatus	Animalia	Gastropoda	44		2	2	1	1	2	2	2	2	1	3	2	3	1	225
5229128	Himantopus mexicanus	Animalia	Aves	44		1	1	1	1	2	2	2	2	3	3	3	3	1	212
5229203	Bostrychia hagedash	Animalia	Aves	44		1	1	1	1	2	2	2	2	3	3	3	3	1	212
5387639	Aster ageratoides	Plantae	Magnoliopsida	44		3	3	3	3	1	1	1	1	1	1	1	1	6	220
7157952	Dryopteris erythrosora	Plantae	Polypodiopsida	44		2	2	2	1	2	3	1	1	1	2	3	2	6	7228684
7277286	Thalictrum speciosissimum	Plantae	Magnoliopsida	44		1	1	2	2	1	1	2	2	3	3	3	3	6	220
2479226	Psittacula krameri	Animalia	Aves	43.5	1.2116257722045907	0	2	3	3	0	2	3	3	0	2	3	3	1	212
2651826	Adiantum raddianum	Plantae	Polypodiopsida	43.5	1.17625815602872	1	2	2	3	1	2	2	3	1	1	2	3	6	7228684
2650829	Cyrtomium falcatum	Plantae	Polypodiopsida	43.5	1.1429586062772819	1	1	3	3	1	1	3	3	1	1	2	3	6	7228684
3026334	Cotoneaster divaricatus	Plantae	Magnoliopsida	43.5	0.9451067495108179	2	3	1	1	2	3	1	1	2	3	1	1	6	220
3172549	Campsis radicans	Plantae	Magnoliopsida	43.5	0.9396266640290644	2	2	2	1	2	2	2	1	2	2	2	1	6	220
4484176	Cacopsylla fulguralis	Animalia	Insecta	43.5	0.7564643511233097	3	3	3	1	1	2	1	1	1	1	2	1	1	216
7915783	Oenothera fallax	Plantae	Magnoliopsida	43.5	0.5154168976853952	2	3	1	0	3	3	1	0	3	3	1	0	6	220
2888622	Viburnum plicatum	Plantae	Magnoliopsida	43.5		3	3	2	2	0	0	2	2	1	1	3	3	6	220
2037925	Orientus ishidae	Animalia	Insecta	43	1.336882541516942	1	3	0	3	1	3	0	3	3	3	0	3	1	216
7671397	Phuopsis stylosa	Plantae	Magnoliopsida	43	0.9957262945328579	2	1	2	1	2	1	2	1	3	1	3	3	6	220
2701986	Juncus canadensis	Plantae	Liliopsida	43	0.9725732614349354	1	1	3	1	1	3	3	1	1	3	3	1	6	196
2651816	Adiantum capillus-veneris	Plantae	Polypodiopsida	43	0.9666299131192044	3	3	3	1	0	3	2	1	0	0	3	1	6	7228684
5384932	Saururus cernuus	Plantae	Magnoliopsida	43	0.852739465557697	3	1	3	1	2	1	2	1	2	1	2	1	6	220
2726539	Carex scoparia	Plantae	Liliopsida	43		1	1	1	2	1	1	3	3	3	3	3	1	6	196
3190544	Rhus glabra	Plantae	Magnoliopsida	43		1	1	1	1	1	1	3	3	3	3	3	3	6	220
8946295	Pontastacus leptodactylus	Animalia	Malacostraca	43		3	2	2	2	2	2	2	2	0	1	1	1	1	229
2880580	Quercus cerris	Plantae	Magnoliopsida	42.5	1.0890725487345283	2	1	1	3	2	1	1	3	3	1	1	3	6	220
3033242	Anemone blanda	Plantae	Magnoliopsida	42.5	1.0172642639177152	2	3	0	0	3	3	0	2	3	3	0	2	6	220
3814157	Eudianthe coeli-rosa	Plantae	Magnoliopsida	42.5	0.9356174512292631	1	1	1	1	2	3	2	1	3	3	3	1	6	220
3170247	Asclepias syriaca	Plantae	Magnoliopsida	42.5	0.8705558440234838	1	1	1	1	2	2	3	1	3	3	3	1	6	220
4427283	Anthrenocerus australis	Animalia	Insecta	42.5	0.7821298944256905	1	1	2	1	3	3	3	1	1	1	3	1	1	216
3096529	Mauranthemum paludosum	Plantae	Magnoliopsida	42.5	0.7468678733625785	1	1	2	1	3	3	3	1	1	1	3	1	6	220
2687182	Tsuga canadensis	Plantae	Pinopsida	42.5		1	1	2	2	2	2	2	2	2	2	2	2	6	194
2985995	Hydrangea paniculata	Plantae	Magnoliopsida	42.5		1	1	3	3	1	1	3	3	1	1	2	2	6	220
5403541	Crepis bursifolia	Plantae	Magnoliopsida	42.5		1	1	1	1	3	3	3	2	1	1	3	2	6	220
7294681	Pulmonaria longifolia	Plantae	Magnoliopsida	42.5		1	1	1	1	3	2	2	2	3	2	2	2	6	220
2704523	Cortaderia selloana	Plantae	Liliopsida	42	1.1614991298552528	2	0	2	3	2	0	2	3	2	0	3	3	6	196
2930222	Solanum americanum	Plantae	Magnoliopsida	42	0.990976231745953	1	1	2	1	3	2	2	1	2	2	3	1	6	220
3054368	Juglans regia	Plantae	Magnoliopsida	42	0.9613469194910963	1	3	2	1	1	3	2	1	1	3	2	1	6	220
3040999	Raphanus raphanistrum landra	Plantae	Magnoliopsida	42	0.9156870555738813	2	1	2	1	3	1	3	1	2	1	2	1	6	220
2038171	Opsius stactogalus	Animalia	Insecta	42	0.8981125003109836	3	1	3	1	1	1	2	1	2	1	3	1	1	216
2888437	Papaver orientale	Plantae	Magnoliopsida	42	0.8273737364425355	2	1	3	1	2	1	3	1	2	1	2	1	6	220
3120692	Artemisia crithmifolia	Plantae	Magnoliopsida	42	0.4143828508977339	2	1	2	1	3	1	3	1	2	1	2	1	6	220
2480446	Haliaeetus leucocephalus	Animalia	Aves	42		3	3	3	3	0	0	1	1	1	1	2	2	1	212
2684178	Thuja occidentalis	Plantae	Pinopsida	42		1	1	1	1	1	2	2	3	3	3	3	2	6	194
3138195	Eutrochium maculatum	Plantae	Magnoliopsida	42		3	3	2	2	1	1	1	1	1	1	2	2	6	220
3741446	Erinus alpinus	Plantae	Magnoliopsida	42		2	2	2	2	2	2	2	2	1	1	1	1	6	220
4201688	Phedimus kamtschaticus	Plantae	Magnoliopsida	42		1	1	3	3	1	1	3	2	2	2	1	1	6	220
5330085	Wolffia columbiana	Plantae	Liliopsida	42		2	2	2	2	2	2	2	2	1	1	1	1	6	196
5545159	Ludwigia peploides montevidensis	Plantae	Magnoliopsida	42		2	2	2	2	2	2	2	2	1	1	1	1	6	220
2498396	Dendrocygna viduata	Animalia	Aves	41.5	0.9510470025827817	1	3	1	1	1	3	2	1	2	3	2	1	1	212
2868827	Zantedeschia aethiopica	Plantae	Liliopsida	41.5		1	1	2	2	2	2	2	2	1	1	3	3	6	196
2956442	Colutea orientalis	Plantae	Magnoliopsida	41.5		1	1	1	1	3	3	3	3	0	0	3	3	6	220
3000406	Stranvaesia davidiana	Plantae	Magnoliopsida	41.5		1	1	3	2	1	1	3	2	1	1	3	3	6	220
3164340	Platycodon grandiflorus	Plantae	Magnoliopsida	41.5		1	1	3	2	1	1	1	1	3	2	3	3	6	220
5189032	Corbicula fluminalis	Animalia	Bivalvia	41.5		1	3	3	3	1	1	2	2	1	1	1	1	1	137
7267630	Dianthus giganteus	Plantae	Magnoliopsida	41.5		1	1	1	1	1	1	3	2	3	3	3	3	6	220
2479964	Poicephalus senegalus	Animalia	Aves	41	1.0797957603986301	3	3	3	3	0	0	1	3	0	0	1	3	1	212
2498010	Tadorna cana	Animalia	Aves	41	1.062849392062687	1	1	1	3	2	1	2	3	2	1	2	3	1	212
3026162	Cotoneaster franchetii	Plantae	Magnoliopsida	41	1.006652972967658	1	3	1	1	1	3	1	3	1	3	1	3	6	220
5362054	Crassula helmsii	Plantae	Magnoliopsida	41	1.0056662095214097	1	3	1	1	1	3	1	3	1	3	1	3	6	220
2891755	Oxalis latifolia	Plantae	Magnoliopsida	41	0.9983536596427285	2	2	1	1	2	2	1	1	3	3	1	1	6	220
6035638	Chenopodium probstii	Plantae	Magnoliopsida	41	0.8371433244947069	2	3	1	0	2	3	1	0	3	3	1	0	6	220
2481092	Phalcoboenus megalopterus	Animalia	Aves	41		1	2	3	3	1	1	3	2	1	1	1	1	1	212
3033535	Clematis tangutica	Plantae	Magnoliopsida	41		3	3	3	2	0	0	3	3	0	0	1	1	6	220
3033965	Akebia quinata	Plantae	Magnoliopsida	41		3	3	3	3	0	0	1	1	0	0	3	3	6	220
4559541	Sinanodonta woodiana	Animalia	Bivalvia	41		1	2	2	2	1	2	3	2	1	2	1	2	1	137
5376179	Hornungia petraea	Plantae	Magnoliopsida	41		3	3	3	3	0	0	1	1	0	0	3	3	6	220
5930559	Ilex altaclerensis	Plantae	Magnoliopsida	41		2	2	2	2	1	1	3	3	1	1	1	1	6	220
7263145	Acer rufinerve	Plantae	Magnoliopsida	41		1	1	1	1	3	1	1	1	3	3	3	3	6	220
5676646	Digitaria aequiglumis	Plantae	Liliopsida	40.5	1.038659335802922	1	1	2	3	1	1	2	3	1	1	3	3	6	196
4382841	Hemigrapsus takanoi	Animalia	Malacostraca	40.5	1.0262865970954533	2	1	1	3	2	1	1	3	2	1	1	3	1	229
3036033	Hedera colchica	Plantae	Magnoliopsida	40.5	0.9926800483507011	2	1	1	1	2	3	1	1	2	3	1	3	6	220
2480410	Parabuteo unicinctus	Animalia	Aves	40.5	0.8176661144790381	3	2	3	0	1	2	3	0	1	2	1	0	1	212
4201695	Phedimus hybridus	Plantae	Magnoliopsida	40.5	0.5488247122572795	1	1	1	1	2	2	2	1	3	3	3	1	6	220
2440946	Muntiacus reevesi	Animalia	Mammalia	40.5	0.49332849204304374	2	2	2	0	2	2	2	0	2	2	3	0	1	359
2480989	Caracara plancus	Animalia	Aves	40.5		3	3	3	3	0	0	3	3	0	0	0	0	1	212
2873995	Isotrema macrophyllum	Plantae	Magnoliopsida	40.5		1	1	1	1	3	2	3	3	1	1	2	2	6	220
2888564	Lamprocapnos spectabilis	Plantae	Magnoliopsida	40.5		1	1	2	2	1	1	1	1	3	3	3	3	6	220
5411392	Campanula lactiflora	Plantae	Magnoliopsida	40.5		1	1	2	2	1	1	1	1	3	3	3	3	6	220
7925372	Cerastium maureri	Plantae	Magnoliopsida	40.5		1	1	2	3	3	3	3	3	0	0	0	0	6	220
3033896	Berberis thunbergii	Plantae	Magnoliopsida	40	1.2980332994376584	3	1	0	3	3	1	0	3	2	1	0	3	6	220
2875968	Corylus colurna	Plantae	Magnoliopsida	40	0.9258899495331337	3	1	2	1	1	1	2	1	3	1	2	1	6	220
7156971	Oxalis triangularis	Plantae	Magnoliopsida	40	0.8889360051148246	3	2	2	1	1	1	2	1	1	1	3	1	6	220
7225712	Calystegia silvatica silvatica	Plantae	Magnoliopsida	40	0.810429210182286	1	1	3	1	3	3	2	1	1	1	1	1	6	220
5406735	Sida rhombifolia	Plantae	Magnoliopsida	40	0.7492655167222277	3	3	3	1	1	1	1	1	1	1	1	1	6	220
9673106	Eriocapitella hybrida	Plantae	Magnoliopsida	40	0.5697026028422375	1	1	1	1	3	3	3	1	1	1	3	1	6	220
2000204	Periplaneta australasiae	Animalia	Insecta	40		1	1	3	3	1	1	3	3	1	1	1	1	1	216
2441905	Chelydra serpentina	Animalia	Testudines	40		1	1	1	1	3	3	3	3	1	1	1	1	1	11418114
2495134	Dromaius novaehollandiae	Animalia	Aves	40		1	1	1	1	3	3	3	3	1	1	1	1	1	212
2701879	Juncus striatus	Plantae	Liliopsida	40		1	1	1	1	3	3	3	3	1	1	1	1	6	196
3169120	Euonymus alatus	Plantae	Magnoliopsida	40		1	1	1	1	3	3	3	3	1	1	1	1	6	220
2495494	Geopelia cuneata	Animalia	Aves	39.5	1.1693070988232124	0	0	3	3	1	1	3	3	1	1	3	3	1	212
3026074	Cotoneaster salicifolius	Plantae	Magnoliopsida	39.5	0.9065642579416388	2	3	0	1	2	3	0	1	3	3	0	1	6	220
7102937	Euonymus japonicus	Plantae	Magnoliopsida	39.5	0.7217278888186371	2	2	2	0	1	1	2	0	3	3	3	0	6	220
2128502	Aceria erinea	Animalia	Arachnida	39.5		1	1	1	1	3	2	2	2	1	1	3	3	1	367
3044912	Alyssum montanum	Plantae	Magnoliopsida	39.5		3	3	3	3	0	0	1	1	1	1	1	1	6	220
7768495	Phedimus stolonifer	Plantae	Magnoliopsida	39.5		3	3	2	2	1	1	1	1	1	1	1	1	6	220
1421091	Lepisma saccharinum	Animalia	Insecta	39	1.6256938824097322	1	3	0	3	1	3	0	3	1	3	0	3	1	216
5156102	Leptoglossus occidentalis	Animalia	Insecta	39	1.464786481325008	1	3	0	3	1	3	0	3	1	3	0	3	1	216
2876607	Alnus cordata	Plantae	Magnoliopsida	39	1.2645718847617256	1	3	0	3	1	3	0	3	1	3	0	3	6	220
7135755	Rhododendron luteum	Plantae	Magnoliopsida	39	1.138869661618853	1	3	0	3	1	3	0	3	1	3	0	3	6	220
4532122	Cydalima perspectalis	Animalia	Insecta	39	1.0752697137783218	1	3	0	3	1	3	0	3	1	3	0	3	1	216
5328593	Aponogeton distachyos	Plantae	Liliopsida	39	1.0520780075960674	3	0	3	0	2	0	2	2	2	0	3	2	6	196
2495414	Columba livia	Animalia	Aves	39	1.050252060098792	1	0	3	3	1	0	3	3	1	0	3	3	1	212
2705090	Panicum miliaceum	Plantae	Liliopsida	39	1.0149076761951725	1	3	0	3	1	3	0	3	1	3	0	3	6	196
2891774	Impatiens capensis	Plantae	Magnoliopsida	39	1.0097533431212178	1	3	0	3	1	3	0	3	1	3	0	3	6	220
3039267	Elaeagnus umbellata	Plantae	Magnoliopsida	39	0.8899926570771975	3	1	1	1	3	1	1	1	3	1	1	1	6	220
3026107	Cotoneaster simonsii	Plantae	Magnoliopsida	39	0.8685104903839623	2	3	1	1	1	3	1	1	1	3	1	1	6	220
3054117	Aubrieta deltoidea	Plantae	Magnoliopsida	39	0.8323644560914003	2	1	1	1	3	1	1	1	3	3	1	1	6	220
2888585	Viburnum tinus	Plantae	Magnoliopsida	39	0.7909154908505696	3	1	1	1	3	1	1	1	3	1	1	1	6	220
1722299	Gryllodes sigillatus	Animalia	Insecta	39	0.5626923227813894	3	3	2	1	1	1	1	1	1	1	2	1	1	216
