taxonKey	taxonName	kingdom	class	year_2024_em_status_occupancy_natura2000	year_2024_em_status_occs_natura2000	year_2024_em_status_occupancy_Belgium	year_2024_em_status_occs_Belgium	year_2023_em_status_occupancy_natura2000	year_2023_em_status_occs_natura2000	year_2023_em_status_occupancy_Belgium	year_2023_em_status_occs_Belgium	year_2022_em_status_occupancy_natura2000	year_2022_em_status_occs_natura2000	year_2022_em_status_occupancy_Belgium	year_2022_em_status_occs_Belgium	mean_growth	clasKey
2913169	Galium parisiense L.	Plantae	Magnoliopsida	2	3	1	3	2	3	1	3	1	3	1	3	1.1138599431818268	220
5846290	Saxicola maurus (Pallas, 1773)	Animalia	Aves	2	3	1	3	2	3	1	3	1	3	1	3	1.0427476837039125	212
3171951	Verbascum phoeniceum L.	Plantae	Magnoliopsida	2	3	1	1	3	3	1	1	1	1	1	1	0.9747556015437788	220
4127352	Sasaella ramosa (Makino) Makino	Plantae	Liliopsida	2	3	1	1	2	3	1	1	1	3	1	1	0.9385998437148788	196
3121581	Artemisia dracunculus L.	Plantae	Magnoliopsida	2	3	1	1	2	2	1	1	2	3	1	1	0.683290842453769	220
3172348	Fraxinus pennsylvanica Marshall	Plantae	Magnoliopsida	2	3	1	1	2	2	1	1	2	2	1	1	0.7931856681113538	220
3096529	Mauranthemum paludosum (Poir.) Vogt & Oberpr.	Plantae	Magnoliopsida	2	3	1	1	1	1	1	1	1	1	1	1	0.9278799381018202	220
3020871	Prunus lusitanica L.	Plantae	Magnoliopsida	2	3	1	0	2	3	1	0	3	3	1	0	0.7235227754201351	220
1997215	Blattella germanica (Linnaeus, 1767)	Animalia	Insecta	2	2	3	3	3	3	3	3	3	3	3	3	1.6107810570782684	216
2704757	Sporobolus indicus (L.) R.Br.	Plantae	Liliopsida	2	2	3	3	3	3	3	3	3	3	3	3	1.2912922161328249	196
2773453	Ornithogalum divergens Boreau	Plantae	Liliopsida	2	2	3	3	3	3	3	3	3	3	3	3	1.1408509800127506	196
3172068	Veronica cymbalaria Bodard	Plantae	Magnoliopsida	2	2	3	3	3	3	3	3	3	3	3	3	1.1119402332111794	220
2928576	Ipomoea purpurea (L.) Roth	Plantae	Magnoliopsida	2	2	3	3	3	3	3	3	2	3	3	3	1.1392764290156743	220
2501248	Mnemiopsis leidyi A.Agassiz, 1865	Animalia	Tentaculata	2	2	3	3	2	2	3	3	3	3	3	3	1.206460937798808	365
2037925	Orientus ishidae (Matsumura, 1902)	Animalia	Insecta	2	2	3	3	2	2	3	3	2	2	3	3	1.557666896261076	216
2914590	Galium murale (L.) All.	Plantae	Magnoliopsida	2	2	3	3	2	2	3	3	2	2	3	3	1.2318776595555625	220
8133114	Aster amellus L.	Plantae	Magnoliopsida	2	2	3	3	2	2	3	3	2	2	3	3	1.0625149081602787	220
5408682	Lobelia pedunculata R.Br.	Plantae	Magnoliopsida	2	2	3	3	2	2	3	3	1	2	3	3	1.3470060231456464	220
2985964	Deutzia gracilis Siebold & Zucc.	Plantae	Magnoliopsida	2	2	3	3	2	2	2	3	3	3	2	3	1.0257191367892853	220
2879520	Quercus conferta Kit.	Plantae	Magnoliopsida	2	2	3	3	1	1	3	3	1	1	3	3	1.4925510349102966	220
3103082	Gamochaeta pensylvanica (Willd.) Cabrera	Plantae	Magnoliopsida	2	2	3	3	1	1	3	3	1	1	3	3	1.296758360222235	220
4487598	Closterotomus trivialis (A.Costa, 1853)	Animalia	Insecta	2	2	3	3	1	1	3	2	3	3	3	3		216
2925496	Verbena rigida Spreng.	Plantae	Magnoliopsida	2	2	3	2	3	2	3	2	3	3	2	3		220
3120024	Achillea nobilis L.	Plantae	Magnoliopsida	2	2	3	2	1	1	3	2	3	3	3	3		220
3924221	Helleborus argutifolius Viv.	Plantae	Magnoliopsida	2	2	3	2	1	1	2	2	2	2	2	2		220
2888859	Muehlenbeckia complexa (A.Cunn.) Meisn.	Plantae	Magnoliopsida	2	2	3	1	3	3	3	1	3	3	3	3	0.9021876895401506	220
5284950	Picea omorika (Pancic) Purk.	Plantae	Pinopsida	2	2	3	1	1	1	3	3	2	3	3	3	1.0108443321266138	194
3664589	Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch	Plantae	Magnoliopsida	2	2	3	0	2	2	3	0	3	3	3	2	0.7851055524770784	220
7102937	Euonymus japonicus Thunb.	Plantae	Magnoliopsida	2	2	2	3	2	3	2	3	2	2	2	3	1.0712859284236078	220
2931104	Solanum pseudocapsicum L.	Plantae	Magnoliopsida	2	2	2	3	2	2	2	3	2	2	2	3	1.0992404431620164	220
2475648	Dacelo novaeguineae (Hermann, 1783)	Animalia	Aves	2	2	2	3	2	2	1	3	1	1	1	2	1.016766762388079	212
2964025	Lupinus angustifolius L.	Plantae	Magnoliopsida	2	2	2	3	1	2	2	3	3	3	3	3	1.08203586517029	220
3048532	Erysimum marshallii Bois	Plantae	Magnoliopsida	2	2	2	2	3	3	3	3	3	3	3	3		220
5152543	Raglius alboacuminatus (Goeze, 1778)	Animalia	Insecta	2	2	2	2	3	3	3	3	3	2	2	2		216
2772082	Muscari latifolium J.Kirk	Plantae	Liliopsida	2	2	2	2	3	3	3	3	2	2	3	3		196
3111754	Zinnia elegans Jacq.	Plantae	Magnoliopsida	2	2	2	2	3	3	3	3	2	2	1	1		220
2285504	Yoldia limatula (Say, 1831)	Animalia	Bivalvia	2	2	2	2	3	3	3	3	1	1	1	1		137
2767229	Scilla sardensis (Whittall ex Barr & Sugden) Speta	Plantae	Liliopsida	2	2	2	2	2	2	2	2	3	3	3	3		196
5304187	Triteleia laxa Benth.	Plantae	Liliopsida	2	2	2	2	2	2	2	2	2	2	2	2		196
2720269	Scirpus georgianus R.M.Harper	Plantae	Liliopsida	2	2	2	2	2	2	2	2	1	1	1	1		196
3033543	Clematis recta L.	Plantae	Magnoliopsida	2	2	2	2	1	1	2	2	2	2	3	3		220
5300716	Fritillaria imperialis L.	Plantae	Liliopsida	2	2	2	2	1	1	2	2	2	2	2	2		196
5360475	Trigonella foenum-graecum L.	Plantae	Magnoliopsida	2	2	2	2	1	1	2	2	1	1	2	2		220
5533814	Ilex ×meserveae S.Y.Hu	Plantae	Magnoliopsida	2	2	2	2	1	1	2	2	1	1	2	2		220
2497701	Otus scops (Linnaeus, 1758)	Animalia	Aves	2	2	2	2	1	1	2	2	1	1	1	1		212
3164340	Platycodon grandiflorus (Jacq.) A.DC.	Plantae	Magnoliopsida	2	2	2	2	1	1	2	1	2	2	2	3		220
2049296	Pithyotettix abietinus (Fallén, 1806)	Animalia	Insecta	2	2	2	2	1	1	1	1	3	3	3	3		216
5298675	Iris pumila L.	Plantae	Liliopsida	2	2	2	2	1	1	1	1	3	3	3	3		196
2726538	Carex muskingumensis Schwein.	Plantae	Liliopsida	2	2	2	2	1	1	1	1	1	1	2	2		196
7172831	Phedimus aizoon (L.) 't Hart	Plantae	Magnoliopsida	2	2	2	2	1	1	1	1	1	1	2	2		220
2474416	Porphyrio porphyrio (Linnaeus, 1758)	Animalia	Aves	2	2	2	2	1	1	1	1	1	1	1	1		212
2888564	Lamprocapnos spectabilis (L.) Fukuhara	Plantae	Magnoliopsida	2	2	2	2	1	1	1	1	1	1	1	1		220
4205640	Juglans mandshurica Maxim.	Plantae	Magnoliopsida	2	2	2	2	1	1	1	1	1	1	1	1		220
5549949	Liriope muscari (Decne.) L.H.Bailey	Plantae	Liliopsida	2	2	2	2	1	1	1	1	1	1	1	1		196
7291643	Persicaria filiformis (Thunb.) Nakai	Plantae	Magnoliopsida	2	2	2	2	1	1	1	1	1	1	1	1		220
2705031	Festuca glauca Vill.	Plantae	Liliopsida	2	2	2	1	3	3	3	1	1	1	2	1	0.9438006562652022	196
2927727	Phlox subulata L.	Plantae	Magnoliopsida	2	2	2	1	1	1	2	1	2	2	2	1	0.7055323347746174	220
5231398	Leiothrix lutea (Scopoli, 1786)	Animalia	Aves	2	2	2	1	1	1	1	1	1	1	2	1	0.943889538978326	212
2174528	Saitis barbipes (Simon, 1868)	Animalia	Arachnida	2	2	2	0	3	3	3	0	2	2	2	0	0.7189541296470056	367
2479311	Platycercus elegans (Gmelin, 1788)	Animalia	Aves	2	2	2	0	1	1	1	0	1	1	2	0	0.530071677014417	212
2888323	Clethra alnifolia L.	Plantae	Magnoliopsida	2	2	1	3	2	3	1	3	2	2	1	3	1.1863867587456398	220
3940326	Malva trimestris (L.) Salisb.	Plantae	Magnoliopsida	2	2	1	3	2	2	1	3	2	2	1	3	1.041656276223164	220
2855398	Galanthus elwesii Hook.f.	Plantae	Liliopsida	2	2	1	3	2	2	1	2	3	2	1	2		196
4123912	Agrostis ×dimorpholemma Ohwi	Plantae	Liliopsida	2	2	1	3	1	1	1	3	3	3	1	3	1.0596599411951635	196
5330085	Wolffia columbiana H.Karst.	Plantae	Liliopsida	2	2	1	3	1	1	1	3	2	2	3	3	1.4300919674581871	196
1737131	Epiphyas postvittana (Walker, 1863)	Animalia	Insecta	2	2	1	2	2	2	2	2	3	3	3	3		216
8362005	Sasa palmata (Burb.) E.G.Camus	Plantae	Liliopsida	2	2	1	2	2	2	1	2	1	1	1	0	0.8762280078563772	196
3940423	Malva thuringiaca (L.) Vis.	Plantae	Magnoliopsida	2	2	1	2	2	2	1	1	2	2	1	1		220
3138195	Eutrochium maculatum (L.) E.E.Lamont	Plantae	Magnoliopsida	2	2	1	2	1	1	2	2	3	2	2	2		220
3105768	Sonchus tenerrimus L.	Plantae	Magnoliopsida	2	2	1	2	1	1	1	1	3	3	1	3		220
5041466	Sceliphron caementarium (Drury, 1773)	Animalia	Insecta	2	2	1	1	3	3	3	3	3	3	3	3		216
3189828	Aesculus parviflora Walter	Plantae	Magnoliopsida	2	2	1	1	3	3	1	1	2	3	1	1	0.943685770267742	220
5396474	Heliopsis helianthoides (L.) Sweet	Plantae	Magnoliopsida	2	2	1	1	3	3	1	1	1	1	1	1	0.8827237157023243	220
3039270	Elaeagnus pungens Thunb.	Plantae	Magnoliopsida	2	2	1	1	3	2	1	1	3	2	1	1	0.8956750253180459	220
4926336	Anaphalis margaritacea (L.) Benth.	Plantae	Magnoliopsida	2	2	1	1	3	2	1	1	2	2	1	1	0.9772151236699195	220
2888978	Rumex pulcher L.	Plantae	Magnoliopsida	2	2	1	1	3	2	1	1	1	1	1	1	0.8987887164780083	220
3147815	Verbesina alternifolia (L.) Britton ex Kearney	Plantae	Magnoliopsida	2	2	1	1	2	2	1	1	2	2	1	1	0.9886078220502711	220
2443002	Trachemys scripta (Thunberg In Schoepff, 1792)	Animalia	Testudines	2	2	1	1	2	2	1	1	2	2	1	1	0.9658176881925794	11418114
2296807	Cochlicella barbara (Linnaeus, 1758)	Animalia	Gastropoda	2	2	1	1	2	2	1	1	2	2	1	1	0.31625143264922406	225
7695021	Epimedium alpinum L.	Plantae	Magnoliopsida	2	2	1	1	2	2	1	1	2	2	0	1	0.5722572629545478	220
2914404	Galium verum subsp. wirtgenii (F.W.Schultz) Oborny	Plantae	Magnoliopsida	2	2	1	1	2	2	1	1	1	1	1	1		220
5228080	Callipepla californica (Shaw, 1798)	Animalia	Aves	2	2	1	1	1	1	2	2	1	1	3	2		212
2874570	Cucumis melo L.	Plantae	Magnoliopsida	2	2	1	1	1	1	1	3	3	3	1	3	1.0110554867840371	220
5361888	Morus nigra L.	Plantae	Magnoliopsida	2	2	1	1	1	1	1	1	3	3	1	1	0.8910664609529272	220
3085420	Dianthus caryophyllus L.	Plantae	Magnoliopsida	2	2	1	1	1	1	1	1	3	3	1	1	0.7100531760587288	220
2747750	Crocus ×luteus Lam.	Plantae	Liliopsida	2	2	1	1	1	1	1	1	2	2	1	1	0.7486973834773782	196
5331238	Viola sororia Willd.	Plantae	Magnoliopsida	2	2	1	1	1	1	1	1	1	1	1	1		220
2873926	Linum grandiflorum Desf.	Plantae	Magnoliopsida	2	2	1	0	2	2	1	0	2	3	1	0	0.46661226395026506	220
5370006	Geum ternatum (Stephan) Smedmark	Plantae	Magnoliopsida	2	2	1	0	1	1	1	0	3	3	1	0	0.5405807585533291	220
5384466	Gypsophila elegans M.Bieb.	Plantae	Magnoliopsida	2	2	1	0	1	1	1	0	2	2	1	0	0.5395783295216928	220
2890995	Geranium ×cantabrigiense P.F.Yeo	Plantae	Magnoliopsida	2	2	1	0	1	1	1	0	1	1	1	0	0.4439182807917084	220
2855439	Galanthus woronowii Losinsk.	Plantae	Liliopsida	2	2	0	1	2	2	0	1	3	3	0	1	0.809162182276395	196
5401007	Leucanthemum ×superbum (Bergmans ex J.W.Ingram) D.H.Kent	Plantae	Magnoliopsida	2	2	0	1	1	1	0	1	2	2	0	1	0.7985867917219048	220
2888867	Rheum rhabarbarum L.	Plantae	Magnoliopsida	2	2	0	1	1	1	0	1	1	1	0	1	0.8014245729861893	220
4133390	Lolium ×boucheanum Kunth	Plantae	Liliopsida	2	2	0	1	1	1	0	1	1	1	0	1	0.6545336943557557	196
1622599	Rhagoletis cingulata (Loew, 1862)	Animalia	Insecta	2	2	0	0	2	2	0	0	3	3	0	0	0.5250550836721968	216
5191102	Monacha cantiana (Montagu, 1803)	Animalia	Gastropoda	2	2	0	0	2	2	0	0	2	2	0	0	0.21118256686803064	225
1622658	Rhagoletis completa Cresson, 1929	Animalia	Insecta	2	1	3	3	3	3	3	3	3	3	2	2		216
3067891	Euphorbia prostrata Aiton	Plantae	Magnoliopsida	2	1	3	3	2	1	3	3	3	1	3	3	1.1198598313241461	220
5598598	Lonicera acuminata Wall.	Plantae	Magnoliopsida	2	1	3	2	3	1	3	2	2	1	3	2		220
7855120	Odontites luteus (L.) Clairv.	Plantae	Magnoliopsida	2	1	3	2	2	1	3	2	1	1	2	2		220
5420991	Ludwigia peploides (Kunth) P.H.Raven	Plantae	Magnoliopsida	2	1	3	1	3	1	3	1	2	1	3	1	0.9185370505071939	220
4201695	Phedimus hybridus (L.) 't Hart	Plantae	Magnoliopsida	2	1	2	2	2	1	2	2	2	1	2	2		220
2717467	Eleocharis obtusa (Willd.) Schult.	Plantae	Liliopsida	2	1	2	2	1	1	1	1	1	1	1	1		196
3040999	Raphanus raphanistrum subsp. landra (Moretti ex DC.) Bonnier & Layens	Plantae	Magnoliopsida	2	1	2	1	2	1	2	1	2	1	2	1	0.7668819126663294	220
3131614	Helichrysum italicum (Roth) G.Don	Plantae	Magnoliopsida	2	1	2	0	2	1	2	0	2	1	2	0	0.6654170213321771	220
3152824	Liquidambar styraciflua L.	Plantae	Magnoliopsida	2	1	1	3	2	1	1	3	2	1	1	3	1.0673682038595498	220
5384848	Silene gallica L.	Plantae	Magnoliopsida	2	1	1	3	2	1	1	3	2	1	1	3	1.0494265373695775	220
5389029	Solidago canadensis L.	Plantae	Magnoliopsida	2	1	1	3	2	1	1	3	2	1	1	3	1.0374323471714324	220
2650903	Onoclea sensibilis L.	Plantae	Polypodiopsida	2	1	1	3	2	1	1	3	1	1	1	3	1.0250181365992423	7228684
5828216	Cenchrus flaccidus (Griseb.) Morrone	Plantae	Liliopsida	2	1	1	1	3	1	1	1	2	1	1	1	0.7081280134228672	196
3092576	Silphium perfoliatum L.	Plantae	Magnoliopsida	2	1	1	1	2	2	2	2	2	2	2	2		220
5375020	Arabis alpina L.	Plantae	Magnoliopsida	2	1	1	1	2	1	1	1	3	1	1	1	0.6510208010279437	220
1751299	Bucculatrix ainsliella Murtfeldt, 1905	Animalia	Insecta	2	1	1	1	2	1	1	1	2	1	3	1	0.998503074847053	216
9148577	Alnus incana (L.) Moench	Plantae	Magnoliopsida	2	1	1	1	2	1	1	1	2	1	1	1	0.9509705571277115	220
5567694	Bergenia crassifolia (L.) Fritsch	Plantae	Magnoliopsida	2	1	1	1	2	1	1	1	2	1	1	1	0.880971367004642	220
7749287	Petasites albus (L.) Gaertn.	Plantae	Magnoliopsida	2	1	1	1	2	1	1	1	2	1	1	1	0.8644169870082575	220
2479798	Melopsittacus undulatus (Shaw, 1805)	Animalia	Aves	2	1	1	1	2	1	1	1	1	1	1	1	0.8807257308760111	212
3083647	Spinacia oleracea L.	Plantae	Magnoliopsida	2	1	1	0	2	1	1	0	2	1	1	0	0.6902304404361514	220
5415455	Acanthus mollis L.	Plantae	Magnoliopsida	2	1	1	0	2	1	1	0	2	1	1	0	0.5145541169701597	220
2379245	Proterorhinus semilunaris (Heckel, 1837)	Animalia		2	1	1	0	2	1	1	0	1	1	1	0	0.4575929035714963	
3127727	Centaurea stoebe L.	Plantae	Magnoliopsida	2	1	0	1	1	1	0	1	2	1	0	1	0.8996110816247341	220
2859597	Ipheion uniflorum (Graham) Raf.	Plantae	Liliopsida	2	1	0	0	2	3	0	0	2	2	0	0	0.6806537862882128	196
7764700	Lonicera pileata var. yunnanensis (Franch.) Bernd Schulz	Plantae	Magnoliopsida	2	1	0	0	2	1	0	0	2	1	0	0	0.831761640452022	220
2440946	Muntiacus reevesi (Ogilby, 1839)	Animalia	Mammalia	2	1	0	0	2	1	0	0	1	1	0	0	0.8283517075108031	359
3086240	Mirabilis jalapa L.	Plantae	Magnoliopsida	2	0	3	3	2	0	3	3	3	0	3	3	1.153803171002494	220
5414551	Vincetoxicum nigrum (L.) Moench	Plantae	Magnoliopsida	2	0	3	0	3	0	3	0	3	0	3	0	0.7620278694270668	220
5392243	Cichorium endivia L.	Plantae	Magnoliopsida	2	0	1	3	2	0	1	3	2	0	1	3	1.1232868827272595	220
2705400	Eragrostis pilosa (L.) P.Beauv.	Plantae	Liliopsida	2	0	1	1	2	0	1	1	2	0	1	1	0.8828755521934696	196
2498090	Anas bahamensis Linnaeus, 1758	Animalia	Aves	2	0	0	0	1	0	0	0	2	0	0	1	0.8919174938981981	212
3666776	Oenothera ×ersteinensis H.P.Linder & R.Jean	Plantae	Magnoliopsida	2	0	0	0	1	0	0	0	2	0	0	0	0.5981468045838525	220
1690429	Meconema meridionale Costa, 1860	Animalia	Insecta	2	0	0	0	1	0	0	0	1	0	0	0	0.807096811182263	216
5299536	Tulipa sylvestris L.	Plantae	Liliopsida	1	3	3	3	3	3	3	3	3	3	3	3	1.1142193096118387	196
2684171	Thuja plicata Donn ex D.Don	Plantae	Pinopsida	1	3	3	3	1	3	3	3	3	3	3	3	1.1499436099978508	194
5373358	Lobularia maritima (L.) Desv.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.3340470397782793	220
5359378	Trifolium incarnatum L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.3103916261631938	220
2928226	Phacelia tanacetifolia Benth.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.3069580529039844	220
2974832	Vicia faba L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2915121215418641	220
3042291	Hesperis matronalis L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.28410915745734	220
3026585	Spiraea alba Du Roi	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2776186022045855	220
5341501	Melissa officinalis L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2775183507174535	220
2965331	Medicago ×varia Martyn	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2750725370249734	220
2889373	Fagopyrum esculentum Moench	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.265300748315493	220
3003979	Rosa rugosa Thunb.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2637390636456232	220
2925870	Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2579110406962184	220
3114229	Rudbeckia laciniata L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.254527389187221	220
3088310	Petasites japonicus (Siebold & Zucc.) Maxim.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2487250358900877	220
3172001	Antirrhinum majus L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2391525652374724	220
6109611	Amaranthus caudatus L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2381028056698953	220
5361880	Cannabis sativa L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2293338992608092	220
5372655	Salix eleagnos Scop.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2270941420353818	220
5334351	Fallopia baldschuanica (Regel) Holub	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.2077793394792105	220
3084742	Claytonia sibirica L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.204655485381463	220
3041022	Armoracia rusticana P.Gaertn., B.Mey. & Scherb.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1920027163463598	220
3118430	Tanacetum parthenium (L.) Sch.Bip.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.191103329506661	220
2891782	Impatiens parviflora DC.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1909348934149233	220
3034922	Foeniculum vulgare Mill.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1907335418554401	220
5334242	Lonicera tatarica L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1849488622432331	220
2888513	Pseudofumaria lutea (L.) Borkh.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1839400983554311	220
2888439	Papaver somniferum L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1726761068060292	220
3171948	Verbascum phlomoides L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1563992240004557	220
2891783	Impatiens balfourii Hook.fil.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1530599927067138	220
2986130	Ribes sanguineum Pursh	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1486436473276578	220
5376648	Lepidium virginicum L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.147193409836271	220
3136320	Hieracium amplexicaule L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.134026566589322	220
5376961	Lepidium draba L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1268299424920798	220
3132570	Galinsoga parviflora Cav.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.118863830146158	220
3189866	Acer negundo L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1068417227976477	220
5375920	Eruca vesicaria (L.) Cav.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1067445172081212	220
5374672	Barbarea verna (Mill.) Asch.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.1007363615894683	220
2926066	Symphytum asperum Lepech.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.0827123219132775	220
5568446	Dysphania ambrosioides (L.) Mosyakin & Clemants	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.0764524472271912	220
3119181	Helianthus ×laetiflorus Pers.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.0676676816850328	220
3040233	Populus alba L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.0608010991638728	220
5373368	Rapistrum rugosum (L.) All.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	3	3	1.0539360739145773	220
2890287	Geranium nodosum L.	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	3	1	3	1.3611642454537616	220
3022203	Prunus ×fruticans Weihe	Plantae	Magnoliopsida	1	3	3	3	1	3	3	3	1	1	3	3	1.224016882159236	220
7263145	Acer rufinerve Siebold & Zucc.	Plantae	Magnoliopsida	1	3	3	3	1	3	2	3	1	2	2	2	1.0434361863153496	220
5584611	Silene chalcedonica (L.) E.H.L.Krause	Plantae	Magnoliopsida	1	3	3	3	1	3	1	3	1	3	2	3	1.2360154697241619	220
2439270	Rattus rattus (Linnaeus, 1758)	Animalia	Mammalia	1	3	3	2	1	3	3	2	1	3	3	2		359
2705449	Eragrostis minor Host	Plantae	Liliopsida	1	3	3	1	1	3	3	1	1	3	3	1	0.9983526375135474	196
3896282	Teucrium hircanicum L.	Plantae	Magnoliopsida	1	3	2	3	3	3	3	3	1	1	1	1		220
5384932	Saururus cernuus L.	Plantae	Magnoliopsida	1	3	2	3	1	3	2	3	1	3	3	3	1.3411997255759958	220
8741260	Macrosaccus robiniella (Clemens, 1859)	Animalia	Insecta	1	3	1	3	1	3	3	3	3	3	3	3	1.3568526851606815	216
5421039	Ludwigia grandiflora (Michx.) Greuter & Burdet	Plantae	Magnoliopsida	1	3	1	3	1	3	3	3	1	3	3	3	1.2313322027481037	220
5296178	Sisyrinchium montanum Greene	Plantae	Liliopsida	1	3	1	3	1	3	3	3	1	3	3	3	1.1131891672839456	196
4286942	Carassius auratus (Linnaeus, 1758)	Animalia		1	3	1	3	1	3	1	3	1	3	3	3	1.047191724056661	
3089146	Xanthium orientale L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.6533996418470491	220
3098912	Cosmos bipinnatus Cav.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.2336654029820493	220
5392683	Echinops exaltatus Schrad.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.2309935271573416	220
3172347	Fraxinus ornus L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.2063940105672795	220
5389173	Telekia speciosa (Schreb.) Baumg.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1907869473447479	220
3145214	Silybum marianum (L.) Gaertn.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1799687295840158	220
3039194	Parthenocissus quinquefolia (L.) Planch.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1753503887621843	220
2928835	Lycium barbarum L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1686033010861874	220
3021730	Prunus cerasifera Ehrh.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1650966114916796	220
5367294	Potentilla recta L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1529517055265543	220
9202318	Symphyotrichum lanceolatum (Willd.) G.L.Nesom	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1520062435990097	220
3054357	Juglans nigra L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1498081377172764	220
5376692	Lepidium latifolium L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1392027907320914	220
6443709	Tragopogon dubius Scop.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.133936784575807	220
5361909	Ficus carica L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1256582559784574	220
3151558	Symphyotrichum novi-belgii (L.) G.L.Nesom	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1222390083656604	220
2873991	Aristolochia clematitis L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.118615095143733	220
3054368	Juglans regia L.	Plantae	Magnoliopsida	1	3	1	3	1	3	1	3	1	3	1	3	1.1133853865745809	220
