scientificName,n_prot_areas,mean_coverage,taxonKey,speciesKey,kingdom,phylum,order,class,genus,family,species,rank,includes
Levisticum officinale W.D.J.Koch,26,0.016954455325092977,5371772,5371772,Plantae,Tracheophyta,Apiales,Magnoliopsida,Levisticum,Apiaceae,Levisticum officinale,SPECIES,5371772: Levisticum officinale W.D.J.Koch
Equisetum praealtum Raf.,26,0.01543288077445622,6387003,6387003,Plantae,Tracheophyta,Equisetales,Polypodiopsida,Equisetum,Equisetaceae,Equisetum praealtum,SPECIES,6387033: Equisetum hyemale subsp. affine (Engelm.) Calder & Roy L.Taylor | 8197409: Equisetum hyemale var. affine (Engelm.) A.A.Eaton
Amaranthus bouchonii Thell.,26,0.014950481287205684,5384361,5384361,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus bouchonii,SPECIES,5384361: Amaranthus bouchonii Thell. | 7482462: Amaranthus hybridus subsp. bouchonii (Thell.) O.Bolòs & Vigo
"Marmaronetta angustirostris (Ménétries, 1832)",26,0.014034416459570024,2498390,2498390,Animalia,Chordata,Anseriformes,Aves,Marmaronetta,Anatidae,Marmaronetta angustirostris,SPECIES,"2498390: Marmaronetta angustirostris (Ménétries, 1832)"
Taxodium distichum (L.) Rich.,26,0.013896164918776746,2684191,2684191,Plantae,Tracheophyta,Pinales,Pinopsida,Taxodium,Cupressaceae,Taxodium distichum,SPECIES,2684191: Taxodium distichum (L.) Rich.
Trifolium resupinatum L.,26,0.013868992050716837,5359175,5359175,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium resupinatum,SPECIES,5359175: Trifolium resupinatum L. | 5359177: Trifolium resupinatum var. majus Boiss.
Apera interrupta (L.) P.Beauv.,26,0.01363846688678228,5289643,5289643,Plantae,Tracheophyta,Poales,Liliopsida,Apera,Poaceae,Apera interrupta,SPECIES,2702884: Agrostis interrupta L. | 5289643: Apera interrupta (L.) P.Beauv.
"Arion vulgaris Moquin-Tandon, 1855",26,0.012999028498556858,7540164,7540164,Animalia,Mollusca,Stylommatophora,Gastropoda,Arion,Arionidae,Arion vulgaris,SPECIES,"7540164: Arion vulgaris Moquin-Tandon, 1855"
Euonymus fortunei (Turcz.) Hand.-Mazz.,26,0.012235908406172022,3169137,3169137,Plantae,Tracheophyta,Celastrales,Magnoliopsida,Euonymus,Celastraceae,Euonymus fortunei,SPECIES,3169137: Euonymus fortunei (Turcz.) Hand.-Mazz. | 3792460: Euonymus hederaceus Champ. ex Benth.
"Gallus gallus (Linnaeus, 1758)",26,0.011894435471688168,9326020,9326020,Animalia,Chordata,Galliformes,Aves,Gallus,Phasianidae,Gallus gallus,SPECIES,"7548673: Gallus gallus domesticus (Linnaeus, 1758) | 9326020: Gallus gallus (Linnaeus, 1758) | 9457155: Gallus gallus f. domesticus | 11004366: Gallus domesticus"
Alkekengi officinarum Moench,26,0.01185231323206631,3797084,3797084,Plantae,Tracheophyta,Solanales,Magnoliopsida,Alkekengi,Solanaceae,Alkekengi officinarum,SPECIES,3797084: Alkekengi officinarum Moench | 5341813: Physalis alkekengi L. | 5829065: Physalis alkekengi var. franchetii (Mast.) Makino | 7299553: Physalis alkekengi var. alkekengi
Aralia elata (Miq.) Seem.,26,0.011581328969643907,3036892,3036892,Plantae,Tracheophyta,Apiales,Magnoliopsida,Aralia,Araliaceae,Aralia elata,SPECIES,3036892: Aralia elata (Miq.) Seem.
Rubus armeniacus Focke,26,0.011462253182224194,2996525,2996525,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rubus,Rosaceae,Rubus armeniacus,SPECIES,2996525: Rubus armeniacus Focke
Secale cereale L.,26,0.011443481025519186,2705966,2705966,Plantae,Tracheophyta,Poales,Liliopsida,Secale,Poaceae,Secale cereale,SPECIES,2705966: Secale cereale L.
Polypogon monspeliensis (L.) Desf.,26,0.011303437136558528,5289917,5289917,Plantae,Tracheophyta,Poales,Liliopsida,Polypogon,Poaceae,Polypogon monspeliensis,SPECIES,5289917: Polypogon monspeliensis (L.) Desf.
"Junco hyemalis (Linnaeus, 1758)",25,0.03115085103276365,9362842,9362842,Animalia,Chordata,Passeriformes,Aves,Junco,Passerellidae,Junco hyemalis,SPECIES,"7191958: Junco hyemalis hyemalis | 9362842: Junco hyemalis (Linnaeus, 1758)"
"Sibirionetta formosa (Georgi, 1775)",25,0.020604053628182684,9235549,9235549,Animalia,Chordata,Anseriformes,Aves,Sibirionetta,Anatidae,Sibirionetta formosa,SPECIES,"2498107: Anas formosa Georgi, 1775 | 9235549: Sibirionetta formosa (Georgi, 1775)"
Smyrnium perfoliatum L.,25,0.01734272622351905,6027089,6027089,Plantae,Tracheophyta,Apiales,Magnoliopsida,Smyrnium,Apiaceae,Smyrnium perfoliatum,SPECIES,6027089: Smyrnium perfoliatum L.
"Corythucha ciliata (Say, 1832)",25,0.017319808982506985,2020655,2020655,Animalia,Arthropoda,Hemiptera,Insecta,Corythucha,Tingidae,Corythucha ciliata,SPECIES,"2020655: Corythucha ciliata (Say, 1832)"
"Viridicerus ustulatus (Mulsant & Rey, 1855)",25,0.015516359729818588,4483961,4483961,Animalia,Arthropoda,Hemiptera,Insecta,Viridicerus,Cicadellidae,Viridicerus ustulatus,SPECIES,"4483961: Viridicerus ustulatus (Mulsant & Rey, 1855)"
"Gammarus tigrinus Sexton, 1939",25,0.015246221940044649,2219863,2219863,Animalia,Arthropoda,Amphipoda,Malacostraca,Gammarus,Gammaridae,Gammarus tigrinus,SPECIES,"2219863: Gammarus tigrinus Sexton, 1939"
Elodea canadensis Michx.,25,0.014642519328657599,2865448,2865448,Plantae,Tracheophyta,Alismatales,Liliopsida,Elodea,Hydrocharitaceae,Elodea canadensis,SPECIES,2865448: Elodea canadensis Michx.
Inula helenium L.,25,0.014568479820859542,3148340,3148340,Plantae,Tracheophyta,Asterales,Magnoliopsida,Inula,Asteraceae,Inula helenium,SPECIES,3148340: Inula helenium L.
Dianthus barbatus L.,25,0.01446510990153119,3085421,3085421,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Dianthus,Caryophyllaceae,Dianthus barbatus,SPECIES,3085421: Dianthus barbatus L.
Soleirolia soleirolii (Req.) Dandy,25,0.01397852274145323,2984366,2984366,Plantae,Tracheophyta,Rosales,Magnoliopsida,Soleirolia,Urticaceae,Soleirolia soleirolii,SPECIES,2984366: Soleirolia soleirolii (Req.) Dandy
Thymus vulgaris L.,25,0.013579640832491953,5341442,5341442,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Thymus,Lamiaceae,Thymus vulgaris,SPECIES,5341442: Thymus vulgaris L.
Prunus persica (L.) Stokes,25,0.013293456670301795,8149923,8149923,Plantae,Tracheophyta,Rosales,Magnoliopsida,Prunus,Rosaceae,Prunus persica,SPECIES,3022511: Prunus persica (L.) Batsch | 8149923: Prunus persica (L.) Stokes
Pseudosasa japonica (Siebold & Zucc. ex Steud.) Makino,25,0.012984112133651984,2706209,2706209,Plantae,Tracheophyta,Poales,Liliopsida,Pseudosasa,Poaceae,Pseudosasa japonica,SPECIES,2706209: Pseudosasa japonica (Siebold & Zucc. ex Steud.) Makino
Oenothera ×fallax Renner,25,0.01292116519404337,7915783,7915783,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera fallax,SPECIES,7784421: Oenothera ×oehlkersii Kappus ex Rostański | 7915783: Oenothera ×fallax Renner
Bromus carinatus Hook. & Arn.,25,0.01282574324176757,2703712,2703712,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus carinatus,SPECIES,2703712: Bromus carinatus Hook. & Arn. | 2703715: Ceratochloa carinata (Hook. & Arn.) Tutin | 4925395: Bromus carinatus var. carinatus
Salix babylonica L.,25,0.012781192504165255,5372639,5372639,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Salix,Salicaceae,Salix babylonica,SPECIES,5372639: Salix babylonica L. | 6794697: Salix babylonica f. pekinensis (A.Henry) Geerinck | 9306497: Salix babylonica var. pekinensis A.Henry
Astrantia major L.,25,0.012735807440603958,3034915,3034915,Plantae,Tracheophyta,Apiales,Magnoliopsida,Astrantia,Apiaceae,Astrantia major,SPECIES,3034915: Astrantia major L.
"Acheta domesticus (Linnaeus, 1758)",25,0.012652734428794757,1718308,1718308,Animalia,Arthropoda,Orthoptera,Insecta,Acheta,Gryllidae,Acheta domesticus,SPECIES,"1718308: Acheta domesticus (Linnaeus, 1758)"
"Callidiellum rufipennis (Motschulsky, 1861)",25,0.012632434404078576,1152186,1152186,Animalia,Arthropoda,Coleoptera,Insecta,Callidiellum,Cerambycidae,Callidiellum rufipennis,SPECIES,"1152188: Callidiellum rufipenne N.Ohbayashi, Kimura & Satô, 1994"
Solanum nitidibaccatum Bitter,25,0.011164027003379396,2932147,2932147,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum nitidibaccatum,SPECIES,2932146: Solanum physalifolium var. nitidibaccatum (Bitter) Edmonds | 2932147: Solanum nitidibaccatum Bitter
Sisymbrium loeselii L.,25,0.01114201960531769,3046875,3046875,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Sisymbrium,Brassicaceae,Sisymbrium loeselii,SPECIES,3046875: Sisymbrium loeselii L.
Rumex stenophyllus Ledeb.,25,0.011067381383348722,2889023,2889023,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Rumex,Polygonaceae,Rumex stenophyllus,SPECIES,2889023: Rumex stenophyllus Ledeb.
Chaenomeles japonica (Thunb.) Lindl. ex Spach,25,0.01099735149067449,3000610,3000610,Plantae,Tracheophyta,Rosales,Magnoliopsida,Chaenomeles,Rosaceae,Chaenomeles japonica,SPECIES,3000610: Chaenomeles japonica (Thunb.) Lindl. ex Spach
"Rhagoletis completa Cresson, 1929",24,0.017030751573721525,1622658,1622658,Animalia,Arthropoda,Diptera,Insecta,Rhagoletis,Tephritidae,Rhagoletis completa,SPECIES,"1622658: Rhagoletis completa Cresson, 1929"
Viburnum tinus L.,24,0.014382858943735314,2888585,2888585,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Viburnum,Viburnaceae,Viburnum tinus,SPECIES,2888585: Viburnum tinus L.
Yucca flaccida Haw.,24,0.013985154906553889,2775530,2775530,Plantae,Tracheophyta,Asparagales,Liliopsida,Yucca,Asparagaceae,Yucca flaccida,SPECIES,2775530: Yucca flaccida Haw.
Lonicera japonica Thunb.,24,0.013903722495918293,5334240,5334240,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Lonicera,Caprifoliaceae,Lonicera japonica,SPECIES,5334240: Lonicera japonica Thunb. | 7697298: Lonicera japonica Thunb. ex Murray
Bistorta amplexicaulis (D.Don) Greene,24,0.013630102138621491,7291264,7291264,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Bistorta,Polygonaceae,Bistorta amplexicaulis,SPECIES,4036951: Persicaria amplexicaulis (D.Don) Ronse Decr. | 7291264: Bistorta amplexicaulis (D.Don) Greene
Stachys byzantina K.Koch,24,0.013593600980224836,2927230,2927230,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys byzantina,SPECIES,2927230: Stachys byzantina K.Koch
Hyacinthus orientalis L.,24,0.013239984486384854,2772666,2772666,Plantae,Tracheophyta,Asparagales,Liliopsida,Hyacinthus,Asparagaceae,Hyacinthus orientalis,SPECIES,2772666: Hyacinthus orientalis L.
Pinus nigra subsp. laricio (Poir.) Maire,24,0.013239084950435942,5825913,5284809,Plantae,Tracheophyta,Pinales,Pinopsida,Pinus,Pinaceae,Pinus nigra,SUBSPECIES,5825913: Pinus nigra subsp. laricio (Poir.) Maire | 6712388: Pinus nigra var. corsicana (Loudon) Hyl.
Petroselinum crispum (Mill.) Fuss,24,0.013150692781519523,7828157,7828157,Plantae,Tracheophyta,Apiales,Magnoliopsida,Petroselinum,Apiaceae,Petroselinum crispum,SPECIES,3034911: Petroselinum hortense Hoffm. | 7828157: Petroselinum crispum (Mill.) Fuss | 8193935: Petroselinum crispum (Mill.) A.W.Hill
Prunus lusitanica L.,24,0.01310021907204065,3020871,3020871,Plantae,Tracheophyta,Rosales,Magnoliopsida,Prunus,Rosaceae,Prunus lusitanica,SPECIES,3020871: Prunus lusitanica L.
Anethum graveolens L.,24,0.013087933551720133,3034646,3034646,Plantae,Tracheophyta,Apiales,Magnoliopsida,Anethum,Apiaceae,Anethum graveolens,SPECIES,3034646: Anethum graveolens L.
Bellardia viscosa (L.) Fisch. & C.A.Mey.,24,0.012790638925270761,7733140,7733140,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Bellardia,Orobanchaceae,Bellardia viscosa,SPECIES,3171818: Parentucellia viscosa (L.) Caruel | 7733140: Bellardia viscosa (L.) Fisch. & C.A.Mey.
"Deraeocoris flavilinea (A.Costa, 1862)",24,0.012580479950548411,4488821,4488821,Animalia,Arthropoda,Hemiptera,Insecta,Deraeocoris,Miridae,Deraeocoris flavilinea,SPECIES,"4488821: Deraeocoris flavilinea (A.Costa, 1862)"
Lemna turionifera Landolt,24,0.012509766129082334,2867631,2867631,Plantae,Tracheophyta,Alismatales,Liliopsida,Lemna,Araceae,Lemna turionifera,SPECIES,2867631: Lemna turionifera Landolt
Chaenostoma cordatum Benth.,24,0.012144687281868113,5561475,5561475,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Chaenostoma,Scrophulariaceae,Chaenostoma cordatum,SPECIES,3728734: Sutera cordata (Thunb.) Kuntze | 5561475: Chaenostoma cordatum Benth.
Hordeum jubatum L.,24,0.011490587961132337,2706052,2706052,Plantae,Tracheophyta,Poales,Liliopsida,Hordeum,Poaceae,Hordeum jubatum,SPECIES,2706052: Hordeum jubatum L.
Linum austriacum L.,24,0.011478846317711075,2873877,2873877,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Linum,Linaceae,Linum austriacum,SPECIES,2873877: Linum austriacum L.
"Trachemys scripta troostii (Holbrook, 1836)",24,0.011421350529570665,6157035,2443002,Animalia,Chordata,,Testudines,Trachemys,Emydidae,Trachemys scripta,SUBSPECIES,"6157035: Trachemys scripta troostii (Holbrook, 1836)"
"Myocastor coypus (Molina, 1782)",24,0.011329676382671511,4264680,4264680,Animalia,Chordata,Rodentia,Mammalia,Myocastor,Myocastoridae,Myocastor coypus,SPECIES,"4264680: Myocastor coypus (Molina, 1782)"
"Pontastacus leptodactylus (Eschscholtz, 1823)",24,0.010784163409388283,8946295,8946295,Animalia,Arthropoda,Decapoda,Malacostraca,Pontastacus,Astacidae,Pontastacus leptodactylus,SPECIES,"4417551: Astacus leptodactylus Eschscholtz, 1823 | 8946295: Pontastacus leptodactylus (Eschscholtz, 1823)"
Kerria japonica (L.) DC.,24,0.010197516787903113,5371450,5371450,Plantae,Tracheophyta,Rosales,Magnoliopsida,Kerria,Rosaceae,Kerria japonica,SPECIES,5371450: Kerria japonica (L.) DC.
Lathyrus oleraceus Lam.,24,0.010194399078746265,5347846,5347846,Plantae,Tracheophyta,Fabales,Magnoliopsida,Lathyrus,Fabaceae,Lathyrus oleraceus,SPECIES,5347845: Pisum sativum L. | 5347854: Pisum sativum var. sativum | 5347856: Pisum sativum subsp. arvense (L.) Asch. & Graebn. | 7224462: Pisum sativum subsp. sativum | 7393432: Pisum sativum var. arvense (L.) Poir.
Bromus catharticus Vahl,24,0.010180575986821991,2703723,2703723,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus catharticus,SPECIES,2703723: Bromus catharticus Vahl | 2703724: Ceratochloa unioloides (Willd.) P.Beauv. | 2703727: Ceratochloa cathartica (Vahl) Herter
Tragopogon porrifolius L.,24,0.009890468690770947,5386938,5386938,Plantae,Tracheophyta,Asterales,Magnoliopsida,Tragopogon,Asteraceae,Tragopogon porrifolius,SPECIES,5386938: Tragopogon porrifolius L.
Sisymbrium chrysanthum Jord.,23,0.02063525372270992,3046929,3046929,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Sisymbrium,Brassicaceae,Sisymbrium chrysanthum,SPECIES,3046925: Sisymbrium austriacum subsp. chrysanthum (Jord.) Rouy & Foucaud
"Hemigrapsus sanguineus (De Haan, 1835)",23,0.015725694592673888,2225772,2225772,Animalia,Arthropoda,Decapoda,Malacostraca,Hemigrapsus,Varunidae,Hemigrapsus sanguineus,SPECIES,"2225772: Hemigrapsus sanguineus (De Haan, 1835)"
Crocus vernus (L.) Hill,23,0.01556692623506897,2747567,2747567,Plantae,Tracheophyta,Asparagales,Liliopsida,Crocus,Iridaceae,Crocus vernus,SPECIES,2747567: Crocus vernus (L.) Hill
Dasiphora fruticosa (L.) Rydb.,23,0.01539277787036483,5370380,5370380,Plantae,Tracheophyta,Rosales,Magnoliopsida,Dasiphora,Rosaceae,Dasiphora fruticosa,SPECIES,5370380: Dasiphora fruticosa (L.) Rydb. | 7740434: Potentilla fruticosa L. | 8276788: Potentilla friedrichsenii Späth
Berberis julianae C.K.Schneid.,23,0.014209247883440903,3981543,3981543,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Berberis,Berberidaceae,Berberis julianae,SPECIES,3981543: Berberis julianae C.K.Schneid.
Amaranthus blitoides S.Watson,23,0.014154263934254395,5384395,5384395,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus blitoides,SPECIES,5384395: Amaranthus blitoides S.Watson
Miscanthus sinensis Andersson,23,0.012854142590915869,2706026,2706026,Plantae,Tracheophyta,Poales,Liliopsida,Miscanthus,Poaceae,Miscanthus sinensis,SPECIES,2706026: Miscanthus sinensis Andersson
Carthamus tinctorius L.,23,0.01262758368953816,3138327,3138327,Plantae,Tracheophyta,Asterales,Magnoliopsida,Carthamus,Asteraceae,Carthamus tinctorius,SPECIES,3138327: Carthamus tinctorius L.
Solanum chenopodioides Lam.,23,0.01246952060368736,2929710,2929710,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum chenopodioides,SPECIES,2929710: Solanum chenopodioides Lam. | 2929718: Solanum sublobatum Willd. ex Roem. & Schult.
Abies grandis (Douglas ex D.Don) Lindl.,23,0.01230448561313251,2685361,2685361,Plantae,Tracheophyta,Pinales,Pinopsida,Abies,Pinaceae,Abies grandis,SPECIES,2685361: Abies grandis (Douglas ex D.Don) Lindl.
Juglans nigra L.,23,0.012121971756642124,3054357,3054357,Plantae,Tracheophyta,Fagales,Magnoliopsida,Juglans,Juglandaceae,Juglans nigra,SPECIES,3054357: Juglans nigra L.
Cotoneaster dielsianus E.Pritz.,23,0.012050955630661208,3025896,3025896,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster dielsianus,SPECIES,3025896: Cotoneaster dielsianus E.Pritz. | 3025932: Cotoneaster fangianus T.T.Yu
Ribes aureum Pursh,23,0.011936239788134646,2986111,2986111,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Ribes,Grossulariaceae,Ribes aureum,SPECIES,2986111: Ribes aureum Pursh | 8436755: Ribes odoratum H.L.Wendl.
"Serinus canaria (Linnaeus, 1758)",23,0.011804277064202751,2494303,2494303,Animalia,Chordata,Passeriformes,Aves,Serinus,Fringillidae,Serinus canaria,SPECIES,"2494303: Serinus canaria (Linnaeus, 1758) | 11221569: Serinus canaria domestica"
Hyssopus officinalis L.,23,0.01169375780697185,5341387,5341387,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Hyssopus,Lamiaceae,Hyssopus officinalis,SPECIES,5341387: Hyssopus officinalis L. | 7522399: Hyssopus officinalis var. aristatus (Godr.) Briq.
Papaver cambricum L.,23,0.011462461728405975,3602683,3602683,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Papaver,Papaveraceae,Papaver cambricum,SPECIES,3601091: Meconopsis cambrica (L.) Vig. | 3602683: Papaver cambricum L.
Bromus sitchensis Trin.,23,0.011375257580816646,2703698,2703698,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus sitchensis,SPECIES,2703698: Bromus sitchensis Trin.
"Melopsittacus undulatus (Shaw, 1805)",23,0.010813309909744048,2479798,2479798,Animalia,Chordata,Psittaciformes,Aves,Melopsittacus,Psittacidae,Melopsittacus undulatus,SPECIES,"2479798: Melopsittacus undulatus (Shaw, 1805)"
Ribes alpinum L.,23,0.010687194998836748,2986184,2986184,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Ribes,Grossulariaceae,Ribes alpinum,SPECIES,2986184: Ribes alpinum L.
Phedimus spurius subsp. spurius,23,0.0106289933198308,11162940,4201607,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Phedimus,Crassulaceae,Phedimus spurius,SUBSPECIES,5362018: Sedum spurium M.Bieb.
Bassia scoparia (L.) A.J.Scott,23,0.01054342289889238,5383936,5383936,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Bassia,Amaranthaceae,Bassia scoparia,SPECIES,5383936: Bassia scoparia (L.) A.J.Scott | 7852603: Bassia scoparia (L.) Voss | 8904738: Kochia scoparia (L.) Schrad.
Nassella tenuissima (Trin.) Barkworth,23,0.010249756077169396,5289833,5289833,Plantae,Tracheophyta,Poales,Liliopsida,Nassella,Poaceae,Nassella tenuissima,SPECIES,2703611: Stipa tenuissima Trin. | 5289833: Nassella tenuissima (Trin.) Barkworth
Lappula squarrosa (Retz.) Dumort.,23,0.010020032004089612,2925756,2925756,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Lappula,Boraginaceae,Lappula squarrosa,SPECIES,2925756: Lappula squarrosa (Retz.) Dumort. | 8266202: Lappula echinata Fritsch
Vaccinium corymbosum L.,22,0.020438891305871117,2882849,2882849,Plantae,Tracheophyta,Ericales,Magnoliopsida,Vaccinium,Ericaceae,Vaccinium corymbosum,SPECIES,2882849: Vaccinium corymbosum L.
"Pelecanus onocrotalus Linnaeus, 1758",22,0.019723189347323568,2480350,2480350,Animalia,Chordata,Pelecaniformes,Aves,Pelecanus,Pelecanidae,Pelecanus onocrotalus,SPECIES,"2480350: Pelecanus onocrotalus Linnaeus, 1758"
Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela,22,0.018452615476741107,9398259,9398259,Plantae,Tracheophyta,Poales,Liliopsida,Sporobolus,Poaceae,Sporobolus anglicus,SPECIES,5290029: Spartina anglica C.E.Hubb.
Sedum hispanicum L.,22,0.01487869923663954,5361982,5361982,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Sedum,Crassulaceae,Sedum hispanicum,SPECIES,5361982: Sedum hispanicum L.
Medicago polymorpha L.,22,0.013862492889104775,2965531,2965531,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago polymorpha,SPECIES,2965531: Medicago polymorpha L.
Pachysandra terminalis Siebold & Zucc.,22,0.013637776319213275,2984676,2984676,Plantae,Tracheophyta,Buxales,Magnoliopsida,Pachysandra,Buxaceae,Pachysandra terminalis,SPECIES,2984676: Pachysandra terminalis Siebold & Zucc.
Sagittaria latifolia Willd.,22,0.013614501822607426,5328909,5328909,Plantae,Tracheophyta,Alismatales,Liliopsida,Sagittaria,Alismataceae,Sagittaria latifolia,SPECIES,5328909: Sagittaria latifolia Willd.
Brassica juncea (L.) Czern.,22,0.01323452186215827,3042751,3042751,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Brassica,Brassicaceae,Brassica juncea,SPECIES,3042751: Brassica juncea (L.) Czern.
Dysphania pumilio (R.Br.) Mosyakin & Clemants,22,0.012852345756762674,5568339,5568339,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Dysphania,Amaranthaceae,Dysphania pumilio,SPECIES,3083831: Chenopodium pumilio R.Br. | 5568339: Dysphania pumilio (R.Br.) Mosyakin & Clemants
"Mareca americana (J.F.Gmelin, 1789)",22,0.012743161681210232,2498155,2498155,Animalia,Chordata,Anseriformes,Aves,Mareca,Anatidae,Mareca americana,SPECIES,"2498154: Anas americana J.F.Gmelin, 1789 | 2498155: Mareca americana (J.F.Gmelin, 1789)"
Medicago ×varia Martyn,22,0.01255567464443146,2965331,2965331,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago varia,SPECIES,2965331: Medicago ×varia Martyn | 2965344: Medicago sativa subsp. ambigua (Trautv.) Tutin | 11395396: Medicago falcata var. sativa Schur
Lysichiton americanus Hultén & H.St.John,22,0.012092994786727379,2869311,2869311,Plantae,Tracheophyta,Alismatales,Liliopsida,Lysichiton,Araceae,Lysichiton americanus,SPECIES,2869311: Lysichiton americanus Hultén & H.St.John
Linaria maroccana Hook.fil.,22,0.011760660199172221,5415016,5415016,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Linaria,Plantaginaceae,Linaria maroccana,SPECIES,5415016: Linaria maroccana Hook.fil.
Bidens connata Muhl. ex Willd.,22,0.011388796304580897,5392083,5392083,Plantae,Tracheophyta,Asterales,Magnoliopsida,Bidens,Asteraceae,Bidens connata,SPECIES,5392083: Bidens connata Muhl. ex Willd.
"Hemigrapsus takanoi Asakura & Watanabe, 2005",22,0.011371321001554831,4382841,4382841,Animalia,Arthropoda,Decapoda,Malacostraca,Hemigrapsus,Varunidae,Hemigrapsus takanoi,SPECIES,"4382841: Hemigrapsus takanoi Asakura & Watanabe, 2005"
"Andricus quercuscalicis (Burgsdorff, 1783)",22,0.01108017808143984,4497124,4497124,Animalia,Arthropoda,Hymenoptera,Insecta,Andricus,Cynipidae,Andricus quercuscalicis,SPECIES,"4497124: Andricus quercuscalicis (Burgsdorff, 1783)"
Thuja plicata Donn ex D.Don,22,0.010899103184719159,2684171,2684171,Plantae,Tracheophyta,Pinales,Pinopsida,Thuja,Cupressaceae,Thuja plicata,SPECIES,2684171: Thuja plicata Donn ex D.Don
Solanum sarrachoides Sendtn.,22,0.010859221953048108,2930805,2930805,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum sarrachoides,SPECIES,2930805: Solanum sarrachoides Sendtn.
"Carassius auratus (Linnaeus, 1758)",22,0.010094762130770908,4286942,4286942,Animalia,Chordata,Cypriniformes,,Carassius,Cyprinidae,Carassius auratus,SPECIES,"4286942: Carassius auratus (Linnaeus, 1758) | 7193629: Carassius auratus auratus | 9209900: Carassius auratus var. auratus"
Silene vulgaris subsp. vulgaris,22,0.010059776485102322,5587240,9172281,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Silene,Caryophyllaceae,Silene vulgaris,SUBSPECIES,5587240: Silene vulgaris subsp. vulgaris
Amaranthus albus L.,22,0.010040080208064257,7905507,7905507,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus albus,SPECIES,7905507: Amaranthus albus L.
Malva pusilla Sm.,22,0.009957886647020485,3152372,3152372,Plantae,Tracheophyta,Malvales,Magnoliopsida,Malva,Malvaceae,Malva pusilla,SPECIES,3152372: Malva pusilla Sm.
"Nymphicus hollandicus (Kerr, 1792)",22,0.009601271262561013,2479977,2479977,Animalia,Chordata,Psittaciformes,Aves,Nymphicus,Psittacidae,Nymphicus hollandicus,SPECIES,"2479977: Nymphicus hollandicus (Kerr, 1792)"
"Ectopsocus briggsi McLachlan, 1899",21,0.01596216842760843,1031400,1031400,Animalia,Arthropoda,Psocodea,Insecta,Ectopsocus,Ectopsocidae,Ectopsocus briggsi,SPECIES,"1031400: Ectopsocus briggsi McLachlan, 1899"
Sasa palmata (Burb.) E.G.Camus,21,0.015669637872116154,8362005,8362005,Plantae,Tracheophyta,Poales,Liliopsida,Sasa,Poaceae,Sasa palmata,SPECIES,8362005: Sasa palmata (Burb.) E.G.Camus
