scientificName,n_prot_areas,mean_coverage,taxonKey,speciesKey,kingdom,phylum,order,class,genus,family,species,rank,includes
Ammi majus L.,37,0.02913582837102784,3034182,3034182,Plantae,Tracheophyta,Apiales,Magnoliopsida,Ammi,Apiaceae,Ammi majus,SPECIES,3034182: Ammi majus L.
Epilobium brachycarpum C.Presl,36,0.051222714025079455,3189073,3189073,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Epilobium,Onagraceae,Epilobium brachycarpum,SPECIES,3189073: Epilobium brachycarpum C.Presl
Ribes alpinum L.,36,0.03493032898043313,2986184,2986184,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Ribes,Grossulariaceae,Ribes alpinum,SPECIES,2986184: Ribes alpinum L.
Erigeron karvinskianus DC.,36,0.03243035966019433,3147168,3147168,Plantae,Tracheophyta,Asterales,Magnoliopsida,Erigeron,Asteraceae,Erigeron karvinskianus,SPECIES,3147168: Erigeron karvinskianus DC.
Guizotia abyssinica (L.fil.) Cass.,35,0.06525004455288884,8584304,8584304,Plantae,Tracheophyta,Asterales,Magnoliopsida,Guizotia,Asteraceae,Guizotia abyssinica,SPECIES,8584304: Guizotia abyssinica (L.fil.) Cass.
Petasites albus (L.) Gaertn.,35,0.05222267775697239,7749287,7749287,Plantae,Tracheophyta,Asterales,Magnoliopsida,Petasites,Asteraceae,Petasites albus,SPECIES,7749287: Petasites albus (L.) Gaertn.
"Ctenolepisma longicaudatum Escherich, 1905",35,0.039475111935962114,6098843,6098843,Animalia,Arthropoda,Zygentoma,Insecta,Ctenolepisma,Lepismatidae,Ctenolepisma longicaudatum,SPECIES,"6098843: Ctenolepisma longicaudatum Escherich, 1905"
Sempervivum tectorum L.,35,0.03770024173173585,2985949,2985949,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Sempervivum,Crassulaceae,Sempervivum tectorum,SPECIES,2985949: Sempervivum tectorum L.
Lathyrus oleraceus Lam.,35,0.03632653785600938,5347846,5347846,Plantae,Tracheophyta,Fabales,Magnoliopsida,Lathyrus,Fabaceae,Lathyrus oleraceus,SPECIES,5347845: Pisum sativum L. | 5347854: Pisum sativum var. sativum | 5347856: Pisum sativum subsp. arvense (L.) Asch. & Graebn. | 7224462: Pisum sativum subsp. sativum | 7393432: Pisum sativum var. arvense (L.) Poir.
Rubus laciniatus Willd.,35,0.03200161604436153,2992543,2992543,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rubus,Rosaceae,Rubus laciniatus,SPECIES,2992543: Rubus laciniatus Willd.
Anemone blanda Schott & Kotschy,34,0.07049944506434798,3033242,3033242,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Anemone,Ranunculaceae,Anemone blanda,SPECIES,3033242: Anemone blanda Schott & Kotschy | 3922048: Anemonoides blanda (Schott & Kotschy) Holub
Salvia hispanica L.,34,0.04037292024258112,2926992,2926992,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Salvia,Lamiaceae,Salvia hispanica,SPECIES,2926992: Salvia hispanica L.
"Acheta domesticus (Linnaeus, 1758)",34,0.03332191972357469,1718308,1718308,Animalia,Arthropoda,Orthoptera,Insecta,Acheta,Gryllidae,Acheta domesticus,SPECIES,"1718308: Acheta domesticus (Linnaeus, 1758)"
Hirschfeldia incana (L.) Lagr.-Foss.,34,0.03216479046634338,3050595,3050595,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Hirschfeldia,Brassicaceae,Hirschfeldia incana,SPECIES,3050595: Hirschfeldia incana (L.) Lagr.-Foss.
"Muntiacus reevesi (Ogilby, 1839)",34,0.03140687428887328,2440946,2440946,Animalia,Chordata,Artiodactyla,Mammalia,Muntiacus,Cervidae,Muntiacus reevesi,SPECIES,"2440946: Muntiacus reevesi (Ogilby, 1839)"
Campanula portenschlagiana Schult.,34,0.031087540192768805,5410411,5410411,Plantae,Tracheophyta,Asterales,Magnoliopsida,Campanula,Campanulaceae,Campanula portenschlagiana,SPECIES,5410411: Campanula portenschlagiana Schult.
Apera interrupta (L.) P.Beauv.,34,0.030429010907565508,5289643,5289643,Plantae,Tracheophyta,Poales,Liliopsida,Apera,Poaceae,Apera interrupta,SPECIES,2702884: Agrostis interrupta L. | 5289643: Apera interrupta (L.) P.Beauv.
"Echinogammarus berilloni (Catta, 1878)",34,0.028437389951854568,4315760,4315760,Animalia,Arthropoda,Amphipoda,Malacostraca,Echinogammarus,Gammaridae,Echinogammarus berilloni,SPECIES,"4315760: Echinogammarus berilloni (Catta, 1878)"
Telekia speciosa (Schreb.) Baumg.,33,0.06681444226724814,5389173,5389173,Plantae,Tracheophyta,Asterales,Magnoliopsida,Telekia,Asteraceae,Telekia speciosa,SPECIES,5389173: Telekia speciosa (Schreb.) Baumg.
"Lepisma saccharinum Linnaeus, 1758",33,0.05202225699344557,1421091,1421091,Animalia,Arthropoda,Zygentoma,Insecta,Lepisma,Lepismatidae,Lepisma saccharinum,SPECIES,"1421091: Lepisma saccharinum Linnaeus, 1758"
Eranthis hyemalis (L.) Salisb.,33,0.03653293304872113,3033227,3033227,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Eranthis,Ranunculaceae,Eranthis hyemalis,SPECIES,3033227: Eranthis hyemalis (L.) Salisb.
Ficus carica L.,33,0.03550566101370694,5361909,5361909,Plantae,Tracheophyta,Rosales,Magnoliopsida,Ficus,Moraceae,Ficus carica,SPECIES,5361909: Ficus carica L.
Geranium endressii J.Gay,33,0.032999332673621797,2890502,2890502,Plantae,Tracheophyta,Geraniales,Magnoliopsida,Geranium,Geraniaceae,Geranium endressii,SPECIES,2890502: Geranium endressii J.Gay
Setaria verticillata var. verticillata,33,0.02957512077832602,7226776,5289686,Plantae,Tracheophyta,Poales,Liliopsida,Setaria,Poaceae,Setaria verticillata,VARIETY,7226776: Setaria verticillata var. verticillata
"Leucaspius delineatus (Heckel, 1843)",32,0.049017330952008775,2362881,2362881,Animalia,Chordata,Cypriniformes,,Leucaspius,Cyprinidae,Leucaspius delineatus,SPECIES,"2362881: Leucaspius delineatus (Heckel, 1843)"
Dasiphora fruticosa (L.) Rydb.,32,0.03690182932077566,5370380,5370380,Plantae,Tracheophyta,Rosales,Magnoliopsida,Dasiphora,Rosaceae,Dasiphora fruticosa,SPECIES,5370380: Dasiphora fruticosa (L.) Rydb. | 7740434: Potentilla fruticosa L. | 8276788: Potentilla friedrichsenii Späth
Panicum miliaceum L.,32,0.035376319370726626,2705090,2705090,Plantae,Tracheophyta,Poales,Liliopsida,Panicum,Poaceae,Panicum miliaceum,SPECIES,2705090: Panicum miliaceum L. | 4134741: Panicum miliaceum subsp. ruderale (Kitag.) Tzvelev | 4134826: Panicum miliaceum subsp. agricola H.Scholz & Mikoláš | 6449041: Panicum miliaceum subsp. miliaceum
Reynoutria sachalinensis (F.Schmidt) Nakai,32,0.03463200225279391,2889088,2889088,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Reynoutria,Polygonaceae,Reynoutria sachalinensis,SPECIES,2889088: Reynoutria sachalinensis (F.Schmidt) Nakai | 5334293: Fallopia sachalinensis (F.Schmidt) Ronse Decr.
"Nymphicus hollandicus (Kerr, 1792)",31,0.04881586768774188,2479977,2479977,Animalia,Chordata,Psittaciformes,Aves,Nymphicus,Psittacidae,Nymphicus hollandicus,SPECIES,"2479977: Nymphicus hollandicus (Kerr, 1792)"
Crocus tommasinianus Herb.,31,0.048316665229766596,2747564,2747564,Plantae,Tracheophyta,Asparagales,Liliopsida,Crocus,Iridaceae,Crocus tommasinianus,SPECIES,2747564: Crocus tommasinianus Herb.
Solanum tuberosum L.,31,0.04365330620277123,2930262,2930262,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum tuberosum,SPECIES,2930262: Solanum tuberosum L.
Rubus phoenicolasius Maxim.,31,0.03279726834749298,2995149,2995149,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rubus,Rosaceae,Rubus phoenicolasius,SPECIES,2995149: Rubus phoenicolasius Maxim.
Acer saccharinum L.,31,0.032313332488743816,3189837,3189837,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer saccharinum,SPECIES,3189837: Acer saccharinum L.
Brassica rapa L.,30,0.049592917835688616,7903057,7903057,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Brassica,Brassicaceae,Brassica rapa,SPECIES,3042702: Brassica rapa subsp. chinensis (L.) Hanelt | 3042723: Brassica rapa subsp. campestris (L.) A.R.Clapham | 6449378: Brassica rapa var. oleifera DC. | 7225636: Brassica rapa subsp. rapa | 7903057: Brassica rapa L.
Zea mays L.,30,0.04322490636192869,5290052,5290052,Plantae,Tracheophyta,Poales,Liliopsida,Zea,Poaceae,Zea mays,SPECIES,5290052: Zea mays L.
Cichorium endivia L.,30,0.04197333024670576,5392243,5392243,Plantae,Tracheophyta,Asterales,Magnoliopsida,Cichorium,Asteraceae,Cichorium endivia,SPECIES,5392243: Cichorium endivia L.
Sisymbrium altissimum L.,30,0.04035380512921467,3046736,3046736,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Sisymbrium,Brassicaceae,Sisymbrium altissimum,SPECIES,3046736: Sisymbrium altissimum L.
Pastinaca sativa subsp. sativa,30,0.04024014160999026,7224157,8262702,Plantae,Tracheophyta,Apiales,Magnoliopsida,Pastinaca,Apiaceae,Pastinaca sativa,SUBSPECIES,7224157: Pastinaca sativa subsp. sativa
Viburnum rhytidophyllum Hemsl. ex Forbes & Hemsl.,30,0.03985147919879841,2888625,2888625,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Viburnum,Viburnaceae,Viburnum rhytidophyllum,SPECIES,2888625: Viburnum rhytidophyllum Hemsl. ex Forbes & Hemsl.
Cotoneaster hjelmqvistii Flinck & B.Hylmö,30,0.039638179629231954,3026092,3026092,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster hjelmqvistii,SPECIES,3026092: Cotoneaster hjelmqvistii Flinck & B.Hylmö
"Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011",30,0.03654704656027146,8745918,8745918,Animalia,Mollusca,Stylommatophora,Gastropoda,Deroceras,Agriolimacidae,Deroceras invadens,SPECIES,"8745918: Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011"
Geum macrophyllum Willd.,30,0.035321237232831454,5369784,5369784,Plantae,Tracheophyta,Rosales,Magnoliopsida,Geum,Rosaceae,Geum macrophyllum,SPECIES,5369784: Geum macrophyllum Willd.
"Ferrissia californica (Rowell, 1863)",30,0.03262522995248262,9520065,9520065,Animalia,Mollusca,,Gastropoda,Ferrissia,Planorbidae,Ferrissia californica,SPECIES,"2291152: Ferrissia fragilis (Tryon, 1863) | 8075198: Ferrissia wautieri (Mirolli, 1960) | 9520065: Ferrissia californica (Rowell, 1863)"
"Cernuella neglecta (Draparnaud, 1805)",30,0.030854461417578808,4565061,4565061,Animalia,Mollusca,Stylommatophora,Gastropoda,Cernuella,Geomitridae,Cernuella neglecta,SPECIES,"4565061: Cernuella neglecta (Draparnaud, 1805)"
Raphanus sativus L.,30,0.029819661681262842,7678610,7678610,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Raphanus,Brassicaceae,Raphanus sativus,SPECIES,3040973: Raphanus sativus var. niger (Mill.) J.Kern. | 4928064: Raphanus sativus var. oleiformis Pers. | 7225597: Raphanus sativus var. sativus | 7678610: Raphanus sativus L.
Stachys byzantina K.Koch,30,0.02809998282057715,2927230,2927230,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys byzantina,SPECIES,2927230: Stachys byzantina K.Koch
Pilosella piloselloides (Vill.) Soják,29,0.06602351379527224,8288930,8288930,Plantae,Tracheophyta,Asterales,Magnoliopsida,Pilosella,Asteraceae,Pilosella piloselloides,SPECIES,3135608: Hieracium piloselloides Vill. | 6065095: Hieracium praealtum Vill. ex Gochnat | 6083825: Pilosella piloselloides subsp. piloselloides | 8288930: Pilosella piloselloides (Vill.) Soják
"Oxycarenus lavaterae (Fabricius, 1787)",29,0.057491637827081034,4486243,4486243,Animalia,Arthropoda,Hemiptera,Insecta,Oxycarenus,Oxycarenidae,Oxycarenus lavaterae,SPECIES,"4486243: Oxycarenus lavaterae (Fabricius, 1787)"
Geranium nodosum L.,29,0.04357082952166111,2890287,2890287,Plantae,Tracheophyta,Geraniales,Magnoliopsida,Geranium,Geraniaceae,Geranium nodosum,SPECIES,2890287: Geranium nodosum L.
"Leuciscus idus (Linnaeus, 1758)",29,0.04164287405460073,4409643,4409643,Animalia,Chordata,Cypriniformes,,Leuciscus,Cyprinidae,Leuciscus idus,SPECIES,"4409643: Leuciscus idus (Linnaeus, 1758)"
"Stictocephala bisonia Kopp & Yonke, 1977",29,0.0372112678583984,5154481,5154481,Animalia,Arthropoda,Hemiptera,Insecta,Stictocephala,Membracidae,Stictocephala bisonia,SPECIES,"5154481: Stictocephala bisonia Kopp & Yonke, 1977"
Larix kaempferi (Lamb.) Carrière,29,0.03430742950631744,2686157,2686157,Plantae,Tracheophyta,Pinales,Pinopsida,Larix,Pinaceae,Larix kaempferi,SPECIES,2686157: Larix kaempferi (Lamb.) Carrière
Euphorbia prostrata Aiton,29,0.03361923265307595,3067891,3067891,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia prostrata,SPECIES,3067891: Euphorbia prostrata Aiton | 3069518: Chamaesyce prostrata (Aiton) Small
Panicum capillare L.,29,0.031847071114525075,2705162,2705162,Plantae,Tracheophyta,Poales,Liliopsida,Panicum,Poaceae,Panicum capillare,SPECIES,2705162: Panicum capillare L. | 2705167: Panicum barbipulvinatum Nash ex Rydb. | 4126473: Panicum riparium H.Scholz | 6313647: Panicum capillare subsp. barbipulvinatum (Nash ex Rydb.) Tzvelev | 6449040: Panicum capillare subsp. capillare
Cyperus eragrostis Lam.,29,0.03128908295914049,2715482,2715482,Plantae,Tracheophyta,Poales,Liliopsida,Cyperus,Cyperaceae,Cyperus eragrostis,SPECIES,2715482: Cyperus eragrostis Lam.
"Girardia tigrina (Girard, 1850)",29,0.02700928531608777,5892120,5892120,Animalia,Platyhelminthes,Tricladida,,Girardia,Dugesiidae,Girardia tigrina,SPECIES,"2502879: Dugesia tigrina (Girard, 1850) | 5892120: Girardia tigrina (Girard, 1850)"
Lonicera pileata Oliv.,28,0.06567800232616142,5598915,5598915,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Lonicera,Caprifoliaceae,Lonicera pileata,SPECIES,5598915: Lonicera pileata Oliv. | 5599249: Lonicera nitida E.H.Wilson | 7691172: Lonicera ligustrina var. yunnanensis Franch. | 8125558: Lonicera ligustrina var. pileata (Oliv.) Franch.
"Boettgerilla pallens Simroth, 1912",28,0.044201315570512115,4567717,4567717,Animalia,Mollusca,Stylommatophora,Gastropoda,Boettgerilla,Boettgerillidae,Boettgerilla pallens,SPECIES,"4567717: Boettgerilla pallens Simroth, 1912"
Quercus palustris Münchh.,28,0.042859988064282074,8313153,8313153,Plantae,Tracheophyta,Fagales,Magnoliopsida,Quercus,Fagaceae,Quercus palustris,SPECIES,8313153: Quercus palustris Münchh.
Scandosorbus ×intermedia (Ehrh.) Sennikov,28,0.03662425737900966,10071055,10071055,Plantae,Tracheophyta,Rosales,Magnoliopsida,Scandosorbus,Rosaceae,Scandosorbus intermedia,SPECIES,3012254: Sorbus intermedia (Ehrh.) Pers. | 10071055: Scandosorbus ×intermedia (Ehrh.) Sennikov
"Umbra pygmaea (DeKay, 1842)",28,0.03279989483710489,5203111,5203111,Animalia,Chordata,Esociformes,,Umbra,Umbridae,Umbra pygmaea,SPECIES,"5203111: Umbra pygmaea (DeKay, 1842)"
Cannabis sativa L.,28,0.029053611438645165,5361880,5361880,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cannabis,Cannabaceae,Cannabis sativa,SPECIES,5361880: Cannabis sativa L.
Sisymbrium chrysanthum Jord.,28,0.02741771010383873,3046929,3046929,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Sisymbrium,Brassicaceae,Sisymbrium chrysanthum,SPECIES,3046925: Sisymbrium austriacum subsp. chrysanthum (Jord.) Rouy & Foucaud
Abutilon theophrasti Medik.,27,0.049977808391909434,3152614,3152614,Plantae,Tracheophyta,Malvales,Magnoliopsida,Abutilon,Malvaceae,Abutilon theophrasti,SPECIES,3152614: Abutilon theophrasti Medik.
Centaurea nigra L.,27,0.042582266677477394,3128225,3128225,Plantae,Tracheophyta,Asterales,Magnoliopsida,Centaurea,Asteraceae,Centaurea nigra,SPECIES,3127553: Centaurea nemoralis Jord. | 3128225: Centaurea nigra L. | 4926245: Centaurea jacea subsp. nigra (L.) Bonnier & Layens | 6294297: Centaurea nigra f. nigra | 6294301: Centaurea nigra subsp. nigra | 6294582: Centaurea debeauxii subsp. nemoralis (Jord.) Dostál | 10667283: Centaurea microptilon Godr. & Gren.
Parthenocissus tricuspidata (Siebold & Zucc.) Planch.,27,0.04257855663007375,3039209,3039209,Plantae,Tracheophyta,Vitales,Magnoliopsida,Parthenocissus,Vitaceae,Parthenocissus tricuspidata,SPECIES,3039209: Parthenocissus tricuspidata (Siebold & Zucc.) Planch.
Veronica longifolia L.,27,0.031870532564416694,3172118,3172118,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Veronica,Plantaginaceae,Veronica longifolia,SPECIES,3172118: Veronica longifolia L.
Symphyotrichum novi-belgii (L.) G.L.Nesom,27,0.031417775893793534,3151558,3151558,Plantae,Tracheophyta,Asterales,Magnoliopsida,Symphyotrichum,Asteraceae,Symphyotrichum novi-belgii,SPECIES,3151558: Symphyotrichum novi-belgii (L.) G.L.Nesom | 5406382: Aster novi-belgii L.
Hemerocallis fulva (L.) L.,27,0.02803882510295933,2781074,2781074,Plantae,Tracheophyta,Asparagales,Liliopsida,Hemerocallis,Asphodelaceae,Hemerocallis fulva,SPECIES,2781074: Hemerocallis fulva (L.) L.
Aurinia saxatilis (L.) Desv.,26,0.049411633610522365,5377778,5377778,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Aurinia,Brassicaceae,Aurinia saxatilis,SPECIES,3054014: Alyssum saxatile L. | 5377778: Aurinia saxatilis (L.) Desv. | 7225675: Aurinia saxatilis subsp. saxatilis
Hyacinthoides hispanica (Mill.) Rothm.,26,0.048336954679265055,5304257,5304257,Plantae,Tracheophyta,Asparagales,Liliopsida,Hyacinthoides,Asparagaceae,Hyacinthoides hispanica,SPECIES,5304257: Hyacinthoides hispanica (Mill.) Rothm.
Vicia sativa subsp. sativa,26,0.04078714053662653,7068379,2975014,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia sativa,SUBSPECIES,7068379: Vicia sativa subsp. sativa
Anchusa officinalis L.,26,0.039626836835509834,5341201,5341201,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Anchusa,Boraginaceae,Anchusa officinalis,SPECIES,5341201: Anchusa officinalis L. | 7295374: Anchusa officinalis subsp. officinalis
Erodium crinitum Carolin,26,0.038211886753542625,3827980,3827980,Plantae,Tracheophyta,Geraniales,Magnoliopsida,Erodium,Geraniaceae,Erodium crinitum,SPECIES,3827980: Erodium crinitum Carolin
Dianthus barbatus L.,26,0.036110830944534725,3085421,3085421,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Dianthus,Caryophyllaceae,Dianthus barbatus,SPECIES,3085421: Dianthus barbatus L.
Narcissus poeticus L.,25,0.04984166427172192,2858581,2858581,Plantae,Tracheophyta,Asparagales,Liliopsida,Narcissus,Amaryllidaceae,Narcissus poeticus,SPECIES,2858581: Narcissus poeticus L.
Pyracantha coccinea M.Roem.,25,0.04722416984637765,2988188,2988188,Plantae,Tracheophyta,Rosales,Magnoliopsida,Pyracantha,Rosaceae,Pyracantha coccinea,SPECIES,2988188: Pyracantha coccinea M.Roem.
"Limacus flavus (Linnaeus, 1758)",25,0.04013831637050393,2295442,2295442,Animalia,Mollusca,Stylommatophora,Gastropoda,Limacus,Limacidae,Limacus flavus,SPECIES,"2295442: Limacus flavus (Linnaeus, 1758)"
Lavandula angustifolia Mill.,25,0.03250098328769186,2927305,2927305,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Lavandula,Lamiaceae,Lavandula angustifolia,SPECIES,2927305: Lavandula angustifolia Mill.
"Silurus glanis Linnaeus, 1758",25,0.02262212744051856,2337607,2337607,Animalia,Chordata,Siluriformes,,Silurus,Siluridae,Silurus glanis,SPECIES,"2337607: Silurus glanis Linnaeus, 1758 | 2337608: Siluris glanis Linnaeus, 1758"
"Cernuella virgata (Muller, 1774)",24,0.06388165009151485,8624880,8624880,Animalia,Mollusca,Stylommatophora,Gastropoda,Cernuella,Geomitridae,Cernuella virgata,SPECIES,"8624880: Cernuella virgata (Muller, 1774)"
Nymphaea ×marliacea Lat.-Marl.,24,0.04935453559971051,7802465,7802465,Plantae,Tracheophyta,Nymphaeales,Magnoliopsida,Nymphaea,Nymphaeaceae,Nymphaea marliacea,SPECIES,7802465: Nymphaea ×marliacea Lat.-Marl.
Malvastrum americanum (L.) Torr.,24,0.04322344884261922,3152264,3152264,Plantae,Tracheophyta,Malvales,Magnoliopsida,Malvastrum,Malvaceae,Malvastrum americanum,SPECIES,3152264: Malvastrum americanum (L.) Torr. | 7279564: Malvastrum americanum var. americanum
"Alectoris rufa (Linnaeus, 1758)",24,0.043174728908087566,2474051,2474051,Animalia,Chordata,Galliformes,Aves,Alectoris,Phasianidae,Alectoris rufa,SPECIES,"2474051: Alectoris rufa (Linnaeus, 1758) | 7191077: Alectoris rufa rufa"
"Jaera istri Veuille, 1979",24,0.03809098742693633,5177089,5177089,Animalia,Arthropoda,Isopoda,Malacostraca,Jaera,Janiridae,Jaera istri,SPECIES,"5177089: Jaera istri Veuille, 1979"
Rumex patientia L.,24,0.037770914540653164,2889019,2889019,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Rumex,Polygonaceae,Rumex patientia,SPECIES,2889019: Rumex patientia L.
Fraxinus ornus L.,24,0.03636863792056934,3172347,3172347,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Fraxinus,Oleaceae,Fraxinus ornus,SPECIES,3172347: Fraxinus ornus L.
Vincetoxicum nigrum (L.) Moench,24,0.035322144336576766,5414551,5414551,Plantae,Tracheophyta,Gentianales,Magnoliopsida,Vincetoxicum,Apocynaceae,Vincetoxicum nigrum,SPECIES,5414551: Vincetoxicum nigrum (L.) Moench
Reynoutria ×bohemica Chrtek & Chrtková,24,0.03342767156723858,4038485,4038485,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Reynoutria,Polygonaceae,Reynoutria bohemica,SPECIES,4038485: Reynoutria ×bohemica Chrtek & Chrtková | 5652296: Fallopia ×bohemica (Chrtek & Chrtková) J.P.Bailey
Colutea arborescens L.,24,0.032599016159945836,7844167,7844167,Plantae,Tracheophyta,Fabales,Magnoliopsida,Colutea,Fabaceae,Colutea arborescens,SPECIES,7844167: Colutea arborescens L.
Trifolium resupinatum L.,24,0.03223571867454676,5359175,5359175,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium resupinatum,SPECIES,5359175: Trifolium resupinatum L. | 5359177: Trifolium resupinatum var. majus Boiss.
Echinochloa muricata (P.Beauv.) Fernald,24,0.02845545479015495,2702816,2702816,Plantae,Tracheophyta,Poales,Liliopsida,Echinochloa,Poaceae,Echinochloa muricata,SPECIES,2702816: Echinochloa muricata (P.Beauv.) Fernald | 4118560: Echinochloa muricata var. wiegandii (Fassett) Mohlenbr. | 4270675: Echinochloa muricata var. muricata | 6313067: Echinochloa muricata subsp. microstachya (Wiegand) Jauzein | 9308029: Echinochloa muricata subsp. muricata
Gaudinia fragilis (L.) P.Beauv.,24,0.02510867226658711,5290242,5290242,Plantae,Tracheophyta,Poales,Liliopsida,Gaudinia,Poaceae,Gaudinia fragilis,SPECIES,5290242: Gaudinia fragilis (L.) P.Beauv.
Azolla filiculoides Lam.,23,0.06586186277880503,2650107,2650107,Plantae,Tracheophyta,Salviniales,Polypodiopsida,Azolla,Salviniaceae,Azolla filiculoides,SPECIES,2650107: Azolla filiculoides Lam.
"Gammarus roeselii Gervais, 1835",23,0.04659891639671008,5864277,5864277,Animalia,Arthropoda,Amphipoda,Malacostraca,Gammarus,Gammaridae,Gammarus roeselii,SPECIES,"5864277: Gammarus roeselii Gervais, 1835"
"Trachemys scripta elegans (Wied, 1838)",23,0.03862501591951898,6157026,2443002,Animalia,Chordata,,Testudines,Trachemys,Emydidae,Trachemys scripta,SUBSPECIES,"6157026: Trachemys scripta elegans (Wied, 1838)"
Trifolium alexandrinum L.,23,0.034744802241396554,5358907,5358907,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium alexandrinum,SPECIES,5358907: Trifolium alexandrinum L.
"Hypania invalida (Grube, 1860)",23,0.03410489580844301,5199161,5199161,Animalia,Annelida,,Polychaeta,Hypania,Ampharetidae,Hypania invalida,SPECIES,"5199161: Hypania invalida (Grube, 1860)"
Salvia officinalis L.,23,0.031336323480046946,2927004,2927004,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Salvia,Lamiaceae,Salvia officinalis,SPECIES,2927004: Salvia officinalis L.
Glebionis coronaria (L.) Tzvelev,23,0.030721793025924798,7627205,7627205,Plantae,Tracheophyta,Asterales,Magnoliopsida,Glebionis,Asteraceae,Glebionis coronaria,SPECIES,3141115: Glebionis coronaria (L.) Cass. ex Spach | 3141119: Chrysanthemum coronarium L. | 7627205: Glebionis coronaria (L.) Tzvelev
Tragopogon dubius Scop.,23,0.02953620985841613,6443709,6443709,Plantae,Tracheophyta,Asterales,Magnoliopsida,Tragopogon,Asteraceae,Tragopogon dubius,SPECIES,5693314: Tragopogon dubius subsp. major (Jacq.) Vollm. | 6443709: Tragopogon dubius Scop.
Atriplex hortensis L.,22,0.05117995197293288,3083761,3083761,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Atriplex,Amaranthaceae,Atriplex hortensis,SPECIES,3083761: Atriplex hortensis L. | 4925989: Atriplex hortensis var. rubra L.
"Lophodytes cucullatus (Linnaeus, 1758)",22,0.04563286396404831,2498408,2498408,Animalia,Chordata,Anseriformes,Aves,Lophodytes,Anatidae,Lophodytes cucullatus,SPECIES,"2498408: Lophodytes cucullatus (Linnaeus, 1758)"
Iberis umbellata L.,22,0.03348608483177942,5377303,5377303,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Iberis,Brassicaceae,Iberis umbellata,SPECIES,5377303: Iberis umbellata L.
Rudbeckia hirta L.,22,0.033062079678262975,3114225,3114225,Plantae,Tracheophyta,Asterales,Magnoliopsida,Rudbeckia,Asteraceae,Rudbeckia hirta,SPECIES,3114225: Rudbeckia hirta L.
Berberis thunbergii DC.,22,0.030209167068695374,3033896,3033896,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Berberis,Berberidaceae,Berberis thunbergii,SPECIES,3033896: Berberis thunbergii DC.
Kerria japonica (L.) DC.,22,0.023909013807583236,5371450,5371450,Plantae,Tracheophyta,Rosales,Magnoliopsida,Kerria,Rosaceae,Kerria japonica,SPECIES,5371450: Kerria japonica (L.) DC.
Juglans nigra L.,21,0.07285224700639492,3054357,3054357,Plantae,Tracheophyta,Fagales,Magnoliopsida,Juglans,Juglandaceae,Juglans nigra,SPECIES,3054357: Juglans nigra L.
"Anas capensis J.F.Gmelin, 1789",21,0.07176398117532792,2498094,2498094,Animalia,Chordata,Anseriformes,Aves,Anas,Anatidae,Anas capensis,SPECIES,"2498094: Anas capensis J.F.Gmelin, 1789"
