key	nubKey	scientificName	datasetKey	canonicalName	species	genus	family	order	class	phylum	kingdom	rank	speciesKey	genusKey	familyKey	orderKey	classKey	phylumKey	kingdomKey	taxonomicStatus	locationId	locality	country	status	first_observed	last_observed	establishmentMeans	degree_of_establishment	native_range	native_continent	habitat	marine	freshwater	terrestrial	source	pathway_level1	pathway_level2
152546969	2704234	Poa alpina L.	6d9e952f-948c-4483-9807-575348147c7e	Poa alpina	Poa alpina	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546969	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1850	1850	INTRODUCED				terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265661: Poa alpina L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	unknown	unknown
152546969	2704234	Poa alpina L.	6d9e952f-948c-4483-9807-575348147c7e	Poa alpina	Poa alpina	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546969	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT	1850	1850	INTRODUCED				terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265661: Poa alpina L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	unknown	unknown
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	2016	2020	INTRODUCED	established	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	2016	2020	INTRODUCED	established	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	2016	2020	INTRODUCED	established	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	2016	2020	INTRODUCED	established	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT	2021	2021	INTRODUCED	established	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT	2021	2021	INTRODUCED	established	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT	2021	2021	INTRODUCED	established	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT	2021	2021	INTRODUCED	established	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT	2016	2020	INTRODUCED	established	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT	2016	2020	INTRODUCED	established	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT	2016	2020	INTRODUCED	established	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546970	2704194	Poa infirma Kunth	6d9e952f-948c-4483-9807-575348147c7e	Poa infirma	Poa infirma	Poa	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546970	213212863	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT	2016	2020	INTRODUCED	established	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265596: Poa infirma Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	people_luggage
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1824	2020	INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1824	2020	INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1824	2020	INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1824	2020	INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT			INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT			INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT			INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT			INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT			INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT			INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT			INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546972	2704394	Cynosurus echinatus L.	6d9e952f-948c-4483-9807-575348147c7e	Cynosurus echinatus	Cynosurus echinatus	Cynosurus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546972	213213031	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT			INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265857: Cynosurus echinatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152546974	2704341	Schismus barbatus (L.) Thell.	6d9e952f-948c-4483-9807-575348147c7e	Schismus barbatus	Schismus barbatus	Schismus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546974	213212872	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1836	2010	INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265921: Schismus barbatus (L.) Thell. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	nursery
152546974	2704341	Schismus barbatus (L.) Thell.	6d9e952f-948c-4483-9807-575348147c7e	Schismus barbatus	Schismus barbatus	Schismus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546974	213212872	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1836	2010	INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265921: Schismus barbatus (L.) Thell. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	nursery
152546974	2704341	Schismus barbatus (L.) Thell.	6d9e952f-948c-4483-9807-575348147c7e	Schismus barbatus	Schismus barbatus	Schismus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546974	213212872	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1836	2010	INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265921: Schismus barbatus (L.) Thell. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	nursery
152546974	2704341	Schismus barbatus (L.) Thell.	6d9e952f-948c-4483-9807-575348147c7e	Schismus barbatus	Schismus barbatus	Schismus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546974	213212872	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1836	2010	INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265921: Schismus barbatus (L.) Thell. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	nursery
152546974	2704341	Schismus barbatus (L.) Thell.	6d9e952f-948c-4483-9807-575348147c7e	Schismus barbatus	Schismus barbatus	Schismus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546974	213212872	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265921: Schismus barbatus (L.) Thell. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	nursery
152546974	2704341	Schismus barbatus (L.) Thell.	6d9e952f-948c-4483-9807-575348147c7e	Schismus barbatus	Schismus barbatus	Schismus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546974	213212872	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265921: Schismus barbatus (L.) Thell. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	nursery
152546974	2704341	Schismus barbatus (L.) Thell.	6d9e952f-948c-4483-9807-575348147c7e	Schismus barbatus	Schismus barbatus	Schismus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546974	213212872	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265921: Schismus barbatus (L.) Thell. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	nursery
152546974	2704341	Schismus barbatus (L.) Thell.	6d9e952f-948c-4483-9807-575348147c7e	Schismus barbatus	Schismus barbatus	Schismus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546974	213212872	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265921: Schismus barbatus (L.) Thell. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	nursery
152546974	2704341	Schismus barbatus (L.) Thell.	6d9e952f-948c-4483-9807-575348147c7e	Schismus barbatus	Schismus barbatus	Schismus	Poaceae	Poales	Liliopsida	Tracheophyta	Plantae	SPECIES	152546974	213212872	213212688	213212672	213212394	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT			INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265921: Schismus barbatus (L.) Thell. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	nursery
