taxonKey	year	em_status	dr_1	dr_2	dr_3	dr_4
2985944	2018	0	TRUE	FALSE	TRUE	FALSE
2985965	2018	2	FALSE	TRUE	FALSE	FALSE
2985994	2018	1	TRUE	FALSE	FALSE	FALSE
2986022	2018	1	FALSE	FALSE	FALSE	FALSE
2986132	2018	0	TRUE	FALSE	TRUE	FALSE
2994120	2018	1	FALSE	FALSE	FALSE	FALSE
2995149	2018	3	FALSE	TRUE	FALSE	TRUE
2996525	2018	3	FALSE	TRUE	FALSE	TRUE
3000406	2018	2	FALSE	TRUE	FALSE	FALSE
3000610	2018	2	FALSE	TRUE	FALSE	FALSE
3003709	2018	3	FALSE	TRUE	FALSE	TRUE
3012089	2018	2	FALSE	TRUE	FALSE	FALSE
3012103	2018	1	TRUE	FALSE	FALSE	FALSE
3015457	2018	1	FALSE	FALSE	FALSE	FALSE
3020838	2018	1	TRUE	FALSE	FALSE	FALSE
3020871	2018	2	FALSE	TRUE	FALSE	FALSE
3021496	2018	3	FALSE	TRUE	FALSE	TRUE
3021730	2018	3	FALSE	TRUE	FALSE	TRUE
3022203	2018	1	FALSE	FALSE	FALSE	FALSE
3022668	2018	0	FALSE	FALSE	TRUE	FALSE
3025564	2018	0	TRUE	FALSE	TRUE	FALSE
3025605	2018	0	FALSE	FALSE	TRUE	FALSE
3025617	2018	2	FALSE	TRUE	FALSE	FALSE
3025758	2018	1	TRUE	FALSE	FALSE	FALSE
3025858	2018	0	TRUE	FALSE	TRUE	FALSE
3025875	2018	1	TRUE	FALSE	FALSE	FALSE
3025896	2018	1	FALSE	FALSE	FALSE	FALSE
3025932	2018	1	FALSE	FALSE	FALSE	FALSE
3026004	2018	1	FALSE	FALSE	FALSE	FALSE
3026024	2018	3	FALSE	TRUE	FALSE	TRUE
3026040	2018	1	TRUE	FALSE	FALSE	FALSE
3026049	2018	1	FALSE	FALSE	FALSE	FALSE
3026074	2018	2	FALSE	TRUE	FALSE	FALSE
3026092	2018	2	FALSE	TRUE	FALSE	FALSE
3026105	2018	1	TRUE	FALSE	FALSE	FALSE
3026107	2018	2	FALSE	TRUE	FALSE	FALSE
3026154	2018	1	FALSE	FALSE	FALSE	FALSE
3026160	2018	2	FALSE	TRUE	FALSE	FALSE
3026162	2018	3	FALSE	TRUE	FALSE	TRUE
3026294	2018	2	FALSE	TRUE	FALSE	FALSE
3026334	2018	2	FALSE	TRUE	FALSE	FALSE
3027341	2018	0	FALSE	FALSE	TRUE	FALSE
3027791	2018	1	FALSE	FALSE	FALSE	FALSE
3028528	2018	3	FALSE	TRUE	FALSE	TRUE
3032646	2018	3	FALSE	TRUE	FALSE	TRUE
3032653	2018	1	FALSE	FALSE	FALSE	FALSE
3033077	2018	3	FALSE	TRUE	FALSE	TRUE
3033242	2018	3	FALSE	TRUE	FALSE	TRUE
3033261	2018	2	FALSE	TRUE	FALSE	FALSE
3033396	2018	1	FALSE	FALSE	FALSE	FALSE
3033460	2018	1	TRUE	FALSE	FALSE	FALSE
3033535	2018	0	FALSE	FALSE	TRUE	FALSE
3033896	2018	2	FALSE	TRUE	FALSE	FALSE
3033905	2018	0	TRUE	FALSE	TRUE	FALSE
3033965	2018	0	TRUE	FALSE	TRUE	FALSE
3034015	2018	3	FALSE	TRUE	FALSE	TRUE
3034046	2018	1	TRUE	FALSE	FALSE	FALSE
3034523	2018	0	FALSE	FALSE	TRUE	FALSE
3034602	2018	1	FALSE	FALSE	FALSE	FALSE
3036033	2018	2	FALSE	TRUE	FALSE	FALSE
3036157	2018	2	FALSE	TRUE	FALSE	FALSE
3036892	2018	1	FALSE	FALSE	FALSE	FALSE
3039046	2018	2	FALSE	TRUE	FALSE	FALSE
3039194	2018	3	FALSE	TRUE	FALSE	TRUE
3039267	2018	3	FALSE	TRUE	FALSE	TRUE
3039270	2018	1	TRUE	FALSE	FALSE	FALSE
3039272	2018	1	FALSE	FALSE	FALSE	FALSE
3040184	2018	2	FALSE	TRUE	FALSE	FALSE
3040185	2018	2	FALSE	TRUE	FALSE	FALSE
3040232	2018	1	FALSE	FALSE	FALSE	FALSE
3040233	2018	3	FALSE	TRUE	FALSE	TRUE
3040241	2018	1	FALSE	FALSE	FALSE	FALSE
3040999	2018	2	FALSE	TRUE	FALSE	FALSE
3042845	2018	3	FALSE	TRUE	FALSE	TRUE
3042925	2018	1	TRUE	FALSE	FALSE	FALSE
3044912	2018	1	TRUE	FALSE	FALSE	FALSE
3045803	2018	1	TRUE	FALSE	FALSE	FALSE
3046015	2018	1	FALSE	FALSE	FALSE	FALSE
3046744	2018	0	TRUE	FALSE	TRUE	FALSE
3054117	2018	2	FALSE	TRUE	FALSE	FALSE
3054352	2018	0	TRUE	FALSE	TRUE	FALSE
3054357	2018	3	FALSE	TRUE	FALSE	TRUE
3054368	2018	3	FALSE	TRUE	FALSE	TRUE
3064495	2018	3	FALSE	TRUE	FALSE	TRUE
3064669	2018	3	FALSE	TRUE	FALSE	TRUE
3067119	2018	3	FALSE	TRUE	FALSE	TRUE
3067353	2018	3	FALSE	TRUE	FALSE	TRUE
3067891	2018	1	FALSE	FALSE	FALSE	FALSE
3069300	2018	0	TRUE	FALSE	TRUE	FALSE
3069460	2018	1	FALSE	FALSE	FALSE	FALSE
3083680	2018	2	FALSE	TRUE	FALSE	FALSE
3084015	2018	2	FALSE	TRUE	FALSE	FALSE
3084022	2018	3	FALSE	TRUE	FALSE	TRUE
3084842	2018	1	TRUE	FALSE	FALSE	FALSE
3085357	2018	3	FALSE	TRUE	FALSE	TRUE
3085389	2018	1	TRUE	FALSE	FALSE	TRUE
3085420	2018	1	FALSE	FALSE	FALSE	FALSE
3088310	2018	2	FALSE	TRUE	FALSE	FALSE
3088488	2018	3	FALSE	TRUE	FALSE	TRUE
3094939	2018	1	TRUE	FALSE	FALSE	FALSE
3096529	2018	1	FALSE	FALSE	FALSE	FALSE
3098912	2018	3	FALSE	TRUE	FALSE	TRUE
3098951	2018	1	TRUE	TRUE	FALSE	TRUE
3104150	2018	1	FALSE	FALSE	FALSE	FALSE
3104314	2018	0	TRUE	FALSE	TRUE	FALSE
3105768	2018	1	TRUE	FALSE	FALSE	FALSE
3112361	2018	1	FALSE	FALSE	FALSE	FALSE
3112364	2018	2	FALSE	TRUE	FALSE	FALSE
3112994	2018	0	TRUE	FALSE	TRUE	FALSE
3113637	2018	1	FALSE	FALSE	FALSE	FALSE
3119185	2018	1	FALSE	FALSE	FALSE	FALSE
3121258	2018	1	FALSE	FALSE	FALSE	FALSE
3121562	2018	1	TRUE	FALSE	FALSE	FALSE
3125933	2018	0	TRUE	FALSE	TRUE	FALSE
3131367	2018	0	TRUE	FALSE	TRUE	FALSE
3131614	2018	3	FALSE	TRUE	FALSE	TRUE
3133887	2018	3	FALSE	TRUE	FALSE	TRUE
3133938	2018	2	FALSE	TRUE	FALSE	FALSE
3138195	2018	1	FALSE	FALSE	FALSE	FALSE
3139003	2018	1	FALSE	FALSE	FALSE	FALSE
3142208	2018	0	FALSE	FALSE	TRUE	FALSE
3146683	2018	3	FALSE	TRUE	FALSE	TRUE
3147018	2018	2	FALSE	TRUE	FALSE	FALSE
3147168	2018	3	FALSE	TRUE	FALSE	TRUE
3147815	2018	3	FALSE	TRUE	FALSE	TRUE
3151692	2018	0	FALSE	FALSE	TRUE	FALSE
3152583	2018	3	FALSE	TRUE	FALSE	TRUE
3152816	2018	0	TRUE	FALSE	TRUE	FALSE
3152824	2018	3	FALSE	TRUE	FALSE	TRUE
3152861	2018	2	FALSE	TRUE	FALSE	FALSE
3164340	2018	1	TRUE	FALSE	FALSE	FALSE
3169120	2018	3	FALSE	TRUE	FALSE	TRUE
3169169	2018	0	FALSE	FALSE	TRUE	FALSE
3169329	2018	0	TRUE	FALSE	TRUE	FALSE
3170040	2018	2	FALSE	TRUE	FALSE	FALSE
3170247	2018	3	FALSE	TRUE	FALSE	TRUE
3170823	2018	3	FALSE	TRUE	FALSE	TRUE
3171304	2018	1	FALSE	FALSE	FALSE	FALSE
3171888	2018	3	FALSE	TRUE	FALSE	TRUE
3171952	2018	1	FALSE	FALSE	FALSE	FALSE
3172059	2018	1	FALSE	FALSE	FALSE	FALSE
